index,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,n_samples,speed_mean,speed_std,speed_min,speed_max,speed_median,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_median,brake_mean,brake_std,brake_min,brake_max,brake_median,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_median,gear_mean,gear_std,gear_min,gear_max,gear_median,throttle_zero_frac,throttle_low_frac,throttle_mid_frac,throttle_high_frac,throttle_full_frac,brake_active_frac,brake_hard_frac,drs_active_frac,first_brake_frac_pos,last_brake_frac_pos,first_full_throttle_frac_pos,last_full_throttle_frac_pos,gear_change_count,brake_on_count,drs_toggle_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,speed_diff_abs_max,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,throttle_diff_abs_max,brake_diff_mean,brake_diff_std,brake_diff_abs_mean,brake_diff_abs_max,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,rpm_diff_abs_max,speed_cv,rpm_cv,sector_sum_seconds,sector1_share,sector2_share,sector3_share,speed_p10,speed_p25,speed_p75,speed_p90,throttle_p10,throttle_p25,throttle_p75,throttle_p90,brake_p90
brake_median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rpm_mean,-0.10216632335990324,0.044872202076596215,-0.270202779557811,0.0569507222169572,-0.08467840396268307,0.7856459229478637,-0.08882286712762541,0.5506813748878909,0.6686124241876503,0.7278679436249775,0.1834672552619083,0.8006177473416033,-0.09646990946023981,,0.7661448557110759,0.6333422625100736,-0.3798084036900629,-0.18247834737847868,,0.7711005469867703,,1.0,-0.4156091311675512,0.6443656335524789,0.6621873150597573,0.9362103114942447,0.7359168303417413,-0.08912658131476206,0.42089354132568657,0.7740148032798844,0.637103710490568,-0.7214759791184339,-0.8216110167353106,-0.3444206240794007,0.7486816977917109,0.7295749372223232,-0.3798084036900627,,0.7711005469867703,0.18985327452699735,-0.21859579493812645,-0.018375944754315653,0.0548690429167305,-0.11927667198847859,-0.2851912511993963,,0.04463101544907976,-0.043456020925200914,-0.246890148452312,0.11629410694684753,0.05743667980857514,-0.012455235639829912,-0.213184880519589,0.6983020281170337,,-0.14066223706174838,-0.25301694761479965,0.7711005469867703,-0.006368354946303897,-0.30182217278015666,-0.36188552151533043,-0.13040526641941966,-0.8432609562510773,-0.8922482909127881,-0.10216632335990315,0.1418573292136308,-0.2618957225116603,0.15062350660664922,0.6952585335956898,0.692167543729027,0.7003750119034161,0.6429525913430675,0.1644262833465058,0.597061357716765,0.7643329940499599,0.7668430950588445,0.24513150674471745
rpm_std,0.23461183990365594,-0.025222789415493763,0.3828929566901431,0.043384492603151595,0.23092649389346345,-0.5949351845347602,0.7446107244529756,-0.6764166149063516,0.0729446530581506,-0.5764401304899118,0.5956133661248887,-0.6503246415155977,0.6906726383241572,,0.1660225421244717,-0.36435046851317027,0.6951634429779061,0.6911633959429418,,0.1625481429900282,,-0.4156091311675512,1.0,-0.7181592170138332,0.29157278901633943,-0.08779288199694156,-0.5453136137162437,0.6922623354601519,-0.44813370791408785,-0.06617994761035506,-0.46518016577465277,0.430531670541148,0.5523403759695065,0.6150431657241278,-0.685405393012214,-0.6643385979952802,0.6951634429779062,,0.1625481429900282,-0.18020069557115465,0.16409202952603133,0.026274799293527492,-0.03626052525097665,0.36156094970824915,0.5107226436050945,,-0.07413459490168417,0.5052881672774344,0.6179908840624766,0.07246806534956081,-0.06560115411011166,0.21107712390907526,0.3623132289937128,0.1799401606401019,,0.4255166661622897,0.41698328692655806,0.1625481429900282,0.01969448548034239,0.7332174062982176,0.7055124990497635,0.4248526731965044,0.9160242411007988,0.9974094302687658,0.23461183990365586,-0.2166326857931812,0.29969174244541336,-0.12727908645549882,-0.8343476916877056,-0.7738285588105859,-0.26680984349709186,-0.022740191240749056,-0.22872903275028503,-0.7314651862939469,0.163551481645133,0.16386134130451102,0.1694751368237322
rpm_min,-0.18224924951253801,0.09182923832954897,-0.4230122007025977,0.029789207089347347,-0.16595186059809447,0.5858262807040626,-0.3548197867004303,0.879905998296987,0.3464846954764488,0.5389715940756195,-0.3695749121979859,0.6164621547870768,-0.30154454274269443,,0.26607855124844126,0.4927012568015857,-0.4473262774674873,-0.3473059931874548,,0.26430401105201723,,0.6443656335524789,-0.7181592170138332,1.0,0.1569334208634786,0.464947047566322,0.5213648351966274,-0.35787812978470745,0.545944605240329,0.41734169910387403,0.43425138300099436,-0.48176446339242673,-0.5802106712205222,-0.3951364471443544,0.6008389789742936,0.5752272139218944,-0.4473262774674876,,0.2643040110520171,0.20296252556280672,-0.40402237256241286,-0.016211420318309983,0.04376554548988524,-0.27991858795497604,-0.3356594544637865,,0.16056698498538122,-0.2633285811460627,-0.39494559137783347,0.04666373884825906,0.12032222916013262,-0.09079310281324211,-0.238949631010332,0.22849463329352715,,-0.2232611248043859,-0.2708360607791,0.2643040110520171,0.04673780977948446,-0.474841584932782,-0.47867439719792965,-0.29310089131617023,-0.6480965226025442,-0.8015279583871749,-0.18224924951253796,0.2829828038548081,-0.3918758683557948,0.16666656848789682,0.6775486090045832,0.557974449471224,0.41774481602701,0.31289697288425583,0.15077682534867173,0.53566139183805,0.2700808427701353,0.26677096521295673,0.04413717348355425
rpm_max,0.004718550278463254,0.013604267089096485,4.87987076329742e-05,-0.0041744705235122175,0.018034978671763405,0.23619945419542734,0.3628727634734159,0.0568783531335155,0.598325469234346,0.1826969240660271,0.5048624567927305,0.22216972253409878,0.4672017312903894,,0.876320557307951,0.24161651889123664,0.2102501739963107,0.38523243872993856,,0.8781459226505827,,0.6621873150597573,0.29157278901633943,0.1569334208634786,1.0,0.8233495355859124,0.20870480056754123,0.38775883805122885,0.026917224286222688,0.632413796292261,0.16589763874272823,-0.32049559471051203,-0.31606712489125827,0.171093843903598,0.14386230208894282,0.13689553557298229,0.2102501739963107,,0.8781459226505827,-0.020416457123778757,-0.019658739090663773,0.014635790489199758,0.024055203401263027,0.15087747804133153,0.16985118015588868,,0.010065818992295212,0.3394444626343158,0.2805820915214055,0.15030614910421192,0.020540327028330276,0.2810061366580718,0.20417639016561956,0.8223509261697131,,0.2798990530753942,0.1680495844052894,0.8781459226505827,-0.03508167008163882,0.3319599297593391,0.2641690780386338,0.22742334976060644,0.28500273250034897,0.29174157066117884,0.004718550278463319,0.017191042224032147,0.0005602074611386773,-0.014846004533088776,0.05893372977532124,0.0618719167275618,0.3624406996211438,0.47815934704121216,0.002349701277629641,-0.01683077827159972,0.8756822795051187,0.8767299242799598,0.35191675221058727
rpm_median,-0.017040968233359436,0.036414652535402436,-0.16789287004307285,0.10990902463490934,0.00018300863147193672,0.6252875553443252,0.17337961988275583,0.37767153656541,0.7584941615849765,0.5690304654150449,0.4011999105043717,0.6259269967951107,0.1694423690221119,,0.9057250691948294,0.5734663034315373,-0.14769700613295728,0.06968252125336938,,0.9106208330535369,,0.9362103114942447,-0.08779288199694156,0.464947047566322,0.8233495355859124,1.0,0.5864730828350657,0.14929227636727754,0.3107944327219007,0.8342232055087927,0.5054095822215405,-0.6237029919928302,-0.6854637029470043,-0.1407425350879606,0.5550088461646077,0.5391112142360163,-0.1476970061329575,,0.9106208330535368,0.158020175761974,-0.20518063359696323,-0.007351948858587421,0.060175363532465984,0.01296486160041505,-0.11673284149193132,,0.01649103977417314,0.14415379637281608,-0.029164554719127652,0.15331187079184355,0.04456344612655529,0.07304917293949863,-0.09070417471560158,0.8353229006798916,,0.0066558650408537895,-0.12130521125345643,0.9106208330535368,0.013867382361725154,-0.04901500842764807,-0.12191605816143383,0.01425248410711487,-0.6045714260914556,-0.6271032635063656,-0.017040968233359315,0.0674884180268596,-0.1999616189473476,0.1488936175755146,0.44595049549871285,0.4522684466014816,0.6509945788665075,0.6851786318853067,0.0873665236103461,0.36239835180591945,0.9043930631666054,0.9063820498201074,0.3335559965323713
gear_mean,0.06418092975341946,0.1762946637186509,-0.2407163590198,0.20078878520545607,0.06949445418849093,0.9788628696517265,-0.10402146423258282,0.5384275349193935,0.6111646675170577,0.9624051820204543,0.1403020227447187,0.9289097941529402,-0.54527562880022,,0.3192487370461569,0.7125497527134587,-0.7326387669553902,-0.5995091332785277,,0.3187717726111923,,0.7359168303417413,-0.5453136137162437,0.5213648351966274,0.20870480056754123,0.5864730828350657,1.0,-0.22203083022293124,0.5491954159725638,0.6125453209185174,0.9151466252110702,-0.7446274493035105,-0.906110603981999,-0.5626433680352332,0.9124774881383376,0.9062697144865475,-0.7326387669553903,,0.3187717726111922,0.2172446385012577,-0.14252519662704247,-0.0007965761936184182,0.057534357529601364,-0.3511372706160388,-0.5726302459860007,,0.05847727590566715,-0.3713465311440324,-0.6646934500411298,0.0577315075082203,0.084356908677454,-0.5068900158086118,-0.6720313217686896,0.2558132279457383,,-0.5457334664378418,-0.6137307720429475,0.3187717726111922,0.026767323570855494,-0.7266511737316498,-0.7989468143369983,-0.2785601243849019,-0.7233896636961099,-0.6754069880174085,0.06418092975341962,0.18628920822376496,-0.37162514140998143,0.22618792063294482,0.7886036860504506,0.8811078051925025,0.8870046761193469,0.726113440456514,0.20881232189585855,0.8407700418456365,0.31090552209664074,0.31331981135912795,0.05338053997943533
gear_std,0.2420595403566912,-0.014975192916408473,0.27361233528130957,0.1601556655665459,0.2539422401514003,-0.22963824853624298,0.9210254149979308,-0.4929186668440321,0.38963575813401435,-0.20665331427108813,0.7429531813725014,-0.34665698781352006,0.5820853458306194,,0.28735608111907995,-0.12232123741375066,0.38029463239058303,0.4344165180919098,,0.2904444263360525,,-0.08912658131476206,0.6922623354601519,-0.35787812978470745,0.38775883805122885,0.14929227636727754,-0.22203083022293124,1.0,-0.4666947399279575,0.169756529453322,-0.1100228519191063,0.26510312831038096,0.2806767140262412,0.33407447523503736,-0.3585199707268042,-0.3185523140893859,0.38029463239058303,,0.2904444263360525,-0.227212760947456,-0.10411570152786924,0.07871228744029132,-0.06960172095360347,0.39028780407970676,0.21637109090735793,,-0.05599284511405745,0.47685968774628246,0.4120581638414223,0.17339613406365592,-0.06002563809531067,-0.00885376131447957,0.05464406927839737,0.30288297923251234,,0.14551295709694512,0.11345984127486639,0.2904444263360525,0.04062787656063051,0.49421310844695154,0.43383206859630646,0.2402569773961032,0.8354004263695667,0.6679501469888038,0.2420595403566912,-0.22081784131721668,0.15591277245703822,0.023541120779678928,-0.6524448181244801,-0.5444069498778537,0.16459716939104266,0.3954290986162713,-0.22867528575585458,-0.4704085259068546,0.2717840272398798,0.27632053372295545,0.199069611744202
gear_min,0.04684469951468306,0.27361128854579714,-0.2774913080816858,0.11870405140751818,0.04174996916471088,0.5252799953086181,-0.3019446113598789,0.8227522522683134,0.32726459286675796,0.49611916984763343,-0.3425529414553233,0.5418860085977047,-0.34448479577039787,,0.148430265126673,0.5522606178200444,-0.4205325688179596,-0.33334414433339576,,0.14453834510918936,,0.42089354132568657,-0.44813370791408785,0.545944605240329,0.026917224286222688,0.3107944327219007,0.5491954159725638,-0.4666947399279575,1.0,0.43710980092631657,0.4580200371579794,-0.4600823701230698,-0.5450638383505623,-0.24019808176443774,0.5022403272681721,0.462277890956948,-0.4205325688179596,,0.1445383451091894,0.21646328343543592,-0.21510710965539054,-0.024377214887102462,0.03712138329424677,-0.31202353471834027,-0.26605642441774735,,0.1377068295104224,-0.3807779895911743,-0.4659971832787254,0.0004444319741909382,0.11404034911806633,-0.23526275562662774,-0.29972665038099516,0.1106694647752282,,-0.2544429458660922,-0.29994167371674574,0.1445383451091894,0.06196817388438488,-0.5330446008735636,-0.5292636613956968,-0.28871535026816564,-0.5771327739776116,-0.49614171517239697,0.04684469951468313,0.36204900141716695,-0.40664641026401444,0.11616324346171979,0.5738256163300404,0.4912910551482756,0.37707866722566435,0.2608706597771874,0.14885703112453497,0.44618433549235764,0.15383753124098964,0.14983054740119817,-0.007078832806393811
gear_max,0.15917856998702037,0.18343118180683374,-0.04338456618759822,0.15870282757851,0.16771713241625208,0.5955361608183767,0.23338186748420814,0.41764354056448616,0.8188434713273431,0.5259788596964794,0.4253662834314223,0.5832553820634083,0.16356938580405797,,0.7907940964282247,0.7447653853784996,-0.17430093936547286,0.05037147363059559,,0.7975596822953304,,0.7740148032798844,-0.06617994761035506,0.41734169910387403,0.632413796292261,0.8342232055087927,0.6125453209185174,0.169756529453322,0.43710980092631657,1.0,0.49490469782165136,-0.5740485698605691,-0.6647147071465535,-0.06366430224298238,0.5036335269836173,0.47500054256451424,-0.17430093936547283,,0.7975596822953303,0.3022069764718081,-0.040654457676981566,0.008271378860057382,-0.00021698823488756615,0.09524157485896473,-0.12033340596966717,,-0.005611358939446802,0.08838118808116818,-0.07284455260831178,0.15044824508287838,-0.012501348615952227,-0.05255211049836637,-0.18286339759183504,0.7270425989416395,,-0.09132634231003073,-0.22421216094543572,0.7975596822953303,0.07312423654065538,-0.1549775021159185,-0.20674355324256627,-0.062261188370851206,-0.3678028328161852,-0.3556197545020289,0.15917856998702054,0.1376711167903621,-0.21155252628175575,0.10250680761358913,0.3889136934534519,0.3990598388078962,0.6445751475945151,0.7180434813640587,0.04612463690020032,0.26234833049365336,0.7885214063314775,0.7882063864915603,0.29709605229154085
gear_median,0.08257974920560737,0.09638801889100587,-0.1884942522612875,0.2528024806510732,0.08425116804335117,0.8913088728280447,-0.01893096982792767,0.44253551438308036,0.5386951226432539,0.914616062495916,0.1487117138938963,0.8340144809941161,-0.5162013462712135,,0.24498440876402072,0.6169272126946487,-0.6827545430074259,-0.5696258364748328,,0.24564854004799566,,0.637103710490568,-0.46518016577465277,0.43425138300099436,0.16589763874272823,0.5054095822215405,0.9151466252110702,-0.1100228519191063,0.4580200371579794,0.49490469782165136,1.0,-0.6489645478881935,-0.8075538282173742,-0.5259784666191182,0.8248770053815855,0.8294679313479892,-0.6827545430074261,,0.2456485400479957,0.09582896734983448,-0.1320691263253426,0.0055069837317721325,0.07999221728041933,-0.3042580415049529,-0.5732383861904347,,0.051686481951703285,-0.3092128868527241,-0.6139549356832424,0.08537110738628936,0.06481546248010936,-0.5429596341586673,-0.6816194986438566,0.18866491545935435,,-0.556382787133192,-0.6088880605934548,0.2456485400479957,0.04453819880945021,-0.6475306601002602,-0.7274272230040291,-0.2437270503819389,-0.5897783326487572,-0.5672772428406374,0.08257974920560752,0.06378893628015443,-0.31540159107324717,0.2702686137638822,0.6476584926976403,0.7685452188376055,0.8365890493962849,0.6760121144069431,0.17257128574990166,0.7783550594696466,0.23454519465108603,0.23681000975550312,0.03396130387340036
throttle_zero_frac,-0.005303017848477898,-0.09683340393955193,0.16760033490340365,-0.09375284813856766,-0.007658927076287418,-0.732148816413166,0.17161375901477408,-0.4729147609731608,-0.4769927466951006,-0.7094136576183889,-0.06832108559553361,-0.8081481339959544,0.48999265798822617,,-0.4525383517468035,-0.5804221021880286,0.4485582178664716,0.31655545317489175,,-0.4541954574929428,,-0.7214759791184339,0.430531670541148,-0.48176446339242673,-0.32049559471051203,-0.6237029919928302,-0.7446274493035105,0.26510312831038096,-0.4600823701230698,-0.5740485698605691,-0.6489645478881935,1.0,0.8754602049133574,0.20060787320358686,-0.7187479492698186,-0.6889910250052104,0.4485582178664716,,-0.45419545749294266,-0.12985389527886215,0.045571189782299286,-0.010677148723369636,-0.038980047384831386,0.23488274789798655,0.22996651188898765,,-0.030860791234715513,0.19706419029587374,0.41022478294238857,-0.08695082203001936,-0.06858397131317749,0.32284114339812786,0.34885970608263167,-0.31137476477331755,,0.17875742485595805,0.25184726949785907,-0.45419545749294266,0.009108838541299014,0.4518005799712247,0.5075371404571906,0.15023133040823866,0.6436150953763602,0.5954942847958545,-0.00530301784847798,-0.12814220038409194,0.2293006844097306,-0.12860609606311668,-0.6577421900909649,-0.6872415852031741,-0.6197657367100478,-0.5019312492685005,-0.4935788432991889,-0.6916516338976966,-0.4342611356382891,-0.44391058758433505,-0.11722382413118419
throttle_low_frac,-0.05820578398620875,-0.1575231625073891,0.17897671282220096,-0.1436032560529057,-0.06364799278402888,-0.9055983779536023,0.19345967578472237,-0.5762936119995739,-0.563337835785295,-0.8848436474196282,-0.06679912710755216,-0.965070936493666,0.5353215799797748,,-0.46396807356009556,-0.7333050889805396,0.6433635217456609,0.49141107406412016,,-0.46209631241748467,,-0.8216110167353106,0.5523403759695065,-0.5802106712205222,-0.31606712489125827,-0.6854637029470043,-0.906110603981999,0.2806767140262412,-0.5450638383505623,-0.6647147071465535,-0.8075538282173742,0.8754602049133574,1.0,0.3952721750204158,-0.899874118124495,-0.8703529148033601,0.6433635217456611,,-0.4620963124174847,-0.15686497690856738,0.11368976113151649,-0.0010692730360690518,-0.07960281107828268,0.26396530723298084,0.4309742788952211,,-0.06464985788098684,0.27151046888815455,0.5523637000659355,-0.11444308936937388,-0.09288158839548903,0.39919861391997125,0.5253288262214665,-0.3681224062167442,,0.39282410524149813,0.47207531512881323,-0.4620963124174847,-0.018574635325254676,0.6064889483526064,0.6753277673724263,0.24727002465615805,0.7922495285027349,0.7467381155115815,-0.058205783986208834,-0.16748572595200098,0.2963030060577584,-0.16460779582711865,-0.7897690806098799,-0.8418360679231359,-0.776729434529227,-0.6236256197643077,-0.32481973199919967,-0.8333513380733392,-0.4553528662486709,-0.4587442770028028,-0.09115536473642942
throttle_mid_frac,0.025188780756631602,-0.03872935664880177,0.27018611549318583,-0.19908418777967377,0.012750591061984534,-0.6184153267577636,0.31944602020942303,-0.36013685220372654,-0.10565650175298448,-0.6199996123281465,0.18445797486435697,-0.6134729934810574,0.44465614732801884,,0.11887602512025881,-0.359702331427752,0.6419587060712053,0.6296293007624906,,0.11930076907079483,,-0.3444206240794007,0.6150431657241278,-0.3951364471443544,0.171093843903598,-0.1407425350879606,-0.5626433680352332,0.33407447523503736,-0.24019808176443774,-0.06366430224298238,-0.5259784666191182,0.20060787320358686,0.3952721750204158,1.0,-0.7563266445469022,-0.7594827123519459,0.6419587060712055,,0.11930076907079483,-0.06787761257774884,0.25549453935167427,0.058175337605672936,-0.11216523961381748,0.18331118134690777,0.6026276687541777,,-0.13938554617191787,0.24898641663872897,0.45152844188823343,0.00035641695416858174,-0.06230909281261931,0.2551094665633653,0.586253281454395,0.07997914196992367,,0.5951482312815317,0.5918873583571365,0.11930076907079483,-0.029791164022928,0.5474585016397318,0.5769421225965559,0.26889024847970944,0.6095801562783676,0.6281099502647138,0.025188780756631654,-0.05399007149796665,0.3188624943113853,-0.2819503307862284,-0.6106991683884501,-0.659436791079794,-0.46456835157026605,-0.2967100698971541,-0.002218765392677803,-0.6800221594959105,0.11537031000421775,0.11824765764964314,0.13669158710808538
throttle_high_frac,0.02949364818802642,0.13057612272078475,-0.2557547497975102,0.19680165385924742,0.039275409335332585,0.9385941520342622,-0.2894588374552979,0.581430881498571,0.451372313135592,0.9245650399833948,-0.04000994112502527,0.9786033421727702,-0.5923821069192134,,0.2739901084632125,0.6930469157833756,-0.7630113219364696,-0.6489377614236972,,0.2724553791467204,,0.7486816977917109,-0.685405393012214,0.6008389789742936,0.14386230208894282,0.5550088461646077,0.9124774881383376,-0.3585199707268042,0.5022403272681721,0.5036335269836173,0.8248770053815855,-0.7187479492698186,-0.899874118124495,-0.7563266445469022,1.0,0.9804737829811828,-0.7630113219364696,,0.2724553791467203,0.13622783249139736,-0.19981159406855759,-0.027801796007613584,0.1072101149200446,-0.27503328042142117,-0.5930743156130396,,0.11222573548283518,-0.3115905959817599,-0.6077824536708526,0.08133624489688203,0.09573495335774505,-0.4054364266824464,-0.6524980545288317,0.22419846662585574,,-0.5623526956662191,-0.6172464731358154,0.2724553791467203,0.027374058211197597,-0.6918792457322116,-0.7549050377893848,-0.3037774155157571,-0.8187249279399799,-0.7979289036614399,0.029493648188026494,0.14491742785155823,-0.3624259890305597,0.25110716689938856,0.8524376655974585,0.9126608146084225,0.7737655529958903,0.5850242623844869,0.2323875927214721,0.9163923363869397,0.2695189975618153,0.270568120685613,1.6668859570925882e-05
throttle_full_frac,0.03761290395218374,0.11497271031376104,-0.24678091489940626,0.21625054866174254,0.05042219446787094,0.9303625813626358,-0.25513071443921836,0.5446498190755282,0.4487460196996795,0.9208409739890759,-0.013675389427066783,0.9568554081598318,-0.5777646167968284,,0.2522371829157642,0.6645542389050395,-0.7549194392646708,-0.6473374949364927,,0.2505661375488558,,0.7295749372223232,-0.6643385979952802,0.5752272139218944,0.13689553557298229,0.5391112142360163,0.9062697144865475,-0.3185523140893859,0.462277890956948,0.47500054256451424,0.8294679313479892,-0.6889910250052104,-0.8703529148033601,-0.7594827123519459,0.9804737829811828,1.0,-0.7549194392646708,,0.25056613754885576,0.11509306544394222,-0.20618994101560337,-0.04292468992017521,0.1002175501892776,-0.24755058988175918,-0.59265473522465,,0.10835288942635339,-0.29114215763834017,-0.5946478856656983,0.07694459216337501,0.08021496601145083,-0.4052010949433264,-0.6613452336971926,0.20987899897713427,,-0.5686514253563756,-0.61899012367927,0.25056613754885576,0.025020666673476223,-0.6790529105086555,-0.7459613759228134,-0.29180954880149784,-0.7811816613601674,-0.7693204002356768,0.037612903952183724,0.11503512116320605,-0.3553697711201951,0.2686840157376964,0.8239876477780261,0.8959380898813551,0.7824329154473846,0.5934001983062802,0.20827752884640058,0.9053033752715485,0.24620527726936006,0.2478718198271844,-0.010283002492253116
brake_active_frac,-0.08055759326502081,-0.1706625707928497,0.18392071161510573,-0.17628754355558485,-0.07779800300331696,-0.7568417477848824,0.3189509266291244,-0.46368175228964137,-0.20220339780437774,-0.7777380837349558,0.1767435587186579,-0.7249510997071351,0.7299118818699405,,0.15389463087355587,-0.4590457363322385,1.0,0.9671576388099655,,0.15016272047830428,,-0.3798084036900627,0.6951634429779062,-0.4473262774674876,0.2102501739963107,-0.1476970061329575,-0.7326387669553903,0.38029463239058303,-0.4205325688179596,-0.17430093936547283,-0.6827545430074261,0.4485582178664716,0.6433635217456611,0.6419587060712055,-0.7630113219364696,-0.7549194392646708,1.0,,0.15016272047830434,-0.17774672844338082,0.14178147881381478,0.014135589160393716,-0.024328817340258612,0.43704932058990126,0.7414971544446489,,-0.02690226230541944,0.5756965190898554,0.8235101942655879,0.013529864442517288,-0.08367505909339591,0.5502129003218712,0.6841869134416322,0.15852351972801235,,0.7689128760444739,0.7679519588779729,0.15016272047830434,-0.001890060836743239,0.8339502982083012,0.8719042563628545,0.3915059292926802,0.712173629705,0.7144547769479491,-0.08055759326502082,-0.1679269201551295,0.3149131835824013,-0.18331336201725912,-0.7039786669037735,-0.7653220901325043,-0.5942475122614734,-0.370752770151428,-0.16738027623203147,-0.7840092031834369,0.15735483925034022,0.15699759458512852,0.2080966034630757
brake_hard_frac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drs_active_frac,-0.012230166454082501,-0.02009153750481378,-0.0054262050463983,0.00236943383773073,0.002897555552009746,0.33890052278449134,0.27076192385020836,0.1779979676143845,0.6487515804797797,0.2836267551727151,0.45649870394510106,0.3604995256559072,0.4555032307145617,,0.9929463274596567,0.4069925667560431,0.15016272047830434,0.3622098039007552,,1.0,,0.7711005469867703,0.1625481429900282,0.2643040110520171,0.8781459226505827,0.9106208330535368,0.3187717726111922,0.2904444263360525,0.1445383451091894,0.7975596822953303,0.2456485400479957,-0.45419545749294266,-0.4620963124174847,0.11930076907079483,0.2724553791467203,0.25056613754885576,0.15016272047830434,,1.0,,,,,0.17662789031606965,0.1350092452850547,,-0.027260056742496437,0.309601640964547,0.2370927993665878,0.14249322556228528,-0.0028572185128200637,0.2907507481303832,0.17589345210939986,0.9303918454573982,,0.2595224132325355,0.1284739661772128,1.0,0.0035580144141120124,0.2409145104857833,0.1820492100501479,0.14752369841245747,,,-0.012230166454082439,-0.017078548401726238,0.0035978942223118568,0.010491360507811211,0.18388215249521345,0.1770177788741938,0.413111639093347,0.5266887404505889,0.010394233892007066,0.05823666411695454,0.9913307670594127,0.9938235492434129,0.3866430549687869
first_brake_frac_pos,-0.20107992145277534,0.11741213110180061,-0.21645394422184513,-0.24058891702307766,-0.20768500481100502,0.21589998224999285,-0.1362817094518878,0.2632451197927899,0.28149157670734065,0.13414416564658704,-0.006498513581144345,0.13816583711859273,-0.16649680037387096,,-0.07243983962753005,0.043623844355639,-0.17774672844338082,-0.167622358764482,,,,0.18985327452699735,-0.18020069557115465,0.20296252556280672,-0.020416457123778757,0.158020175761974,0.2172446385012577,-0.227212760947456,0.21646328343543592,0.3022069764718081,0.09582896734983448,-0.12985389527886215,-0.15686497690856738,-0.06787761257774884,0.13622783249139736,0.11509306544394222,-0.17774672844338082,,,1.0,0.171754692605056,-0.0344443934412855,-0.07556726668526974,-0.3725266798992771,-0.17743563440708515,,-0.04699555223826311,-0.32641535172823694,-0.26932916023432135,-0.1153223089342121,0.04028926138097048,0.0007044971332012759,-0.03439753659288808,-0.00027195159327071607,,-0.08933695584732991,-0.10620585056321044,,0.191788418479497,-0.28647580082721047,-0.25597807034263537,-0.13818883190867212,-0.2071685661349928,-0.1767099309664925,-0.20107992145277534,0.3507779171934283,-0.12474168356119371,-0.16334489333147623,0.28962165209797025,0.24397543097767357,0.11031391005384873,0.17139098946308592,0.052168164002424036,0.16852830928988824,-0.01934959389904516,-0.03045719579655966,0.008529186783311434
last_brake_frac_pos,0.05522191264944485,-0.23137444057075363,0.1117507811956627,0.19480844746210435,0.02154911030888783,-0.18062216352837118,-0.11664825637051365,-0.3756844073180392,-0.2531683854746959,-0.14769993739754517,0.12592930122124163,-0.17219934117296762,0.08489589609441635,,-0.01581092316337463,-0.09218792343968614,0.14178147881381478,0.13886441814666312,,,,-0.21859579493812645,0.16409202952603133,-0.40402237256241286,-0.019658739090663773,-0.20518063359696323,-0.14252519662704247,-0.10411570152786924,-0.21510710965539054,-0.040654457676981566,-0.1320691263253426,0.045571189782299286,0.11368976113151649,0.25549453935167427,-0.19981159406855759,-0.20618994101560337,0.14178147881381478,,,0.171754692605056,1.0,-0.00370002779119777,-0.012849928663363989,0.0939196255627406,0.1630973828143595,,-0.4242379995041127,0.07016171848392685,0.13911695516075995,-0.005990375237062382,-0.06583080667578496,0.1886040326709627,0.2531162296177742,-0.025812876786148804,,0.1472130096964742,0.14510120145050476,,-0.009845710387607884,0.12408340505292954,0.1496415165052649,0.11393509747097412,0.02457371429535915,0.17402770500861792,0.05522191264944498,-0.3200752456582075,0.09066350096120276,0.1727832960951278,-0.11847990121270548,-0.04185660440295087,-0.276940817063052,-0.28682616322689175,-0.025990044050463894,-0.1605022434026683,-0.05082044850713764,-0.05674772017060338,0.02245616645342145
