setup,model,fold,epoch,loss,val_loss,accuracy,val_accuracy
long_qualifying_top5,cnn,1,31,0.5481011867523193,0.9764220714569092,0.7792792916297913,0.6896551847457886
long_qualifying_top5,cnn,1,32,0.6370956301689148,0.9935088157653807,0.7522522807121277,0.6896551847457886
long_qualifying_top5,cnn,1,33,0.7381570339202881,0.6938430666923523,0.7162162065505981,0.818965494632721
long_qualifying_top5,cnn,1,34,0.5877200365066528,0.696505606174469,0.7747747898101807,0.7758620977401733
long_qualifying_top5,cnn,1,35,0.4936431050300598,0.7469879388809204,0.8198198080062866,0.8103448152542114
long_qualifying_top5,cnn,1,36,0.4780749380588531,0.768081784248352,0.815315306186676,0.767241358757019
long_qualifying_top5,cnn,1,37,0.4709633886814117,0.8097121119499207,0.8355855941772461,0.75
long_qualifying_top5,cnn,1,38,0.520200788974762,0.7596246004104614,0.792792797088623,0.7844827771186829
long_qualifying_top5,cnn,1,39,0.5261105895042419,0.7440767884254456,0.8040540814399719,0.7758620977401733
long_qualifying_top5,cnn,1,40,0.5034701824188232,0.7257088422775269,0.8085585832595825,0.8362069129943848
long_qualifying_top5,cnn,1,41,0.4975014626979828,0.7354416847229004,0.8085585832595825,0.8103448152542114
long_qualifying_top5,cnn,1,42,0.4014131724834442,0.7549902200698853,0.8490990996360779,0.818965494632721
long_qualifying_top5,cnn,1,43,0.4312308728694916,0.7199414968490601,0.8355855941772461,0.8448275923728943
long_qualifying_top5,cnn,2,1,1.611986756324768,1.6085363626480105,0.1955555528402328,0.1926605552434921
long_qualifying_top5,cnn,2,2,1.6084896326065063,1.601138949394226,0.2066666632890701,0.3302752375602722
long_qualifying_top5,cnn,2,3,1.5952836275100708,1.5738693475723269,0.2711111009120941,0.3394495546817779
long_qualifying_top5,cnn,2,4,1.5577144622802734,1.4969669580459597,0.3177777826786041,0.3669724762439728
long_qualifying_top5,cnn,2,5,1.4975625276565552,1.4186410903930664,0.3466666638851166,0.3853211104869842
long_qualifying_top5,cnn,2,6,1.430580735206604,1.4013572931289673,0.3444444537162781,0.357798159122467
long_qualifying_top5,cnn,2,7,1.3734272718429563,1.3107177019119265,0.4000000059604645,0.3853211104869842
long_qualifying_top5,cnn,2,8,1.345216989517212,1.2837709188461304,0.4266666769981384,0.3853211104869842
long_qualifying_top5,cnn,2,9,1.2848278284072876,1.274937868118286,0.4422222077846527,0.4036697149276733
long_qualifying_top5,cnn,2,10,1.2481199502944946,1.2921335697174072,0.4355555474758148,0.3853211104869842
long_qualifying_top5,cnn,2,11,1.1873061656951904,1.28510320186615,0.5066666603088379,0.4128440320491791
long_qualifying_top5,cnn,2,12,1.1617671251296997,1.2364368438720703,0.504444420337677,0.4587155878543854
long_qualifying_top5,cnn,2,13,1.092329025268555,1.2219158411026,0.5844444632530212,0.4403669834136963
long_qualifying_top5,cnn,2,14,1.0962822437286377,1.0390883684158323,0.5311111211776733,0.5045871734619141
long_qualifying_top5,cnn,2,15,0.9694079160690308,1.2934514284133911,0.6088888645172119,0.4495412707328796
long_qualifying_top5,cnn,2,16,1.0552561283111572,1.258941650390625,0.5644444227218628,0.4495412707328796
long_qualifying_top5,cnn,2,17,1.036992073059082,0.9431721568107604,0.5822222232818604,0.5779816508293152
long_qualifying_top5,cnn,2,18,0.8640778660774231,1.0720446109771729,0.6844444274902344,0.5596330165863037
long_qualifying_top5,cnn,2,19,0.8898729681968689,1.12076735496521,0.6466666460037231,0.5229358077049255
long_qualifying_top5,cnn,2,20,0.8514427542686462,0.8882441520690918,0.6711111068725586,0.6513761281967163
long_qualifying_top5,cnn,2,21,0.790696382522583,0.8272265791893005,0.7044444680213928,0.752293586730957
long_qualifying_top5,cnn,2,22,0.7762888669967651,0.8159741759300232,0.7111111283302307,0.6880733966827393
long_qualifying_top5,cnn,2,23,0.6957840919494629,0.8801514506340027,0.7288888692855835,0.6238532066345215
long_qualifying_top5,cnn,2,24,0.710260808467865,1.0110328197479248,0.7244444489479065,0.5963302850723267
long_qualifying_top5,cnn,2,25,0.7444787621498108,0.7657482624053955,0.7177777886390686,0.752293586730957
long_qualifying_top5,cnn,2,26,0.6269515156745911,0.8194761872291565,0.7733333110809326,0.7064220309257507
long_qualifying_top5,cnn,2,27,0.6655235886573792,0.6659223437309265,0.7622222304344177,0.7981651425361633
long_qualifying_top5,cnn,2,28,0.5974166989326477,0.6673581600189209,0.7955555319786072,0.7981651425361633
long_qualifying_top5,cnn,2,29,0.6358569860458374,0.6866100430488586,0.7622222304344177,0.7614678740501404
long_qualifying_top5,cnn,2,30,0.5684173107147217,0.7411518692970276,0.7977777719497681,0.752293586730957
long_qualifying_top5,cnn,2,31,0.5187838077545166,0.7240976691246033,0.8177777528762817,0.7431192398071289
long_qualifying_top5,cnn,2,32,0.5373031497001648,0.6550995707511902,0.8022222518920898,0.78899085521698
long_qualifying_top5,cnn,2,33,0.5302890539169312,0.6312582492828369,0.800000011920929,0.7798165082931519
long_qualifying_top5,cnn,2,34,0.5205547213554382,0.6750742793083191,0.800000011920929,0.78899085521698
long_qualifying_top5,cnn,2,35,0.4599478542804718,0.7208179235458374,0.851111114025116,0.7431192398071289
long_qualifying_top5,cnn,2,36,0.4544249475002289,0.7301307916641235,0.8177777528762817,0.78899085521698
long_qualifying_top5,cnn,2,37,0.4078911542892456,0.6437710523605347,0.851111114025116,0.8073394298553467
long_qualifying_top5,cnn,2,38,0.446302205324173,0.6789065003395081,0.8422222137451172,0.752293586730957
long_qualifying_top5,cnn,2,39,0.4339959323406219,0.5533992052078247,0.846666693687439,0.7981651425361633
long_qualifying_top5,cnn,2,40,0.420313149690628,0.6660359501838684,0.8577777743339539,0.7339449524879456
long_qualifying_top5,cnn,2,41,0.3809556663036346,0.5963289737701416,0.8733333349227905,0.853210985660553
long_qualifying_top5,cnn,2,42,0.3934129178524017,0.793425977230072,0.8777777552604675,0.752293586730957
long_qualifying_top5,cnn,2,43,0.3792393803596496,0.5964359641075134,0.8666666746139526,0.853210985660553
long_qualifying_top5,cnn,2,44,0.3696649074554443,0.7879621386528015,0.8688889145851135,0.7247706651687622
long_qualifying_top5,cnn,2,45,0.4438312351703644,0.7069399952888489,0.8377777934074402,0.7981651425361633
long_qualifying_top5,cnn,2,46,0.3499488234519958,0.5447731614112854,0.8688889145851135,0.8440366983413696
long_qualifying_top5,cnn,2,47,0.3569354712963104,0.6216530203819275,0.8777777552604675,0.7798165082931519
long_qualifying_top5,cnn,2,48,0.3383360207080841,1.0105520486831665,0.8955555558204651,0.7339449524879456
long_qualifying_top5,cnn,2,49,0.3974632918834686,0.5185429453849792,0.8644444346427917,0.8899082541465759
long_qualifying_top5,cnn,2,50,0.3568642139434814,0.7701626420021057,0.8688889145851135,0.7247706651687622
long_qualifying_top5,cnn,2,51,0.3446746468544006,0.5738323330879211,0.8844444155693054,0.8440366983413696
long_qualifying_top5,cnn,2,52,0.362763375043869,0.5175352692604065,0.8733333349227905,0.8165137767791748
long_qualifying_top5,cnn,2,53,0.3208945691585541,0.9591175317764282,0.8866666555404663,0.7247706651687622
long_qualifying_top5,cnn,2,54,0.3146029114723205,0.5656368136405945,0.8999999761581421,0.8073394298553467
long_qualifying_top5,cnn,2,55,0.4842852354049682,0.8440414667129517,0.8266666531562805,0.7339449524879456
long_qualifying_top5,cnn,2,56,0.3255625963211059,0.4967577457427978,0.8844444155693054,0.8348624110221863
long_qualifying_top5,cnn,2,57,0.2861740589141845,0.7624587416648865,0.904444456100464,0.7614678740501404
long_qualifying_top5,cnn,2,58,0.3326399028301239,0.6136768460273743,0.8844444155693054,0.8440366983413696
long_qualifying_top5,cnn,2,59,0.3480288684368133,0.8521518111228943,0.8711110949516296,0.752293586730957
long_qualifying_top5,cnn,2,60,0.3321029543876648,0.7281474471092224,0.8933333158493042,0.78899085521698
long_qualifying_top5,cnn,2,61,0.3236714899539947,0.7033906579017639,0.8866666555404663,0.7706422209739685
long_qualifying_top5,cnn,2,62,0.361729234457016,0.7801311612129211,0.8777777552604675,0.7706422209739685
long_qualifying_top5,cnn,2,63,0.3904833197593689,0.6506858468055725,0.8600000143051147,0.78899085521698
long_qualifying_top5,cnn,2,64,0.3651308119297027,0.5195616483688354,0.8644444346427917,0.8256880640983582
long_qualifying_top5,cnn,2,65,0.2843932509422302,0.8484553098678589,0.8933333158493042,0.7706422209739685
long_qualifying_top5,cnn,2,66,0.2738090753555298,0.6180016994476318,0.9155555367469788,0.8715596199035645
long_qualifying_top5,cnn,3,1,1.6127020120620728,1.6045429706573486,0.2104072421789169,0.2142857164144516
long_qualifying_top5,cnn,3,2,1.6033210754394531,1.601722002029419,0.2217194586992263,0.2053571492433548
long_qualifying_top5,cnn,3,3,1.5986647605895996,1.59033465385437,0.2239819020032882,0.25
long_qualifying_top5,cnn,3,4,1.5810531377792358,1.5650348663330078,0.2556561231613159,0.2857142984867096
long_qualifying_top5,cnn,3,5,1.557661533355713,1.504552125930786,0.2782805562019348,0.3482142984867096
long_qualifying_top5,cnn,3,6,1.458330154418945,1.3465451002120972,0.3597285151481628,0.4553571343421936
long_qualifying_top5,cnn,3,7,1.3221549987792969,1.244731068611145,0.4660633504390716,0.5357142686843872
long_qualifying_top5,cnn,3,8,1.2163164615631104,1.131134271621704,0.4411764740943908,0.5267857313156128
long_qualifying_top5,cnn,3,9,1.1103458404541016,1.007699728012085,0.5316742062568665,0.6160714030265808
long_qualifying_top5,cnn,3,10,1.009005427360535,0.9441303610801696,0.5927602052688599,0.625
long_qualifying_top5,cnn,3,11,1.003217101097107,0.9536117315292358,0.5927602052688599,0.6875
long_qualifying_top5,cnn,3,12,0.9415600299835204,1.0148630142211914,0.6063348650932312,0.6517857313156128
long_qualifying_top5,cnn,3,13,0.9806758165359496,0.8784133195877075,0.6312217116355896,0.6696428656578064
long_qualifying_top5,cnn,3,14,0.8186044096946716,0.7993902564048767,0.7013574838638306,0.7142857313156128
long_qualifying_top5,cnn,3,15,0.7766256332397461,0.7186678647994995,0.6945701241493225,0.7678571343421936
long_qualifying_top5,cnn,3,16,0.7067378759384155,0.6888874769210815,0.733031690120697,0.7589285969734192
long_qualifying_top5,cnn,3,17,0.6875901222229004,0.6767311692237854,0.7556561231613159,0.7946428656578064
long_qualifying_top5,cnn,3,18,0.6787363886833191,0.6210230588912964,0.7466063499450684,0.7857142686843872
long_qualifying_top5,cnn,3,19,0.6156381964683533,0.620416522026062,0.7941176295280457,0.7767857313156128
long_qualifying_top5,cnn,3,20,0.5879470109939575,0.5657988786697388,0.7986425161361694,0.7767857313156128
long_qualifying_top5,cnn,3,21,0.5649435520172119,0.5898076295852661,0.7828054428100586,0.7946428656578064
long_qualifying_top5,cnn,3,22,0.5604427456855774,0.5021095871925354,0.7941176295280457,0.8035714030265808
long_qualifying_top5,cnn,3,23,0.5326052904129028,0.502029299736023,0.7986425161361694,0.8303571343421936
long_qualifying_top5,cnn,3,24,0.4800419509410858,0.5199705958366394,0.8303167223930359,0.8035714030265808
long_qualifying_top5,cnn,3,25,0.5094504952430725,0.5397604703903198,0.8099547624588013,0.8125
long_qualifying_top5,cnn,3,26,0.4330635368824005,0.4619020819664001,0.837104082107544,0.8571428656578064
long_qualifying_top5,cnn,3,27,0.4351271688938141,0.4457585513591766,0.837104082107544,0.8392857313156128
long_qualifying_top5,cnn,3,28,0.3844374716281891,0.4184445738792419,0.8619909286499023,0.8392857313156128
long_qualifying_top5,cnn,3,29,0.4332988858222961,0.3944584727287292,0.837104082107544,0.8839285969734192
long_qualifying_top5,cnn,3,30,0.3762339949607849,0.3869858086109161,0.8552036285400391,0.8571428656578064
long_qualifying_top5,cnn,3,31,0.3628294169902801,0.40924072265625,0.877828061580658,0.8571428656578064
long_qualifying_top5,cnn,3,32,0.3668863177299499,0.3810263574123382,0.8552036285400391,0.875
long_qualifying_top5,cnn,3,33,0.3580972254276275,0.4729825854301452,0.8574660420417786,0.8303571343421936
long_qualifying_top5,cnn,3,34,0.3654780685901642,0.3445857465267181,0.8574660420417786,0.8928571343421936
long_qualifying_top5,cnn,3,35,0.3163127899169922,0.3379692435264587,0.8914027214050293,0.8928571343421936
long_qualifying_top5,cnn,3,36,0.3514866828918457,0.3395586013793945,0.8687782883644104,0.875
long_qualifying_top5,cnn,3,37,0.3610903918743133,0.3893643319606781,0.8552036285400391,0.8928571343421936
long_qualifying_top5,cnn,3,38,0.3682628571987152,0.4734971821308136,0.8687782883644104,0.8482142686843872
long_qualifying_top5,cnn,3,39,0.4188717901706695,0.3559503257274627,0.8438913822174072,0.875
long_qualifying_top5,cnn,3,40,0.3338431119918823,0.4106626510620117,0.877828061580658,0.8660714030265808
long_qualifying_top5,cnn,3,41,0.3026085197925567,0.368642657995224,0.9004524946212769,0.875
long_qualifying_top5,cnn,3,42,0.3921675980091095,0.4156941771507263,0.8461538553237915,0.8660714030265808
long_qualifying_top5,cnn,3,43,0.3114514648914337,0.4523100852966308,0.9004524946212769,0.8482142686843872
long_qualifying_top5,cnn,3,44,0.307894617319107,0.3644265532493591,0.877828061580658,0.8839285969734192
long_qualifying_top5,cnn,3,45,0.2960589230060577,0.4042999744415283,0.889140248298645,0.8660714030265808
long_qualifying_top5,cnn,4,1,1.6204005479812622,1.6061826944351196,0.188340812921524,0.2321428507566452
long_qualifying_top5,cnn,4,2,1.6041136980056765,1.603670954704285,0.2578475475311279,0.2142857164144516
long_qualifying_top5,cnn,4,3,1.6035590171813965,1.5949125289916992,0.2174887955188751,0.3035714328289032
long_qualifying_top5,cnn,4,4,1.5955783128738403,1.5759773254394531,0.2533632218837738,0.3303571343421936
long_qualifying_top5,cnn,4,5,1.56546950340271,1.5239187479019165,0.2668161392211914,0.3571428656578064
long_qualifying_top5,cnn,4,6,1.472753882408142,1.3644123077392578,0.347533643245697,0.4017857015132904
long_qualifying_top5,cnn,4,7,1.4339747428894043,1.3307746648788452,0.3587443828582763,0.4553571343421936
long_qualifying_top5,cnn,4,8,1.3077374696731567,1.1919171810150146,0.4506726562976837,0.5089285969734192
long_qualifying_top5,cnn,4,9,1.2210749387741089,1.1946042776107788,0.4887892305850982,0.4821428656578064
long_qualifying_top5,cnn,4,10,1.2462537288665771,1.2321116924285889,0.4551569521427154,0.4464285671710968
long_qualifying_top5,cnn,4,11,1.1429712772369385,1.0131971836090088,0.4977578520774841,0.5982142686843872
long_qualifying_top5,cnn,4,12,1.124982476234436,0.983802318572998,0.4910313785076141,0.5982142686843872
long_qualifying_top5,cnn,4,13,1.0333895683288574,0.9597763419151306,0.5762332081794739,0.5982142686843872
long_qualifying_top5,cnn,4,14,0.9705421328544616,0.9308433532714844,0.5874439477920532,0.5982142686843872
long_qualifying_top5,cnn,4,15,0.9847717881202698,0.888855516910553,0.5717488527297974,0.5982142686843872
long_qualifying_top5,cnn,4,16,0.9532510638237,0.9182808995246888,0.6188340783119202,0.5803571343421936
long_qualifying_top5,cnn,4,17,0.9163415431976318,0.9414106607437134,0.6367713212966919,0.6428571343421936
long_qualifying_top5,cnn,4,18,0.8925808668136597,0.9299827218055724,0.6614349484443665,0.5982142686843872
long_qualifying_top5,cnn,4,19,0.8876327872276306,0.853693962097168,0.6547085046768188,0.6160714030265808
long_qualifying_top5,cnn,4,20,0.8103883862495422,0.8988848924636841,0.6771300435066223,0.6160714030265808
long_qualifying_top5,cnn,4,21,0.7894572019577026,0.8696165084838867,0.7017937302589417,0.6160714030265808
long_qualifying_top5,cnn,4,22,0.7935463786125183,0.8710853457450867,0.695067286491394,0.5892857313156128
long_qualifying_top5,cnn,4,23,0.764863908290863,0.8986737132072449,0.7062780261039734,0.5892857313156128
long_qualifying_top5,cnn,4,24,0.7491565942764282,0.9219916462898254,0.6883407831192017,0.6071428656578064
long_qualifying_top5,cnn,4,25,0.74515700340271,0.8656792044639587,0.7242152690887451,0.6428571343421936
long_qualifying_top5,cnn,4,26,0.8123233318328857,0.7459982633590698,0.6636771559715271,0.6428571343421936
long_qualifying_top5,cnn,4,27,0.8258405327796936,0.760831892490387,0.681614339351654,0.6785714030265808
long_qualifying_top5,cnn,4,28,0.742829442024231,0.7029203176498413,0.713004469871521,0.7232142686843872
long_qualifying_top5,cnn,4,29,0.6633812189102173,0.6866605877876282,0.7533632516860962,0.6875
long_qualifying_top5,cnn,4,30,0.6951026916503906,0.6833674311637878,0.7331838607788086,0.7232142686843872
long_qualifying_top5,cnn,4,31,0.7106643319129944,0.59136563539505,0.7174887657165527,0.7321428656578064
long_qualifying_top5,cnn,4,32,0.7077711820602417,0.5969154238700867,0.726457417011261,0.7589285969734192
long_qualifying_top5,cnn,4,33,0.612451434135437,0.6042156219482422,0.7780268788337708,0.75
long_qualifying_top5,cnn,4,34,0.5481229424476624,0.5906558632850647,0.7914798259735107,0.7589285969734192
long_qualifying_top5,cnn,4,35,0.6136332750320435,0.5894150137901306,0.7645739912986755,0.7678571343421936
long_qualifying_top5,cnn,4,36,0.6081652045249939,0.586888313293457,0.7690582871437073,0.7410714030265808
long_qualifying_top5,cnn,4,37,0.5380240678787231,0.5484143495559692,0.8094170689582825,0.7589285969734192
long_qualifying_top5,cnn,4,38,0.4773444533348083,0.589912474155426,0.818385660648346,0.7410714030265808
long_qualifying_top5,cnn,4,39,0.5187922120094299,0.5872438549995422,0.8026905655860901,0.7410714030265808
long_qualifying_top5,cnn,4,40,0.5247594118118286,0.5198038220405579,0.7982062697410583,0.7767857313156128
long_qualifying_top5,cnn,4,41,0.5123671293258667,0.5765290260314941,0.8071748614311218,0.7678571343421936
long_qualifying_top5,cnn,4,42,0.5042366981506348,0.5528994798660278,0.8206278085708618,0.7767857313156128
long_qualifying_top5,cnn,4,43,0.5214442014694214,0.4883608818054199,0.7982062697410583,0.7767857313156128
long_qualifying_top5,cnn,4,44,0.5230446457862854,0.4289940297603607,0.804932713508606,0.8303571343421936
long_qualifying_top5,cnn,4,45,0.6040499806404114,0.4081457555294037,0.7645739912986755,0.8214285969734192
long_qualifying_top5,cnn,4,46,0.5099412798881531,0.3743641078472137,0.8228699564933777,0.8839285969734192
long_qualifying_top5,cnn,4,47,0.3761248886585235,0.3791154325008392,0.8811659216880798,0.875
long_qualifying_top5,cnn,4,48,0.4136715531349182,0.3384558856487274,0.8542600870132446,0.8482142686843872
long_qualifying_top5,cnn,4,49,0.4669647216796875,0.2991084158420563,0.8206278085708618,0.8928571343421936
long_qualifying_top5,cnn,4,50,0.4819744527339935,0.3777578473091125,0.8026905655860901,0.8571428656578064
long_qualifying_top5,cnn,4,51,0.3640048503875732,0.2957822978496551,0.8878923654556274,0.9017857313156128
long_qualifying_top5,cnn,4,52,0.3426523208618164,0.2928434014320373,0.8699551820755005,0.9017857313156128
long_qualifying_top5,cnn,4,53,0.3267025649547577,0.304866760969162,0.8677130341529846,0.8839285969734192
long_qualifying_top5,cnn,4,54,0.4127509593963623,0.3067794442176819,0.8408071994781494,0.8660714030265808
long_qualifying_top5,cnn,4,55,0.4309878647327423,0.2966949641704559,0.8520179390907288,0.8660714030265808
long_qualifying_top5,cnn,4,56,0.4109339714050293,0.3394324779510498,0.847533643245697,0.8482142686843872
long_qualifying_top5,cnn,4,57,0.3615163564682007,0.321673572063446,0.878923773765564,0.9017857313156128
long_qualifying_top5,cnn,4,58,0.31821009516716,0.3128126561641693,0.8856502175331116,0.8482142686843872
long_qualifying_top5,cnn,4,59,0.3297315835952759,0.2561345994472503,0.8766816258430481,0.9196428656578064
long_qualifying_top5,cnn,4,60,0.3573647737503052,0.2692480087280273,0.8542600870132446,0.9017857313156128
long_qualifying_top5,cnn,4,61,0.3352332413196563,0.2816522419452667,0.8856502175331116,0.875
long_qualifying_top5,cnn,4,62,0.3192273080348968,0.3789472579956054,0.8923766613006592,0.8660714030265808
long_qualifying_top5,cnn,4,63,0.2744489908218384,0.2890130579471588,0.9013453125953674,0.9017857313156128
long_qualifying_top5,cnn,4,64,0.2898478507995605,0.1844588816165924,0.8923766613006592,0.9375
long_qualifying_top5,cnn,4,65,0.3060305416584015,0.2730203568935394,0.8856502175331116,0.9375
long_qualifying_top5,cnn,4,66,0.3170599043369293,0.3693565726280212,0.8721973299980164,0.8571428656578064
long_qualifying_top5,cnn,4,67,0.3475744128227234,0.3775897026062011,0.8609865307807922,0.8839285969734192
long_qualifying_top5,cnn,4,68,0.2830685973167419,0.241304725408554,0.8968609571456909,0.9017857313156128
long_qualifying_top5,cnn,4,69,0.2257633358240127,0.2054306268692016,0.9282511472702026,0.9375
long_qualifying_top5,cnn,4,70,0.2608378827571869,0.1927054226398468,0.9103139042854308,0.9375
long_qualifying_top5,cnn,4,71,0.2833378911018371,0.2912763953208923,0.9013453125953674,0.9107142686843872
long_qualifying_top5,cnn,4,72,0.2939977943897247,0.1981213092803955,0.8968609571456909,0.9017857313156128
long_qualifying_top5,cnn,4,73,0.3100541830062866,0.260822981595993,0.8923766613006592,0.9196428656578064
long_qualifying_top5,cnn,4,74,0.3023667633533478,0.2824247181415558,0.8923766613006592,0.9017857313156128
long_qualifying_top5,cnn,5,1,1.6121351718902588,1.6054043769836426,0.2133333384990692,0.2702702581882477
long_qualifying_top5,cnn,5,2,1.6054898500442505,1.6043146848678589,0.2199999988079071,0.2072072029113769
long_qualifying_top5,cnn,5,3,1.611235737800598,1.6002460718154907,0.2133333384990692,0.2792792916297912
long_qualifying_top5,cnn,5,4,1.6026043891906738,1.5914677381515503,0.2111111134290695,0.2612612545490265
long_qualifying_top5,cnn,5,5,1.592046141624451,1.566683053970337,0.2177777737379074,0.2972972989082336
long_qualifying_top5,cnn,5,6,1.5475656986236572,1.5064033269882202,0.2777777910232544,0.4414414465427398
long_qualifying_top5,cnn,5,7,1.4533956050872805,1.3967063426971436,0.371111124753952,0.3243243098258972
long_qualifying_top5,cnn,5,8,1.31975257396698,1.2760883569717407,0.4377777874469757,0.4234234094619751
long_qualifying_top5,cnn,5,9,1.201836109161377,1.169272541999817,0.4688888788223266,0.4414414465427398
long_qualifying_top5,cnn,5,10,1.1660668849945068,1.0414531230926514,0.4666666686534881,0.5855855941772461
long_qualifying_top5,cnn,5,11,1.0588264465332031,1.0306984186172483,0.5311111211776733,0.5945945978164673
long_qualifying_top5,cnn,5,12,1.017977237701416,1.2267311811447144,0.5666666626930237,0.4054054021835327
long_qualifying_top5,cnn,5,13,1.058288335800171,1.0172667503356934,0.5444444417953491,0.5855855941772461
long_qualifying_top5,cnn,5,14,1.0203553438186646,0.9712068438529968,0.5488888621330261,0.5855855941772461
long_qualifying_top5,cnn,5,15,0.9122835993766784,1.030112385749817,0.6155555844306946,0.5855855941772461
long_qualifying_top5,cnn,5,16,0.9518199563026428,1.0984786748886108,0.6111111044883728,0.4954954981803894
long_qualifying_top5,cnn,5,17,0.9224995374679564,0.9824278950691224,0.6266666650772095,0.6036036014556885
long_qualifying_top5,cnn,5,18,0.9050171971321106,0.8866021633148193,0.6311110854148865,0.630630612373352
long_qualifying_top5,cnn,5,19,0.8489086627960205,0.8684155344963074,0.6466666460037231,0.6396396160125732
long_qualifying_top5,cnn,5,20,0.7838793992996216,0.8902183771133423,0.6755555272102356,0.6396396160125732
long_qualifying_top5,cnn,5,21,0.806013822555542,0.8673001527786255,0.6777777671813965,0.6396396160125732
long_qualifying_top5,cnn,5,22,0.739058792591095,0.8477773666381836,0.7066666483879089,0.6486486196517944
long_qualifying_top5,cnn,5,23,0.7568113803863525,1.2087578773498535,0.7155555486679077,0.4414414465427398
long_qualifying_top5,cnn,5,24,0.849678099155426,1.022782802581787,0.653333306312561,0.522522509098053
long_qualifying_top5,cnn,5,25,0.7897692322731018,0.8154066205024719,0.699999988079071,0.6576576828956604
long_qualifying_top5,cnn,5,26,0.7222064733505249,0.8068851828575134,0.7244444489479065,0.6036036014556885
long_qualifying_top5,cnn,5,27,0.6890743970870972,0.8151274919509888,0.742222249507904,0.6396396160125732
long_qualifying_top5,cnn,5,28,0.6634359955787659,0.8470075726509094,0.7511110901832581,0.630630612373352
long_qualifying_top5,cnn,5,29,0.6299793124198914,0.8017221689224243,0.7400000095367432,0.6576576828956604
long_qualifying_top5,cnn,5,30,0.5982329845428467,0.8006435036659241,0.7688888907432556,0.6396396160125732
long_qualifying_top5,cnn,5,31,0.676646888256073,0.8072317242622375,0.7044444680213928,0.684684693813324
long_qualifying_top5,cnn,5,32,0.6219742298126221,0.8693686127662659,0.7711111307144165,0.6216216087341309
long_qualifying_top5,cnn,5,33,0.6376610398292542,0.7450775504112244,0.7511110901832581,0.684684693813324
long_qualifying_top5,cnn,5,34,0.6252992749214172,0.8497187495231628,0.753333330154419,0.630630612373352
