n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,event_name,session_name,LapNumber,LapTimeSeconds,Compound,TyreLife,Team,Stint,SessionPart,stint_median_lap_seconds,lap_time_delta_to_stint_median,session_key,TrackStatus,lap_time_not_null,dry_session,accurate,not_deleted,not_fastf1_generated,track_status_green,not_pit_in_out,within_2s_of_stint_median,within_3s_of_stint_median
361,202.54016620498615,77.13749750337647,62.0,316.0,94.0,213.0,301.0,254.0,64.81163434903047,41.33169321798864,0.0,100.0,0.13573407202216067,0.5013850415512465,0.3628808864265928,0.19390581717451524,0.3959047051367284,0.0,1.0,0.19390581717451524,11,0.06666666666666667,0.95,10089.4459833795,1632.7117347773474,5296.0,12130.0,5.188365650969529,1.9430725494933647,2,8,44,-0.002777777777777778,10.445907519498318,6.830555555555556,0.0,15.669106272053378,5.372222222222222,-0.16666666666666666,518.2011149574801,369.7388888888889,0.0,2025_r02_R_LEC_lap42,LEC,2025,2,Chinese Grand Prix,R,42.0,96.501,HARD,27.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
358,201.65921787709496,76.94918881892629,60.0,317.0,91.7,210.0,300.3,257.0,64.89664804469274,41.25242293122319,0.0,100.0,0.16201117318435754,0.48044692737430167,0.3575418994413408,0.2011173184357542,0.4013965573866631,0.0,1.0,0.2011173184357542,11,0.06442577030812324,0.9495798319327731,10056.606145251397,1637.6613436167736,5047.0,11965.0,5.187150837988827,1.9246745833241456,2,8,44,-0.008403361344537815,10.376206412858018,6.8543417366946775,0.0,15.831805563981966,5.4789915966386555,-0.3585434173669468,503.3558062789445,359.52941176470586,0.0,2025_r02_R_LEC_lap43,LEC,2025,2,Chinese Grand Prix,R,43.0,96.496,HARD,28.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
366,200.42896174863387,77.04049198632121,62.0,318.0,94.0,205.0,301.5,256.0,64.94535519125684,41.268479699678885,0.0,100.0,0.16393442622950818,0.49453551912568305,0.34153005464480873,0.1994535519125683,0.4001365887012663,0.0,1.0,0.1994535519125683,9,0.057534246575342465,0.9561643835616438,10142.150273224044,1630.7379510599862,5261.0,12372.0,5.112021857923497,1.9629493491850796,2,8,43,-0.030136986301369864,10.262043111746172,6.780821917808219,-0.0027397260273972603,14.890349893330498,5.191780821917808,-0.3561643835616438,491.06135250018764,350.83287671232875,0.0,2025_r02_R_LEC_lap44,LEC,2025,2,Chinese Grand Prix,R,44.0,96.462,HARD,29.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
351,201.48433048433048,77.54039802060166,61.0,318.0,91.0,206.0,301.0,257.0,63.60683760683761,41.90757666204265,0.0,100.0,0.1623931623931624,0.47863247863247865,0.358974358974359,0.18803418803418803,0.3912972694941189,0.0,1.0,0.18803418803418803,10,0.06857142857142857,0.9485714285714286,10069.621082621083,1636.4833381404762,5336.0,12073.0,5.153846153846154,1.956448902397481,2,8,48,-0.02,10.645749249224496,6.968571428571429,0.0,16.064697275931945,5.691428571428571,-1.78,516.9178717473455,370.3285714285714,0.0,2025_r02_R_LEC_lap45,LEC,2025,2,Chinese Grand Prix,R,45.0,96.435,HARD,30.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
356,198.35955056179776,77.4870453057798,60.0,317.0,92.0,201.0,300.0,257.0,62.87640449438202,42.43804305127463,0.0,100.0,0.16853932584269662,0.4859550561797753,0.3455056179775281,0.20786516853932585,0.40635091172459326,0.0,1.0,0.20786516853932585,11,0.0647887323943662,0.9577464788732394,10009.926966292134,1638.2482434988626,5171.0,12342.0,5.092696629213483,1.9514826513942753,2,8,47,-0.008450704225352112,10.406019369495993,6.949295774647887,0.0,15.184366030605704,5.216901408450704,-0.4507042253521127,497.22651651058806,361.9549295774648,0.0,2025_r02_R_LEC_lap46,LEC,2025,2,Chinese Grand Prix,R,46.0,96.318,HARD,31.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
363,200.71900826446281,76.57194895632175,60.0,317.0,95.2,205.0,299.0,257.0,63.29752066115702,42.11749770131683,0.0,100.0,0.18457300275482094,0.4793388429752066,0.33608815426997246,0.1928374655647383,0.39507107343817527,0.0,1.0,0.1928374655647383,12,0.06353591160220995,0.9530386740331491,10084.501377410468,1607.684013121926,5182.0,12050.0,5.115702479338843,1.9476154111348492,2,8,47,0.008287292817679558,10.464949430723223,6.848066298342541,0.0,14.786757570406818,5.298342541436464,-0.2845303867403315,511.58145357131986,362.3839779005525,0.0,2025_r02_R_LEC_lap47,LEC,2025,2,Chinese Grand Prix,R,47.0,96.311,HARD,32.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
364,200.40384615384616,78.23253525192193,61.0,319.0,92.30000000000001,210.0,302.7,258.0,63.80494505494506,41.88207079726294,0.0,100.0,0.16483516483516483,0.489010989010989,0.34615384615384615,0.21703296703296704,0.4127926647048705,0.0,1.0,0.21703296703296704,10,0.06611570247933884,0.9393939393939394,10060.623626373626,1673.46807001766,5149.0,12055.0,5.1510989010989015,1.9755318427747426,2,8,46,-0.013774104683195593,10.027439030322816,6.84573002754821,0.0,14.634402818576287,5.035812672176308,-0.0743801652892562,526.2394393153958,377.1873278236915,0.0,2025_r02_R_LEC_lap48,LEC,2025,2,Chinese Grand Prix,R,48.0,96.541,HARD,33.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
360,200.62222222222223,78.98186777954108,60.0,319.0,89.9,207.0,304.0,259.0,64.20277777777778,42.121068283896406,0.0,100.0,0.18055555555555555,0.49444444444444446,0.325,0.20277777777777778,0.4026279350726891,0.0,1.0,0.20277777777777778,12,0.055710306406685235,0.9554317548746518,10054.347222222223,1718.5339962802866,5064.0,12304.0,5.116666666666666,1.9811788505541361,2,8,44,-0.011142061281337047,11.177585740835482,6.963788300835654,0.0,15.730445873347064,5.309192200557103,-0.3788300835654596,491.6252333367116,356.4456824512535,0.0,2025_r02_R_LEC_lap49,LEC,2025,2,Chinese Grand Prix,R,49.0,96.157,HARD,34.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
367,197.02724795640327,75.28107127743857,59.0,316.0,92.0,201.0,303.0,257.0,64.83651226158038,40.935047535873146,0.0,100.0,0.12806539509536785,0.49318801089918257,0.3787465940054496,0.20435967302452315,0.4037834204245252,0.0,1.0,0.20435967302452315,10,0.0546448087431694,0.9453551912568307,9771.850136239782,1791.537692211945,5204.0,11893.0,5.220708446866485,1.750193288157643,2,8,44,-0.02459016393442623,9.921994205282344,6.603825136612022,-0.00273224043715847,15.019530414905546,5.554644808743169,-0.9644808743169399,483.2578951817375,345.70765027322403,0.05722070844686648,2025_r02_R_LEC_lap5,LEC,2025,2,Chinese Grand Prix,R,5.0,98.253,MEDIUM,5.0,Ferrari,1.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
350,201.98,77.41132018533644,60.0,318.0,94.0,207.0,303.0,258.0,64.16857142857143,41.720280649074944,0.0,100.0,0.16,0.4857142857142857,0.35428571428571426,0.2057142857142857,0.40480131115712964,0.0,1.0,0.2057142857142857,11,0.07163323782234957,0.9541547277936963,10121.46,1590.1246576171875,5316.0,12133.0,5.177142857142857,1.973330161923602,2,8,46,-0.0057306590257879654,10.594130414955542,7.140401146131805,0.0,15.557826873040279,5.191977077363897,-0.5444126074498568,523.0079848229077,373.9484240687679,0.0,2025_r02_R_LEC_lap50,LEC,2025,2,Chinese Grand Prix,R,50.0,96.263,HARD,35.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
368,199.76902173913044,78.70832865450363,59.0,321.0,92.7,203.0,304.0,262.0,64.01086956521739,42.09409326817878,0.0,100.0,0.1793478260869565,0.5027173913043478,0.3179347826086957,0.20380434782608695,0.40337362722643116,0.0,1.0,0.20380434782608695,10,0.05449591280653951,0.9482288828337875,10063.983695652174,1696.0794637685367,5010.0,12176.0,5.0978260869565215,1.9742747855351608,2,8,47,-0.01634877384196185,10.418287555729657,6.795640326975477,0.0,15.771940221819754,5.2425068119891005,-0.49591280653950953,495.4200782618704,349.4223433242507,0.0,2025_r02_R_LEC_lap51,LEC,2025,2,Chinese Grand Prix,R,51.0,96.756,HARD,36.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
351,200.34757834757835,78.5009480459876,58.0,321.0,89.0,206.0,307.0,263.0,64.25641025641026,41.69847284209144,0.0,100.0,0.15384615384615385,0.4928774928774929,0.35327635327635326,0.2022792022792023,0.4022727455637056,0.0,1.0,0.2022792022792023,10,0.054285714285714284,0.9514285714285714,10176.698005698006,1577.394350538348,4585.0,12015.0,5.0085470085470085,2.051462446280255,2,8,49,-0.014285714285714285,11.319396413311376,7.202857142857143,0.0,14.896779521581609,5.308571428571429,-0.36857142857142855,522.6737724066994,379.99142857142857,0.0,2025_r02_R_LEC_lap52,LEC,2025,2,Chinese Grand Prix,R,52.0,96.583,HARD,37.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
378,196.77513227513228,78.26771519614519,57.0,317.0,89.4,202.0,300.0,260.0,62.01322751322751,42.096357002057225,0.0,100.0,0.164021164021164,0.47354497354497355,0.36243386243386244,0.2328042328042328,0.4231786609461529,0.0,1.0,0.2328042328042328,13,0.058355437665782495,0.9549071618037135,9789.915343915343,1751.6378839914275,4658.0,12038.0,5.145502645502646,1.9496291931311354,2,8,47,-0.01856763925729443,10.701569534235512,6.793103448275862,0.0,15.219842871109957,5.469496021220159,-1.2042440318302388,492.57069174375266,356.80636604774537,0.0,2025_r02_R_LEC_lap53,LEC,2025,2,Chinese Grand Prix,R,53.0,98.091,HARD,38.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
361,197.52631578947367,80.00683998536903,59.0,320.0,88.0,203.0,304.0,261.0,61.6814404432133,42.2992108427493,0.0,100.0,0.1772853185595568,0.46537396121883656,0.3573407202216066,0.23545706371191136,0.4248730188881521,0.0,1.0,0.23545706371191136,11,0.06666666666666667,0.9527777777777777,9936.163434903046,1753.24080186549,5230.0,12064.0,5.033240997229917,1.994158906540996,2,8,45,-0.019444444444444445,11.236488498868576,7.075,0.0,14.654232088575968,5.094444444444444,-0.6555555555555556,508.9494704573325,383.4222222222222,0.0,2025_r02_R_LEC_lap54,LEC,2025,2,Chinese Grand Prix,R,54.0,97.678,HARD,39.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
366,198.3224043715847,79.14505421223713,57.0,321.0,90.0,201.5,305.0,264.0,62.89617486338798,42.47836047466891,0.0,100.0,0.18032786885245902,0.4890710382513661,0.33060109289617484,0.21311475409836064,0.41006865172088675,0.0,1.0,0.21311475409836064,10,0.057534246575342465,0.9561643835616438,9969.65300546448,1692.7411415853283,5010.0,12093.0,5.046448087431694,1.9808745699011996,2,8,45,-0.043835616438356165,10.727557538514281,6.8054794520547945,0.0,14.85664094672077,5.2,2.345205479452055,492.5258751057174,353.64931506849314,0.0,2025_r02_R_LEC_lap55,LEC,2025,2,Chinese Grand Prix,R,55.0,97.116,HARD,40.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
370,201.1054054054054,77.99310109837211,59.0,318.0,95.0,207.5,304.0,259.0,62.35405405405405,42.72926743080464,0.0,100.0,0.20810810810810812,0.4837837837837838,0.3081081081081081,0.23783783783783785,0.4263358418605373,0.0,1.0,0.23783783783783785,11,0.05420054200542006,0.948509485094851,10068.894594594594,1650.2841989697038,4880.0,12125.0,5.108108108108108,1.9848174918832822,2,8,45,-0.016260162601626018,9.730038434257672,6.823848238482385,0.0,14.825983360596883,5.2953929539295395,-1.029810298102981,505.32157935858334,369.45257452574526,0.0,2025_r02_R_LEC_lap56,LEC,2025,2,Chinese Grand Prix,R,56.0,97.315,HARD,41.0,Ferrari,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
364,193.50824175824175,77.50679300673796,58.0,317.0,89.0,199.0,296.0,259.0,62.47527472527472,41.38154049650293,0.0,100.0,0.12087912087912088,0.4642857142857143,0.41483516483516486,0.2087912087912088,0.4070043357126469,0.0,1.0,0.2087912087912088,10,0.06060606060606061,0.9614325068870524,9808.035714285714,1658.254816754189,5189.0,11961.0,5.052197802197802,1.9708678862951001,2,8,46,-0.05785123966942149,9.809199809104529,6.53168044077135,0.0,15.131285507351064,5.1680440771349865,1.6831955922865014,469.7084100992197,345.69972451790636,0.0,2025_r02_R_LEC_lap7,LEC,2025,2,Chinese Grand Prix,R,7.0,98.458,MEDIUM,7.0,Ferrari,1.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
364,198.82967032967034,77.14791059375443,58.0,334.0,92.30000000000001,205.5,295.7,276.0,64.75549450549451,41.58873943706586,0.0,100.0,0.1401098901098901,0.5027472527472527,0.35714285714285715,0.1978021978021978,0.3988904782757646,0.0,1.0,0.1978021978021978,13,0.05785123966942149,0.9421487603305785,9931.565934065935,1751.8064280852905,5308.0,11921.0,5.206043956043956,1.8612673067142342,2,8,44,0.0,9.711017835598641,6.787878787878788,0.0027548209366391185,16.059712233750684,5.319559228650138,-0.6942148760330579,505.7107821546169,359.1845730027548,0.19505494505494506,2025_r02_R_LEC_lap8,LEC,2025,2,Chinese Grand Prix,R,8.0,98.478,MEDIUM,8.0,Ferrari,1.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
372,196.44354838709677,78.79975328193704,60.0,331.0,90.0,202.0,307.90000000000003,271.0,61.446236559139784,41.95922564259378,0.0,100.0,0.1586021505376344,0.4650537634408602,0.3763440860215054,0.22580645161290322,0.4186754175912311,0.0,1.0,0.22580645161290322,10,0.05929919137466307,0.9622641509433962,9890.696236559139,1727.472661713328,5179.0,12111.0,5.091397849462366,1.9025394244993554,2,8,44,-0.05929919137466307,9.797779039258565,6.646900269541779,0.0,14.739907220361493,5.078167115902965,1.4393530997304582,477.17410099812014,342.41509433962267,0.239247311827957,2025_r02_R_LEC_lap9,LEC,2025,2,Chinese Grand Prix,R,9.0,98.592,MEDIUM,9.0,Ferrari,1.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
369,191.81571815718158,78.50369467964633,58.0,326.0,85.80000000000001,196.0,301.0,268.0,58.77777777777778,42.5913269958298,0.0,100.0,0.2222222222222222,0.43360433604336046,0.34417344173441733,0.2601626016260163,0.4393188596513779,0.0,1.0,0.2601626016260163,16,0.0625,0.967391304347826,9624.119241192411,1920.153161883376,4894.0,11975.0,5.130081300813008,1.7645020987280506,2,8,40,-0.04076086956521739,10.359792927527263,6.551630434782608,0.0,14.273696774785732,4.994565217391305,2.432065217391304,507.1341886429529,361.01902173913044,0.2005420054200542,2025_r02_R_OCO_lap10,OCO,2025,2,Chinese Grand Prix,R,10.0,99.223,MEDIUM,10.0,Haas F1 Team,1.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
363,202.4159779614325,74.89108458708117,58.0,340.0,102.0,205.0,296.8,282.0,62.0633608815427,42.23158798852333,0.0,100.0,0.1487603305785124,0.465564738292011,0.3856749311294766,0.2727272727272727,0.44597648774829973,0.0,1.0,0.2727272727272727,16,0.058011049723756904,0.9475138121546961,10008.853994490359,1646.846307459035,4910.0,12197.0,5.242424242424242,1.7967640239170881,2,8,47,0.0027624309392265192,9.549259552384482,6.698895027624309,0.0,14.109190340964373,5.425414364640884,0.2983425414364641,514.3607004192188,365.1767955801105,0.19559228650137742,2025_r02_R_OCO_lap13,OCO,2025,2,Chinese Grand Prix,R,13.0,97.837,HARD,2.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
371,194.08355795148248,78.01580591246643,57.0,346.0,92.0,192.0,304.0,289.0,60.288409703504044,41.957640806636356,0.0,100.0,0.15902964959568733,0.4393530997304582,0.40161725067385445,0.2722371967654987,0.44571243646331726,0.0,1.0,0.2722371967654987,18,0.04864864864864865,0.9405405405405406,9743.55525606469,1835.023606606569,4541.0,12274.0,5.083557951482479,1.7861401109534698,2,8,46,-0.021621621621621623,9.557106498626533,6.72972972972973,0.0,15.081171520055866,5.6,-0.6027027027027027,484.32538111214404,355.44054054054055,0.24528301886792453,2025_r02_R_OCO_lap14,OCO,2025,2,Chinese Grand Prix,R,14.0,98.512,HARD,3.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
365,197.35068493150686,76.33113792082378,57.0,324.0,92.4,203.0,301.6,267.0,62.19178082191781,41.82362808659066,0.0,100.0,0.12602739726027398,0.473972602739726,0.4,0.2465753424657534,0.4316089855683066,0.0,1.0,0.2465753424657534,13,0.04945054945054945,0.9642857142857143,9858.208219178083,1756.185411135142,4854.0,11958.0,5.147945205479452,1.8126622389716478,2,8,44,-0.01098901098901099,10.555892958634475,6.642857142857143,0.0,14.309448996328,5.423076923076923,-0.3543956043956044,510.66804753578805,364.29945054945057,0.24383561643835616,2025_r02_R_OCO_lap15,OCO,2025,2,Chinese Grand Prix,R,15.0,98.568,HARD,4.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
374,195.81283422459893,78.29268826597708,51.0,343.0,91.30000000000001,197.0,301.7,292.0,59.13903743315508,42.58342293652017,0.0,100.0,0.17379679144385027,0.42780748663101603,0.3983957219251337,0.2967914438502674,0.45745580877013065,0.0,1.0,0.2967914438502674,17,0.058981233243967826,0.9463806970509383,9818.508021390375,1849.0381076462372,4592.0,12212.0,5.077540106951871,1.8031483762440992,2,8,46,-0.002680965147453083,9.658552024072065,6.8123324396782845,0.0,15.119417124795135,5.951742627345845,0.1903485254691689,485.32508084803015,361.0911528150134,0.24331550802139038,2025_r02_R_OCO_lap16,OCO,2025,2,Chinese Grand Prix,R,16.0,99.41,HARD,5.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
370,194.05945945945945,78.82464315346255,56.0,338.0,90.9,194.5,309.0,282.0,58.637837837837836,41.07391282913747,0.0,100.0,0.08648648648648649,0.37027027027027026,0.5432432432432432,0.3081081081081081,0.4623366940155923,0.0,1.0,0.3081081081081081,22,0.04878048780487805,0.967479674796748,9717.397297297297,1835.6141293776848,4910.0,12018.0,5.081081081081081,1.7984995007262718,2,8,45,-0.10298102981029811,9.529143900719383,6.558265582655826,0.0,14.255433746622648,5.626016260162602,-0.6178861788617886,473.9770137575446,343.8590785907859,0.21621621621621623,2025_r02_R_OCO_lap17,OCO,2025,2,Chinese Grand Prix,R,17.0,99.514,HARD,6.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
365,196.73972602739727,75.939649874105,57.0,328.0,90.4,198.0,299.6,271.0,61.33424657534247,41.88246315051705,0.0,100.0,0.18082191780821918,0.4520547945205479,0.36712328767123287,0.27123287671232876,0.4452062900211475,0.0,1.0,0.27123287671232876,13,0.057692307692307696,0.9587912087912088,9781.77808219178,1790.2497976483137,4854.0,12028.0,5.1945205479452055,1.7737315860282874,2,8,40,-0.0521978021978022,9.73619079179944,6.535714285714286,0.0,14.53219092231983,5.467032967032967,2.162087912087912,473.50361495943264,347.7445054945055,0.23835616438356164,2025_r02_R_OCO_lap18,OCO,2025,2,Chinese Grand Prix,R,18.0,98.405,HARD,7.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
364,198.21428571428572,76.49176274480769,59.0,317.0,91.30000000000001,204.5,305.0,258.0,61.793956043956044,42.332526836745025,0.0,100.0,0.1620879120879121,0.4642857142857143,0.37362637362637363,0.2445054945054945,0.4303852172547696,0.0,1.0,0.2445054945054945,13,0.05785123966942149,0.9421487603305785,9784.26923076923,1783.9542882377118,5164.0,12018.0,5.225274725274725,1.7934127035961451,2,8,41,0.005509641873278237,9.834822136981787,6.699724517906336,0.0,14.798088573000387,5.234159779614325,-0.09641873278236915,518.7929883015922,371.3636363636364,0.11538461538461539,2025_r02_R_OCO_lap19,OCO,2025,2,Chinese Grand Prix,R,19.0,98.041,HARD,8.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
361,197.29916897506925,74.77424708470996,57.0,313.0,93.0,206.0,300.0,256.0,62.659279778393355,42.576437517740516,0.0,100.0,0.16897506925207756,0.47645429362880887,0.3545706371191136,0.22714681440443213,0.419569757207827,0.0,1.0,0.22714681440443213,12,0.04722222222222222,0.95,9832.036011080332,1758.1813319227974,4946.0,12000.0,5.185595567867036,1.8001273851166668,2,8,41,-0.022222222222222223,10.606906645463473,6.522222222222222,0.0,14.80551730330232,4.877777777777778,-1.1055555555555556,513.3505917524741,370.76666666666665,0.05263157894736842,2025_r02_R_OCO_lap20,OCO,2025,2,Chinese Grand Prix,R,20.0,98.086,HARD,9.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
351,196.25641025641025,75.49389612179486,60.0,313.0,90.0,199.0,294.0,253.0,60.504273504273506,42.83969266228771,0.0,100.0,0.19658119658119658,0.452991452991453,0.3504273504273504,0.24786324786324787,0.4323883751440445,0.0,1.0,0.24786324786324787,10,0.06,0.9485714285714286,9765.353276353277,1736.0410678105945,5008.0,11997.0,5.133903133903134,1.8005606687970062,2,8,40,-0.005714285714285714,10.448123804569505,6.6971428571428575,0.0,15.261803173385243,5.131428571428572,0.1657142857142857,500.88618427219626,367.6742857142857,0.0,2025_r02_R_OCO_lap21,OCO,2025,2,Chinese Grand Prix,R,21.0,97.918,HARD,10.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
372,200.04301075268816,75.67459973702124,58.0,314.0,91.1,212.0,295.0,256.0,62.185483870967744,42.62695329488833,0.0,100.0,0.1989247311827957,0.4838709677419355,0.3172043010752688,0.22580645161290322,0.4186754175912311,0.0,1.0,0.22580645161290322,10,0.06199460916442048,0.9487870619946092,9839.720430107527,1754.9281206624953,4947.0,12041.0,5.252688172043011,1.8135810740644425,2,8,40,-0.018867924528301886,9.542630937085844,6.347708894878706,0.0,14.589518636817804,4.787061994609164,-0.6792452830188679,476.5237319469179,341.14285714285717,0.0,2025_r02_R_OCO_lap22,OCO,2025,2,Chinese Grand Prix,R,22.0,98.16,HARD,11.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
363,198.6060606060606,75.04644356962797,58.0,315.0,94.2,203.0,296.0,257.0,62.83471074380165,41.69701562795566,0.0,100.0,0.19008264462809918,0.46005509641873277,0.349862258953168,0.22589531680440772,0.4187477517777153,0.0,1.0,0.22589531680440772,13,0.058011049723756904,0.9502762430939227,9841.625344352617,1679.3893169929129,4970.0,12085.0,5.192837465564739,1.8165152247937177,2,8,40,-0.0055248618784530384,9.67333327212306,6.502762430939226,0.0,14.345750381789742,4.856353591160221,0.27348066298342544,503.8595469043809,356.58839779005524,0.0,2025_r02_R_OCO_lap23,OCO,2025,2,Chinese Grand Prix,R,23.0,97.73,HARD,12.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
369,196.26829268292684,75.51116457590729,56.0,314.0,96.0,200.0,297.0,258.0,60.59891598915989,42.761873496242934,0.0,100.0,0.18699186991869918,0.44986449864498645,0.36314363143631434,0.23306233062330622,0.42335564106520107,0.0,1.0,0.23306233062330622,12,0.059782608695652176,0.9728260869565217,9779.010840108402,1695.228861005652,4868.0,11985.0,5.162601626016261,1.83433726810244,2,8,41,-0.08695652173913043,9.51081664310762,6.288043478260869,0.0,13.616787203043529,4.7228260869565215,-0.1793478260869565,477.93146523103513,346.6358695652174,0.0,2025_r02_R_OCO_lap24,OCO,2025,2,Chinese Grand Prix,R,24.0,97.865,HARD,13.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
375,196.90933333333334,73.97309305107953,56.0,314.0,95.0,203.0,297.0,258.0,61.46666666666667,41.9983872027157,0.0,100.0,0.224,0.4,0.376,0.21333333333333335,0.4102084162246467,0.0,1.0,0.21333333333333335,12,0.06149732620320856,0.9518716577540107,9814.909333333333,1725.639251402846,4866.0,12187.0,5.168,1.766000950817629,2,8,41,-0.016042780748663103,9.673753737623311,6.331550802139038,0.0,13.777628834464517,4.657754010695188,0.24064171122994651,458.72208651881687,336.951871657754,0.0,2025_r02_R_OCO_lap25,OCO,2025,2,Chinese Grand Prix,R,25.0,98.099,HARD,14.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
377,196.3766578249337,75.52899461903263,57.0,314.0,92.0,203.0,297.0,257.0,60.07692307692308,42.9833209002486,0.0,100.0,0.22015915119363394,0.4588859416445623,0.3209549071618037,0.2519893899204244,0.43473215022622635,0.0,1.0,0.2519893899204244,11,0.05053191489361702,0.973404255319149,9752.331564986738,1767.0407883665284,5022.0,12132.0,5.204244031830239,1.7963269331968446,2,8,37,-0.13297872340425532,9.330287750307923,6.25,0.0,14.085264167443459,4.707446808510638,2.7845744680851063,467.00293660898797,338.08776595744683,0.0,2025_r02_R_OCO_lap26,OCO,2025,2,Chinese Grand Prix,R,26.0,98.381,HARD,15.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
363,197.22865013774106,76.14808236338163,59.0,314.0,93.2,208.0,294.8,255.0,60.38567493112948,43.053416824949885,0.0,100.0,0.22038567493112948,0.4573002754820937,0.32231404958677684,0.23415977961432508,0.4240570258117213,0.0,1.0,0.23415977961432508,10,0.06077348066298342,0.9530386740331491,9806.561983471074,1720.6397526618564,5156.0,12009.0,5.184573002754821,1.852751879533371,2,8,41,-0.024861878453038673,10.111124429977474,6.4779005524861875,0.0,14.92585553443765,4.883977900552487,0.5524861878453039,502.2570097925648,361.58011049723757,0.0,2025_r02_R_OCO_lap27,OCO,2025,2,Chinese Grand Prix,R,27.0,97.806,HARD,16.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
353,199.19263456090653,75.07225498360538,58.0,314.0,95.0,205.0,296.0,256.0,62.257790368271955,42.204774782266504,0.0,100.0,0.19830028328611898,0.48441926345609065,0.31728045325779036,0.21529745042492918,0.4116119703225349,0.0,1.0,0.21529745042492918,10,0.05965909090909091,0.9517045454545454,9808.535410764873,1770.2788476159283,4996.0,12014.0,5.2492917847025495,1.738650144954883,2,8,41,-0.03125,10.253017935253345,6.650568181818182,0.0,14.763665261912841,4.823863636363637,2.928977272727273,496.46746772407226,337.9801136363636,0.0,2025_r02_R_OCO_lap28,OCO,2025,2,Chinese Grand Prix,R,28.0,97.916,HARD,17.0,Haas F1 Team,2.0,,,,2025_2_R,1,True,True,True,True,True,True,True,True,True
