lap_key,season,round,Driver,LapNumber,Team,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,n_samples,speed_mean,speed_std,speed_min,speed_max,speed_median,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_median,brake_mean,brake_std,brake_min,brake_max,brake_median,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_median,gear_mean,gear_std,gear_min,gear_max,gear_median,throttle_zero_frac,throttle_low_frac,throttle_mid_frac,throttle_high_frac,throttle_full_frac,brake_active_frac,brake_hard_frac,drs_active_frac,first_brake_frac_pos,last_brake_frac_pos,first_full_throttle_frac_pos,last_full_throttle_frac_pos,gear_change_count,brake_on_count,drs_toggle_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,speed_diff_abs_max,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,throttle_diff_abs_max,brake_diff_mean,brake_diff_std,brake_diff_abs_mean,brake_diff_abs_max,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,rpm_diff_abs_max,speed_cv,rpm_cv,sector_sum_seconds,sector1_share,sector2_share,sector3_share,speed_p10,speed_p25,speed_p75,speed_p90,throttle_p10,throttle_p25,throttle_p75,throttle_p90,brake_p90
2023_1_OCO_11.0,2023,1,OCO,11.0,Alpine,90.914,29.111,39.107,22.696,SOFT,2.0,345,213.57391304347826,69.00131371384609,68.0,321.0,225.0,253.0,72.14782608695653,41.10619616302294,0.0,100.0,100.0,0.20579710144927535,0.4048700832290521,0.0,1.0,0.0,10282.440579710144,1301.5036083448044,5853.0,11833.0,10744.0,5.185507246376812,1.73551106358815,2,8,5.0,0.19710144927536233,0.22318840579710145,0.10434782608695652,0.672463768115942,0.6028985507246377,0.20579710144927535,0.0,1.0,0.07246376811594203,0.9072463768115943,0.0,0.9971014492753624,48,17,1,-0.014534883720930232,11.032542285774813,7.433139534883721,57.0,0.0,15.948166769996329,4.761627906976744,100.0,0.0,0.21597969886241555,0.046511627906976744,1.0,-0.5843023255813954,487.9946456811858,360.4098837209302,1531.0,0.3230793158703758,0.12657535905561176,90.914,0.320203708999714,0.4301537716963284,0.2496425193039576,107.4,159.0,269.0,297.0,0.0,46.0,100.0,100.0,1.0
2023_1_PER_14.0,2023,1,PER,14.0,Red Bull Racing,89.846,28.723,38.537,22.586,SOFT,2.0,324,216.39197530864197,69.20045855929516,70.0,325.0,225.5,255.0,72.95987654320987,41.15952798875562,0.0,100.0,100.0,0.18209876543209877,0.3865228530265498,0.0,1.0,0.0,10596.611111111111,1303.9954901724518,5973.0,12294.0,10988.0,5.268518518518518,1.8618201494789575,2,8,5.0,0.17901234567901234,0.2191358024691358,0.09876543209876543,0.6820987654320988,0.6419753086419753,0.18209876543209877,0.0,1.0,0.08333333333333333,0.9012345679012346,0.0,0.9969135802469136,47,17,1,-0.01238390092879257,13.507756049467059,7.95046439628483,108.0,0.0,16.945106844240698,5.0588235294117645,100.0,0.0,0.22291128503014113,0.04953560371517028,1.0,2.9907120743034055,522.7106695035461,365.75232198142413,1852.0,0.3197921663249937,0.12305778484266003,89.84599999999999,0.31969147207443843,0.42892282349798544,0.2513857044275761,121.0,162.0,271.0,300.0,0.0,38.75,100.0,100.0,1.0
2023_1_PIA_6.0,2023,1,PIA,6.0,McLaren,92.101,29.561,39.454,23.086,SOFT,2.0,355,210.67323943661972,67.86402356387858,68.0,318.0,222.0,250.0,68.92676056338028,41.66899753168554,0.0,100.0,99.0,0.18873239436619718,0.39184818336493243,0.0,1.0,0.0,10463.16338028169,1271.0930841597365,5987.0,12169.0,10838.0,5.261971830985916,1.8705543301463137,2,8,6.0,0.2112676056338028,0.23380281690140844,0.14084507042253522,0.6253521126760564,0.5802816901408451,0.18873239436619718,0.0,1.0,0.07323943661971831,0.9070422535211268,0.0,0.9971830985915493,47,17,1,-0.01694915254237288,10.697210235069292,7.271186440677966,56.0,0.0,15.134337073034505,5.062146892655368,100.0,0.0,0.2128985181649398,0.04519774011299435,1.0,3.4858757062146895,524.4961981173927,375.8305084745763,1872.0,0.3221293019719062,0.1214826757417522,92.101,0.3209628559950489,0.42837754204623185,0.2506596019587192,112.0,159.5,266.0,293.6,0.0,27.5,100.0,100.0,1.0
2023_1_RUS_14.0,2023,1,RUS,14.0,Mercedes,90.34,28.911,38.87,22.559,SOFT,2.0,331,215.2296072507553,69.66205327299015,65.0,319.0,228.0,254.0,75.46827794561933,38.70582200817563,0.0,100.0,100.0,0.18731117824773413,0.39075182757532434,0.0,1.0,0.0,10346.803625377643,1533.2617897363791,5164.0,12242.0,10898.0,5.670694864048339,1.8773819134726284,2,8,6.0,0.16012084592145015,0.1782477341389728,0.13293051359516617,0.6888217522658611,0.6344410876132931,0.18731117824773413,0.0,1.0,0.07854984894259819,0.9093655589123867,0.0,0.9969788519637462,47,17,1,-0.00909090909090909,12.517097453256662,7.845454545454546,76.0,0.0,15.93203650617342,4.757575757575758,100.0,0.0,0.2205271385679885,0.048484848484848485,1.0,0.10606060606060606,527.9411501463668,370.2151515151515,2258.0,0.32366389625861147,0.1481870000872291,90.34,0.32002435244631394,0.4302634491919415,0.24971219836174452,108.0,163.0,271.0,298.0,0.0,56.0,100.0,100.0,1.0
2023_1_SAI_17.0,2023,1,SAI,17.0,Ferrari,90.154,28.739,38.7,22.715,SOFT,2.0,327,215.22018348623854,70.57607275390862,64.0,326.0,228.0,262.0,72.93272171253822,39.26215648866106,0.0,100.0,99.0,0.17737003058103976,0.38256696044193134,0.0,1.0,0.0,10197.987767584098,1468.677684502016,5596.0,12157.0,10762.0,5.681957186544342,1.8090803237538369,2,8,6.0,0.1743119266055046,0.2018348623853211,0.1437308868501529,0.654434250764526,0.6238532110091743,0.17737003058103976,0.0,1.0,0.0764525993883792,0.8960244648318043,0.0,0.9969418960244648,43,21,1,-0.015337423312883436,12.418958622622533,7.874233128834356,66.0,0.0,15.919412436006937,4.846625766871166,99.0,0.0,0.2480694691784169,0.06134969325153374,1.0,0.6656441717791411,567.7609858848778,383.79447852760734,3683.0,0.327924972512726,0.14401641951076252,90.15400000000001,0.31877675976662156,0.4292654790691484,0.2519577611642301,105.6,161.0,271.0,301.40000000000003,0.0,52.5,99.0,99.0,1.0
2023_1_SAR_5.0,2023,1,SAR,5.0,Williams,91.652,29.352,39.343,22.957,SOFT,2.0,348,210.81034482758622,69.30913673147923,70.0,323.0,220.0,253.0,68.41666666666667,42.488940189472736,0.0,100.0,100.0,0.20402298850574713,0.40356612011275006,0.0,1.0,0.0,10204.25,1617.927664846099,5095.0,12325.0,10838.0,5.600574712643678,1.7357736982618808,3,8,6.0,0.22126436781609196,0.25287356321839083,0.12931034482758622,0.617816091954023,0.5804597701149425,0.20402298850574713,0.0,1.0,0.07471264367816093,0.9080459770114943,0.0,0.9971264367816092,49,17,1,-0.020172910662824207,11.437295598429449,7.443804034582133,74.0,0.0,16.435897551508997,4.939481268011527,100.0,0.0,0.21504133222818814,0.04610951008645533,1.0,-0.9596541786743515,466.89520378291206,338.60806916426515,1752.0,0.3287748368713335,0.15855429500905005,91.65200000000002,0.3202548771439794,0.42926504604373067,0.25048007681228995,109.0,154.75,267.25,297.3,0.0,18.25,100.0,100.0,1.0
2023_1_STR_17.0,2023,1,STR,17.0,Aston Martin,90.836,29.033,39.07,22.733,SOFT,2.0,338,213.5147928994083,69.50038801922943,66.0,319.0,226.0,253.0,72.34319526627219,39.92456497291233,0.0,100.0,99.0,0.16863905325443787,0.37498792844861967,0.0,1.0,0.0,10295.68047337278,1455.2658230373806,5284.0,12684.0,10755.5,5.650887573964497,1.9126354289458265,2,8,6.0,0.1863905325443787,0.20414201183431951,0.13609467455621302,0.6597633136094675,0.6331360946745562,0.16863905325443787,0.0,1.0,0.08875739644970414,0.9112426035502958,0.0,0.9970414201183432,43,17,1,-0.011869436201780416,12.863749421275996,7.70919881305638,107.0,0.0,16.622023543078825,4.991097922848665,99.0,0.0,0.21821789023599236,0.04747774480712166,1.0,-0.45103857566765576,509.4149697789908,358.80712166172106,1960.0,0.32550619596635,0.14134722098272806,90.83600000000001,0.31961997445946544,0.4301158131137435,0.25026421242679114,111.4,157.25,268.75,296.6,0.0,44.25,99.0,99.0,1.0
2023_1_TSU_8.0,2023,1,TSU,8.0,AlphaTauri,91.4,29.242,39.229,22.929,SOFT,2.0,355,213.32957746478874,69.31660841240257,69.0,317.0,227.0,248.0,72.10422535211268,41.6983092390495,0.0,100.0,100.0,0.17183098591549295,0.3777659195819718,0.0,1.0,0.0,10564.205633802816,1313.2269759503308,5745.0,12226.0,10975.0,5.2,1.9548577765540063,2,8,5.0,0.2140845070422535,0.23661971830985915,0.08732394366197183,0.676056338028169,0.6140845070422535,0.17183098591549295,0.0,1.0,0.07605633802816901,0.9042253521126761,0.0,0.9971830985915493,48,17,1,-0.005649717514124294,11.460486211074775,7.305084745762712,82.0,0.0,17.12758324016337,4.604519774011299,100.0,0.0,0.2128985181649398,0.04519774011299435,1.0,0.6242937853107344,496.5474995924185,357.53389830508473,1747.0,0.3249273224845892,0.12430910770501598,91.4,0.3199343544857768,0.4292013129102844,0.2508643326039387,108.8,158.5,269.5,296.6,0.0,40.0,100.0,100.0,1.0
2023_1_VER_14.0,2023,1,VER,14.0,Red Bull Racing,89.708,28.736,38.514,22.458,SOFT,2.0,318,213.83962264150944,69.39269729382222,64.0,323.0,227.5,259.0,71.96855345911949,41.81232236280294,0.0,100.0,100.0,0.1918238993710692,0.39435585036117377,0.0,1.0,0.0,10499.415094339623,1309.071888345562,5682.0,12102.0,10918.5,5.289308176100629,1.8808210568646766,2,8,6.0,0.19811320754716982,0.22955974842767296,0.10062893081761007,0.6698113207547169,0.6289308176100629,0.1918238993710692,0.0,1.0,0.06289308176100629,0.89937106918239,0.0,0.9968553459119497,49,17,1,-0.00946372239747634,12.472370934862894,8.041009463722398,72.0,0.0,17.41561935356749,5.26813880126183,100.0,0.0,0.2250175801852048,0.050473186119873815,1.0,3.1198738170347005,521.8331898124701,363.94637223974763,2151.0,0.3245081357544075,0.12468045853823803,89.708,0.3203281758594551,0.4293262585276676,0.2503455656128773,108.50000000000001,160.25,269.0,296.3,0.0,33.75,100.0,100.0,1.0
2023_1_ZHO_11.0,2023,1,ZHO,11.0,Alfa Romeo,91.473,29.041,39.427,23.005,SOFT,2.0,347,210.21037463976944,70.25501941731599,68.0,321.0,224.0,253.0,72.2593659942363,41.26541250200992,0.0,100.0,100.0,0.1930835734870317,0.39528799984552443,0.0,1.0,0.0,10082.913544668589,1538.92951064909,5586.0,11922.0,10643.0,5.510086455331412,1.7226095084247717,2,8,6.0,0.207492795389049,0.21902017291066284,0.11527377521613832,0.6657060518731989,0.6282420749279539,0.1930835734870317,0.0,1.0,0.07204610951008646,0.899135446685879,0.0,0.9971181556195965,47,17,1,-0.014450867052023121,11.431830434750303,7.384393063583815,55.0,0.0,16.356534837307624,4.728323699421965,100.0,0.0,0.2153527608232662,0.046242774566473986,1.0,1.6329479768786128,481.22294204948554,343.17052023121386,1691.0,0.33421290237320445,0.15262746267053034,91.473,0.3174816612552338,0.4310233620849868,0.2514949766597794,100.0,152.5,266.5,294.0,0.0,39.5,100.0,100.0,1.0
2023_2_ALB_8.0,2023,2,ALB,8.0,Williams,89.994,32.811,28.333,28.85,SOFT,4.0,328,244.33231707317074,63.67532269252365,87.0,332.0,258.0,245.0,76.59451219512195,39.40245844182555,0.0,100.0,100.0,0.1524390243902439,0.35999511031545006,0.0,1.0,0.0,10830.454268292682,1111.3468580424424,6423.0,12573.0,11001.5,6.344512195121951,1.6645890309781146,3,8,7.0,0.15853658536585366,0.18902439024390244,0.08841463414634146,0.7225609756097561,0.6859756097560976,0.1524390243902439,0.0,1.0,0.042682926829268296,0.8963414634146342,0.0,0.9969512195121951,37,19,1,-0.01529051987767584,10.460988520223475,6.229357798165138,51.0,0.0,16.10395675953222,4.807339449541284,100.0,0.0,0.2349781349963872,0.05504587155963303,1.0,-0.3333333333333333,405.332479851916,270.0703363914373,1869.0,0.260609498797716,0.1026131342704645,89.994,0.3645909727315154,0.3148320999177723,0.3205769273507123,147.10000000000002,203.25,295.0,321.3,0.0,67.75,100.0,100.0,1.0
2023_2_ALO_17.0,2023,2,ALO,17.0,Aston Martin,88.73,32.171,28.084,28.475,SOFT,2.0,344,246.8343023255814,59.37663437020342,93.0,325.0,260.0,232.0,82.99127906976744,33.629735464274944,0.0,100.0,99.0,0.09593023255813954,0.2949245212803166,0.0,1.0,0.0,10785.636627906977,936.176239884282,6880.0,12019.0,10943.0,6.476744186046512,1.605215582270421,3,8,7.0,0.09011627906976744,0.12209302325581395,0.09011627906976744,0.7877906976744186,0.7732558139534884,0.09593023255813954,0.0,1.0,0.04941860465116279,0.8691860465116279,0.0,0.997093023255814,39,17,1,-0.01749271137026239,10.601210214999396,5.481049562682216,77.0,0.0,15.635093231281903,4.629737609329446,100.0,0.0,0.21629522817435004,0.04664723032069971,1.0,-0.5102040816326531,378.79132073168483,241.40816326530611,1506.0,0.2405526047667555,0.0867984220293497,88.72999999999999,0.36257184717682855,0.31651076298884256,0.3209173898343289,157.60000000000002,211.5,295.25,315.0,3.0,99.0,100.0,100.0,0.0
2023_2_BOT_17.0,2023,2,BOT,17.0,Alfa Romeo,89.668,32.591,28.533,28.544,SOFT,4.0,338,246.9378698224852,59.932050922633145,94.0,329.0,258.5,235.0,82.16272189349112,34.60039151319024,0.0,100.0,100.0,0.1390532544378698,0.34651506679734306,0.0,1.0,0.0,10723.399408284024,1089.3068945998618,6534.0,12128.0,11067.5,6.35207100591716,1.4627963447720638,3,8,7.0,0.11538461538461539,0.13313609467455623,0.08579881656804733,0.7810650887573964,0.7189349112426036,0.1390532544378698,0.0,1.0,0.04437869822485207,0.8846153846153846,0.0,0.9970414201183432,34,23,1,-0.002967359050445104,10.566258775077753,5.84272997032641,89.0,0.0,15.445372245741563,4.783382789317508,100.0,0.0,0.2558831578595795,0.06528189910979229,1.0,-0.1572700296735905,424.13986723513665,276.2106824925816,1851.0,0.24270093107110768,0.10158223648354944,89.668,0.36346299683276084,0.3182071642057367,0.3183298389615024,158.4,211.25,292.75,320.0,0.0,87.0,100.0,100.0,1.0
2023_2_DEV_9.0,2023,2,DEV,9.0,AlphaTauri,90.244,32.774,28.451,29.019,SOFT,4.0,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,90.244,0.36317095873409866,0.31526749700811135,0.32156154425779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023_2_GAS_22.0,2023,2,GAS,22.0,Alpine,89.357,32.403,28.357,28.597,SOFT,3.0,326,246.20245398773005,60.93761344539966,91.0,328.0,257.0,237.0,79.51840490797547,37.06357903638442,0.0,100.0,100.0,0.09815950920245399,0.29798758727644226,0.0,1.0,0.0,10705.503067484662,945.530167109246,6446.0,12046.0,10931.0,5.975460122699387,1.5746097743510392,3,8,6.0,0.1441717791411043,0.16257668711656442,0.09815950920245399,0.7392638036809815,0.7116564417177914,0.09815950920245399,0.0,1.0,0.05214723926380368,0.8865030674846626,0.0,0.9969325153374233,35,15,1,-0.015384615384615385,10.400457474049672,5.88,70.0,0.0,15.984560451870617,4.590769230769231,100.0,0.0,0.20786985482077452,0.043076923076923075,1.0,-0.5476923076923077,391.49478699353705,254.1846153846154,1463.0,0.24751017895392952,0.0883218809194555,89.357,0.36262408093378246,0.31734503172666945,0.3200308873395481,159.0,209.25,294.0,320.0,0.0,78.0,100.0,100.0,0.0
