subset_name,penalty,C,class_weight,fold,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,accuracy_gap,macro_f1_gap
distinctive_top5,l1,8.0,balanced,1,1.0,1.0,1.0,0.8181818181818182,0.8181818181818181,0.8202392344497607,0.18181818181818177,0.17976076555023934
distinctive_top5,l1,8.0,balanced,2,1.0,1.0,1.0,0.8363636363636363,0.8363636363636363,0.8331677018633542,0.1636363636363637,0.1668322981366458
distinctive_top5,l1,8.0,balanced,3,1.0,1.0,1.0,0.8181818181818182,0.8181818181818181,0.8210925306577481,0.18181818181818177,0.17890746934225188
distinctive_top5,l1,8.0,balanced,4,1.0,1.0,1.0,0.8333333333333334,0.8327272727272728,0.8304909506969004,0.16666666666666663,0.16950904930309962
distinctive_top5,l1,8.0,balanced,5,1.0,1.0,1.0,0.8703703703703703,0.8690909090909091,0.8712554112554113,0.12962962962962965,0.12874458874458872
distinctive_top6,l2,0.05,none,1,0.89272030651341,0.8925299506694856,0.8930962978950551,0.7727272727272727,0.7727272727272728,0.7684522118025955,0.11999303378613724,0.12464408609245958
distinctive_top6,l2,0.05,none,2,0.8735632183908046,0.8735905567300916,0.8744891476765622,0.8181818181818182,0.8181818181818182,0.8160830527497193,0.05538140020898641,0.0584060949268429
distinctive_top6,l2,0.05,none,3,0.8778625954198473,0.8777307963354475,0.8787727831882611,0.8,0.8015151515151514,0.8047510905062393,0.0778625954198473,0.07402169268202186
distinctive_top6,l2,0.05,none,4,0.8893129770992366,0.8893587033121917,0.8898978250071853,0.7538461538461538,0.7545454545454545,0.7556935817805382,0.1354668232530828,0.13420424322664704
distinctive_top6,l2,0.05,none,5,0.8664122137404581,0.8664552501761804,0.8666866450686864,0.7846153846153846,0.7848484848484848,0.786002886002886,0.08179682912507347,0.08068375906580039
distinctive_top6,l2,0.05,balanced,1,0.896551724137931,0.8964059196617337,0.8966225360944667,0.7727272727272727,0.7727272727272728,0.7684522118025955,0.12382445141065834,0.12817032429187125
distinctive_top6,l2,0.05,balanced,2,0.8735632183908046,0.8735905567300916,0.8744891476765622,0.8181818181818182,0.8181818181818182,0.8160830527497193,0.05538140020898641,0.0584060949268429
distinctive_top6,l2,0.05,balanced,3,0.8778625954198473,0.8778188865398168,0.8787626962387565,0.8,0.8015151515151514,0.8047510905062393,0.0778625954198473,0.0740116057325172
distinctive_top6,l2,0.05,balanced,4,0.8931297709923665,0.8932346723044398,0.893629273980275,0.7538461538461538,0.7545454545454545,0.7556935817805382,0.13928361714621262,0.13793569219973678
distinctive_top6,l2,0.05,balanced,5,0.8702290076335878,0.8703312191684285,0.870389021439116,0.8,0.8000000000000002,0.8018759018759019,0.07022900763358775,0.06851311956321415
distinctive_top6,l2,0.1,none,1,0.9080459770114943,0.9078576462297393,0.9079925705601454,0.7878787878787878,0.7878787878787877,0.7856579544985344,0.12016718913270641,0.122334616061611
distinctive_top6,l2,0.1,none,2,0.8888888888888888,0.8887420718816067,0.8894642553438872,0.8484848484848485,0.8484848484848485,0.8451964701964702,0.04040404040404033,0.04426778514741703
distinctive_top6,l2,0.1,none,3,0.9007633587786259,0.9006342494714588,0.9012126231384906,0.8307692307692308,0.8318181818181819,0.8347200346056182,0.06999412800939508,0.06649258853287243
distinctive_top6,l2,0.1,none,4,0.9083969465648855,0.9083861874559548,0.9085819212679594,0.7692307692307693,0.7696969696969697,0.7713708513708513,0.13916617733411618,0.13721106989710818
distinctive_top6,l2,0.1,none,5,0.8931297709923665,0.8931465821000705,0.893186756158986,0.8,0.7999999999999999,0.8016563146997929,0.09312977099236641,0.09153044145919309
distinctive_top6,l2,0.1,balanced,1,0.9118773946360154,0.9117336152219874,0.9118380949438137,0.7878787878787878,0.7878787878787877,0.7856579544985344,0.12399860675722751,0.12618014044527937
distinctive_top6,l2,0.1,balanced,2,0.8888888888888888,0.8887420718816067,0.8894642553438872,0.8484848484848485,0.8484848484848485,0.8451964701964702,0.04040404040404033,0.04426778514741703
distinctive_top6,l2,0.1,balanced,3,0.9007633587786259,0.9006342494714588,0.9012126231384906,0.8307692307692308,0.8318181818181819,0.8347200346056182,0.06999412800939508,0.06649258853287243
distinctive_top6,l2,0.1,balanced,4,0.916030534351145,0.9161381254404509,0.9159551139293219,0.7692307692307693,0.7696969696969697,0.7713708513708513,0.14679976512037574,0.14458426255847068
distinctive_top6,l2,0.1,balanced,5,0.8931297709923665,0.8931465821000705,0.893186756158986,0.8,0.7999999999999999,0.8016563146997929,0.09312977099236641,0.09153044145919309
distinctive_top6,l2,0.25,none,1,0.9310344827586207,0.9310253699788583,0.9310954605335274,0.7878787878787878,0.787878787878788,0.7881311995347082,0.14315569487983282,0.1429642609988192
distinctive_top6,l2,0.25,none,2,0.9157088122605364,0.9154334038054968,0.9156540897817648,0.8333333333333334,0.8333333333333334,0.8315217391304347,0.08237547892720298,0.08413235065133007
distinctive_top6,l2,0.25,none,3,0.9274809160305344,0.9274136715997181,0.9276813985623079,0.8461538461538461,0.846969696969697,0.8496392496392496,0.08132706987668825,0.07804214892305827
distinctive_top6,l2,0.25,none,4,0.9427480916030534,0.9427413671599717,0.9428161758169508,0.7538461538461538,0.756060606060606,0.7537004498769204,0.18890193775689956,0.18911572594003034
distinctive_top6,l2,0.25,none,5,0.9274809160305344,0.9275017618040874,0.9276875394192249,0.8307692307692308,0.8303030303030304,0.82994227994228,0.09671168526130358,0.0977452594769449
distinctive_top6,l2,0.25,balanced,1,0.9310344827586207,0.9310253699788583,0.9310954605335274,0.7878787878787878,0.787878787878788,0.7881311995347082,0.14315569487983282,0.1429642609988192
distinctive_top6,l2,0.25,balanced,2,0.9157088122605364,0.9154334038054968,0.9156540897817648,0.8333333333333334,0.8333333333333334,0.8315217391304347,0.08237547892720298,0.08413235065133007
distinctive_top6,l2,0.25,balanced,3,0.9274809160305344,0.9274136715997181,0.9276813985623079,0.8307692307692308,0.8318181818181819,0.8347200346056182,0.09671168526130358,0.09296136395668975
distinctive_top6,l2,0.25,balanced,4,0.9427480916030534,0.9427413671599717,0.9428161758169508,0.7538461538461538,0.756060606060606,0.7537004498769204,0.18890193775689956,0.18911572594003034
distinctive_top6,l2,0.25,balanced,5,0.9274809160305344,0.9275017618040874,0.9276113692420696,0.8307692307692308,0.8303030303030304,0.82994227994228,0.09671168526130358,0.09766908929978957
distinctive_top6,l2,0.5,none,1,0.9578544061302682,0.9578047921071177,0.9580280763276598,0.7878787878787878,0.787878787878788,0.7876563657265412,0.16997561825148033,0.17037171060111866
distinctive_top6,l2,0.5,none,2,0.9425287356321839,0.9425651867512332,0.9426547421476427,0.8333333333333334,0.8333333333333334,0.830607315389924,0.1091954022988505,0.11204742675771862
distinctive_top6,l2,0.5,none,3,0.9580152671755725,0.9579809725158562,0.9581691678987271,0.8461538461538461,0.846969696969697,0.8481962481962482,0.11186142102172636,0.10997291970247891
distinctive_top6,l2,0.5,none,4,0.9656488549618321,0.965644820295983,0.965645343626656,0.7538461538461538,0.756060606060606,0.7537004498769204,0.21180270111567823,0.21194489374973557
distinctive_top6,l2,0.5,none,5,0.9427480916030534,0.9428294573643411,0.9428197370659279,0.8769230769230769,0.8757575757575758,0.8758799171842649,0.06582501467997648,0.06693981988166298
distinctive_top6,l2,0.5,balanced,1,0.9578544061302682,0.9578047921071177,0.9580280763276598,0.7878787878787878,0.787878787878788,0.7876563657265412,0.16997561825148033,0.17037171060111866
distinctive_top6,l2,0.5,balanced,2,0.9425287356321839,0.9425651867512332,0.9426547421476427,0.8333333333333334,0.8333333333333334,0.830607315389924,0.1091954022988505,0.11204742675771862
distinctive_top6,l2,0.5,balanced,3,0.9580152671755725,0.9579809725158562,0.9581691678987271,0.8461538461538461,0.846969696969697,0.8481962481962482,0.11186142102172636,0.10997291970247891
distinctive_top6,l2,0.5,balanced,4,0.9694656488549618,0.969520789288231,0.9694332224145349,0.7538461538461538,0.756060606060606,0.7537004498769204,0.21561949500880795,0.21573277253761447
distinctive_top6,l2,0.5,balanced,5,0.9465648854961832,0.9467054263565892,0.9466076158538067,0.8769230769230769,0.8757575757575758,0.8758799171842649,0.06964180857310631,0.07072769866954176
distinctive_top6,l2,1.0,none,1,0.9846743295019157,0.9846723044397464,0.9847138515414154,0.803030303030303,0.8030303030303031,0.80331088664422,0.1816440264716127,0.18140296489719543
distinctive_top6,l2,1.0,none,2,0.9846743295019157,0.984584214235377,0.9847108798887185,0.8333333333333334,0.8333333333333334,0.830607315389924,0.15134099616858232,0.15410356449879448
distinctive_top6,l2,1.0,none,3,0.9656488549618321,0.965644820295983,0.965936622066827,0.8615384615384616,0.8621212121212122,0.8637832927306611,0.10411039342337047,0.10215332933616583
distinctive_top6,l2,1.0,none,4,0.9961832061068703,0.9962121212121212,0.996168582375479,0.7692307692307693,0.7712121212121211,0.7689661503600123,0.226952436876101,0.22720243201546675
distinctive_top6,l2,1.0,none,5,0.9732824427480916,0.9732205778717407,0.9732606899855355,0.8923076923076924,0.890909090909091,0.890675238821692,0.08097475044039926,0.08258545116384353
distinctive_top6,l2,1.0,balanced,1,0.9846743295019157,0.9846723044397464,0.9847138515414154,0.803030303030303,0.8030303030303031,0.80331088664422,0.1816440264716127,0.18140296489719543
distinctive_top6,l2,1.0,balanced,2,0.9808429118773946,0.9807963354474983,0.9808804747952822,0.8333333333333334,0.8333333333333334,0.830607315389924,0.14750957854406122,0.15027315940535813
distinctive_top6,l2,1.0,balanced,3,0.9656488549618321,0.965644820295983,0.965936622066827,0.8615384615384616,0.8621212121212122,0.8636891839409001,0.10411039342337047,0.10224743812592685
distinctive_top6,l2,1.0,balanced,4,0.9961832061068703,0.9962121212121212,0.996168582375479,0.7692307692307693,0.7712121212121211,0.7689661503600123,0.226952436876101,0.22720243201546675
distinctive_top6,l2,1.0,balanced,5,0.9732824427480916,0.9732205778717407,0.9732606899855355,0.8923076923076924,0.890909090909091,0.890675238821692,0.08097475044039926,0.08258545116384353
distinctive_top6,l2,2.0,none,1,0.9961685823754789,0.9961240310077519,0.9961665565102445,0.803030303030303,0.8030303030303031,0.80331088664422,0.1931382793451759,0.19285566986602454
distinctive_top6,l2,2.0,none,2,0.9923371647509579,0.9923361522198731,0.9923361522198731,0.8484848484848485,0.8484848484848485,0.8461271756466265,0.1438523162661094,0.1462089765732466
distinctive_top6,l2,2.0,none,3,0.9885496183206107,0.9886363636363636,0.988713816700986,0.8307692307692308,0.8318181818181817,0.8307081807081808,0.1577803875513799,0.15800563599280526
distinctive_top6,l2,2.0,none,4,1.0,1.0,1.0,0.7538461538461538,0.756060606060606,0.7554050737554574,0.24615384615384617,0.2445949262445426
distinctive_top6,l2,2.0,none,5,0.9885496183206107,0.9884601832276251,0.9885863596805549,0.8923076923076924,0.890909090909091,0.8917938786359839,0.09624192601291837,0.09679248104457094
distinctive_top6,l2,2.0,balanced,1,0.9961685823754789,0.9961240310077519,0.9961665565102445,0.803030303030303,0.8030303030303031,0.80331088664422,0.1931382793451759,0.19285566986602454
distinctive_top6,l2,2.0,balanced,2,0.9923371647509579,0.9923361522198731,0.9923361522198731,0.8484848484848485,0.8484848484848485,0.8461271756466265,0.1438523162661094,0.1462089765732466
distinctive_top6,l2,2.0,balanced,3,0.9885496183206107,0.9886363636363636,0.988713816700986,0.8307692307692308,0.8318181818181817,0.8307081807081808,0.1577803875513799,0.15800563599280526
distinctive_top6,l2,2.0,balanced,4,1.0,1.0,1.0,0.7538461538461538,0.756060606060606,0.7554050737554574,0.24615384615384617,0.2445949262445426
distinctive_top6,l2,2.0,balanced,5,0.9885496183206107,0.9884601832276251,0.9885863596805549,0.8923076923076924,0.890909090909091,0.8917938786359839,0.09624192601291837,0.09679248104457094
distinctive_top6,l2,4.0,none,1,0.9961685823754789,0.9961240310077519,0.9961665565102445,0.8181818181818182,0.8181818181818182,0.8180891035963499,0.17798676419366066,0.17807745291389465
distinctive_top6,l2,4.0,none,2,1.0,1.0,1.0,0.8484848484848485,0.8484848484848485,0.8461271756466265,0.1515151515151515,0.15387282435337346
distinctive_top6,l2,4.0,none,3,0.9961832061068703,0.9962121212121212,0.9962116320117095,0.8153846153846154,0.8166666666666668,0.8152813852813853,0.1807985907222549,0.1809302467303242
distinctive_top6,l2,4.0,none,4,1.0,1.0,1.0,0.7538461538461538,0.756060606060606,0.7554050737554574,0.24615384615384617,0.2445949262445426
distinctive_top6,l2,4.0,none,5,0.9923664122137404,0.9923361522198731,0.9923781885219539,0.8923076923076924,0.890909090909091,0.8917938786359839,0.10005871990604809,0.10058430988597
distinctive_top6,l2,4.0,balanced,1,0.9961685823754789,0.9961240310077519,0.9961665565102445,0.803030303030303,0.8030303030303031,0.80331088664422,0.1931382793451759,0.19285566986602454
distinctive_top6,l2,4.0,balanced,2,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8320816864295125,0.16666666666666663,0.16791831357048748
distinctive_top6,l2,4.0,balanced,3,0.9961832061068703,0.9962121212121212,0.9962116320117095,0.8307692307692308,0.8333333333333334,0.8301226551226552,0.16541397533763946,0.16608897688905433
distinctive_top6,l2,4.0,balanced,4,1.0,1.0,1.0,0.7538461538461538,0.756060606060606,0.7554050737554574,0.24615384615384617,0.2445949262445426
distinctive_top6,l2,4.0,balanced,5,0.9923664122137404,0.9923361522198731,0.9923781885219539,0.8923076923076924,0.890909090909091,0.8917938786359839,0.10005871990604809,0.10058430988597
distinctive_top6,l2,8.0,none,1,1.0,1.0,1.0,0.803030303030303,0.8030303030303031,0.8027126996234547,0.19696969696969702,0.1972873003765453
distinctive_top6,l2,8.0,none,2,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.8140905623743152,0.18181818181818177,0.1859094376256848
distinctive_top6,l2,8.0,none,3,0.9961832061068703,0.9962121212121212,0.9962116320117095,0.8307692307692308,0.8333333333333334,0.8301226551226552,0.16541397533763946,0.16608897688905433
distinctive_top6,l2,8.0,none,4,1.0,1.0,1.0,0.7538461538461538,0.756060606060606,0.7554050737554574,0.24615384615384617,0.2445949262445426
distinctive_top6,l2,8.0,none,5,0.9961832061068703,0.9961240310077519,0.9961665565102445,0.8923076923076924,0.8893939393939395,0.8885229102620408,0.10387551379917792,0.10764364624820377
distinctive_top6,l2,8.0,balanced,1,1.0,1.0,1.0,0.803030303030303,0.8030303030303031,0.8027126996234547,0.19696969696969702,0.1972873003765453
distinctive_top6,l2,8.0,balanced,2,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.8140905623743152,0.18181818181818177,0.1859094376256848
distinctive_top6,l2,8.0,balanced,3,0.9961832061068703,0.9962121212121212,0.9962116320117095,0.8307692307692308,0.8333333333333334,0.8301226551226552,0.16541397533763946,0.16608897688905433
distinctive_top6,l2,8.0,balanced,4,1.0,1.0,1.0,0.7538461538461538,0.756060606060606,0.7554050737554574,0.24615384615384617,0.2445949262445426
distinctive_top6,l2,8.0,balanced,5,1.0,1.0,1.0,0.8923076923076924,0.8893939393939395,0.8885229102620408,0.10769230769230764,0.11147708973795922
distinctive_top6,l1,0.05,none,1,0.5287356321839081,0.5276603241719521,0.5148949451345467,0.45454545454545453,0.4545454545454544,0.45868071175088715,0.07419017763845354,0.05621423338365955
distinctive_top6,l1,0.05,none,2,0.5210727969348659,0.5195560253699788,0.4949087690092815,0.4696969696969697,0.4696969696969697,0.4312881562881563,0.05137582723789613,0.06362061272112518
distinctive_top6,l1,0.05,none,3,0.5458015267175572,0.5458949964763918,0.5373477675364468,0.47692307692307695,0.47575757575757577,0.4579903788962185,0.06887844979448027,0.07935738864022823
distinctive_top6,l1,0.05,none,4,0.5801526717557252,0.5790169133192388,0.5752057854999032,0.5076923076923077,0.5106060606060606,0.4978443858878642,0.07246036406341749,0.07736139961203897
distinctive_top6,l1,0.05,none,5,0.49236641221374045,0.49180761099365755,0.4734438761675144,0.5230769230769231,0.5212121212121212,0.5141961085509473,-0.03071051086318266,-0.04075223238343295
distinctive_top6,l1,0.05,balanced,1,0.5440613026819924,0.5434284707540521,0.5339753505133739,0.48484848484848486,0.48484848484848486,0.4950602071883536,0.059212817833507514,0.038915143325020274
distinctive_top6,l1,0.05,balanced,2,0.5440613026819924,0.5428118393234672,0.5236047440804138,0.4696969696969697,0.4696969696969697,0.4312881562881563,0.07436433298502265,0.09231658779225749
distinctive_top6,l1,0.05,balanced,3,0.5534351145038168,0.5537350246652571,0.5464056085973893,0.47692307692307695,0.47575757575757577,0.4579903788962185,0.07651203758073982,0.08841522970117077
distinctive_top6,l1,0.05,balanced,4,0.5572519083969466,0.5563777307963353,0.5521620046620046,0.49230769230769234,0.4954545454545454,0.4849436392914654,0.06494421608925427,0.06721836537053921
distinctive_top6,l1,0.05,balanced,5,0.48854961832061067,0.4881959126145173,0.47237258943719623,0.49230769230769234,0.4909090909090909,0.48237577639751555,-0.003758073987081667,-0.010003186960319321
distinctive_top6,l1,0.1,none,1,0.7049808429118773,0.7048097251585624,0.7050292866147446,0.6666666666666666,0.6666666666666666,0.6691344730111725,0.03831417624521072,0.03589481360357216
distinctive_top6,l1,0.1,none,2,0.6896551724137931,0.6892177589852008,0.6876689730402347,0.6363636363636364,0.6363636363636364,0.6334744268077601,0.053291536050156796,0.05419454623247455
distinctive_top6,l1,0.1,none,3,0.7061068702290076,0.705954897815363,0.7068039453798264,0.6461538461538462,0.6484848484848483,0.632707509881423,0.059953024075161454,0.07409643549840339
distinctive_top6,l1,0.1,none,4,0.7099236641221374,0.7096546863988725,0.7080208580768491,0.6153846153846154,0.6166666666666667,0.6104371445547916,0.09453904873752195,0.09758371352205752
distinctive_top6,l1,0.1,none,5,0.6603053435114504,0.6608527131782945,0.6591763536011971,0.7846153846153846,0.7848484848484848,0.7807758031442242,-0.12431004110393418,-0.12159944954302715
distinctive_top6,l1,0.1,balanced,1,0.7049808429118773,0.7048978153629317,0.704950507283157,0.6515151515151515,0.6515151515151515,0.6537006314903744,0.053465691396725856,0.05124987579278262
distinctive_top6,l1,0.1,balanced,2,0.6934865900383141,0.6931818181818182,0.6909278180810378,0.6363636363636364,0.6363636363636364,0.6334744268077601,0.05712295367467779,0.05745339127327764
distinctive_top6,l1,0.1,balanced,3,0.7099236641221374,0.7098308668076111,0.7103550378502076,0.6461538461538462,0.6484848484848483,0.632707509881423,0.06376981796829118,0.0776475279687846
distinctive_top6,l1,0.1,balanced,4,0.7061068702290076,0.7058668076109936,0.7041695369841486,0.6461538461538462,0.646969696969697,0.6453022983457767,0.059953024075161454,0.058867238638371955
distinctive_top6,l1,0.1,balanced,5,0.6641221374045801,0.6648167723749119,0.6624664235887693,0.7846153846153846,0.7848484848484848,0.7807758031442242,-0.12049324721080445,-0.11830937955545495
distinctive_top6,l1,0.25,none,1,0.8659003831417624,0.8658386187455954,0.8653996484714552,0.7727272727272727,0.7727272727272728,0.7722141321683655,0.09317311041448972,0.09318551630308969
distinctive_top6,l1,0.25,none,2,0.8697318007662835,0.8697145877378435,0.8700752083462393,0.7272727272727273,0.7272727272727272,0.733083583083583,0.14245907349355624,0.1369916252626563
distinctive_top6,l1,0.25,none,3,0.8740458015267175,0.8738548273431994,0.8741250693888781,0.7692307692307693,0.7712121212121211,0.76807995925643,0.10481503229594824,0.1060451101324481
distinctive_top6,l1,0.25,none,4,0.8893129770992366,0.8893587033121916,0.8897311990335245,0.7538461538461538,0.7545454545454545,0.7550505050505051,0.1354668232530828,0.1346806939830194
distinctive_top6,l1,0.25,none,5,0.8549618320610687,0.8550916138125442,0.855064731377228,0.7846153846153846,0.7848484848484848,0.7862743981165033,0.07034644744568408,0.0687903332607247
distinctive_top6,l1,0.25,balanced,1,0.8659003831417624,0.8658386187455954,0.8653996484714552,0.7727272727272727,0.7727272727272728,0.7722141321683655,0.09317311041448972,0.09318551630308969
distinctive_top6,l1,0.25,balanced,2,0.8735632183908046,0.8736786469344607,0.8740352665839399,0.7121212121212122,0.712121212121212,0.7199054032387364,0.1614420062695925,0.1541298633452035
distinctive_top6,l1,0.25,balanced,3,0.8702290076335878,0.8700669485553206,0.8704078884298815,0.7846153846153846,0.7863636363636363,0.7865560365560365,0.08561362301820319,0.08385185187384503
distinctive_top6,l1,0.25,balanced,4,0.8893129770992366,0.8893587033121916,0.8897311990335245,0.7538461538461538,0.7545454545454545,0.7550505050505051,0.1354668232530828,0.1346806939830194
distinctive_top6,l1,0.25,balanced,5,0.8587786259541985,0.8589675828047922,0.858970471104184,0.7846153846153846,0.7848484848484848,0.7862743981165033,0.07416324133881391,0.07269607298768066
distinctive_top6,l1,0.5,none,1,0.9233716475095786,0.9233615221987316,0.9232991192320682,0.7727272727272727,0.7727272727272728,0.7739717185941442,0.15064437478230586,0.14932740063792405
distinctive_top6,l1,0.5,none,2,0.9233716475095786,0.9232734319943622,0.9233674198814064,0.7878787878787878,0.7878787878787877,0.7887370600414078,0.13549285963079072,0.1346303598399986
distinctive_top6,l1,0.5,none,3,0.9427480916030534,0.9426532769556025,0.942801850826303,0.8615384615384616,0.8636363636363636,0.8614354727398207,0.08120963006459181,0.08136637808648228
distinctive_top6,l1,0.5,none,4,0.9389312977099237,0.9390415785764623,0.9395151628094403,0.7538461538461538,0.756060606060606,0.7529215550954681,0.18508514386376984,0.18659360771397215
distinctive_top6,l1,0.5,none,5,0.9198473282442748,0.9197498238195913,0.9199413351401654,0.8615384615384616,0.8606060606060607,0.8609668109668109,0.058308866705813256,0.05897452417335447
distinctive_top6,l1,0.5,balanced,1,0.9233716475095786,0.9233615221987316,0.9232991192320682,0.7727272727272727,0.7727272727272728,0.7739717185941442,0.15064437478230586,0.14932740063792405
distinctive_top6,l1,0.5,balanced,2,0.9233716475095786,0.9232734319943622,0.9233674198814064,0.7878787878787878,0.7878787878787877,0.7887370600414078,0.13549285963079072,0.1346303598399986
distinctive_top6,l1,0.5,balanced,3,0.9389312977099237,0.9388653981677239,0.9389790859064444,0.8615384615384616,0.8636363636363636,0.8614354727398207,0.07739283617146209,0.07754361316662373
distinctive_top6,l1,0.5,balanced,4,0.9427480916030534,0.9429175475687104,0.943211425803765,0.7538461538461538,0.756060606060606,0.7529215550954681,0.18890193775689956,0.19028987070829695
distinctive_top6,l1,0.5,balanced,5,0.9198473282442748,0.9197498238195913,0.9199413351401654,0.8615384615384616,0.8606060606060607,0.8609668109668109,0.058308866705813256,0.05897452417335447
distinctive_top6,l1,1.0,none,1,0.9578544061302682,0.9578047921071177,0.9578232859113064,0.803030303030303,0.8030303030303031,0.8051892551892551,0.1548241030999652,0.15263403072205128
distinctive_top6,l1,1.0,none,2,0.9616858237547893,0.9616807610993657,0.9616185223467419,0.803030303030303,0.8030303030303031,0.8023232323232324,0.1586555207244863,0.1592952900235095
distinctive_top6,l1,1.0,none,3,0.9541984732824428,0.9541050035236082,0.9541943120580632,0.8769230769230769,0.8787878787878789,0.8774025974025975,0.07727539635936587,0.07679171465546564
distinctive_top6,l1,1.0,none,4,0.9809160305343512,0.9809725158562369,0.9809250618994003,0.7384615384615385,0.7409090909090909,0.7363339275103981,0.24245449207281267,0.24459113438900226
distinctive_top6,l1,1.0,none,5,0.9541984732824428,0.9540169133192388,0.9540830220100919,0.9076923076923077,0.9060606060606061,0.9071179265687275,0.046506165590135096,0.0469650954413644
distinctive_top6,l1,1.0,balanced,1,0.9540229885057471,0.9540169133192388,0.9540751301968585,0.803030303030303,0.8030303030303031,0.8051892551892551,0.1509926854754441,0.14888587500760342
distinctive_top6,l1,1.0,balanced,2,0.9616858237547893,0.9616807610993657,0.9617043278209012,0.803030303030303,0.8030303030303031,0.8023232323232324,0.1586555207244863,0.15938109549766877
distinctive_top6,l1,1.0,balanced,3,0.9541984732824428,0.9541050035236082,0.9541943120580632,0.8769230769230769,0.8787878787878789,0.8774025974025975,0.07727539635936587,0.07679171465546564
distinctive_top6,l1,1.0,balanced,4,0.9809160305343512,0.9809725158562369,0.9809250618994003,0.7384615384615385,0.7409090909090909,0.7363339275103981,0.24245449207281267,0.24459113438900226
distinctive_top6,l1,1.0,balanced,5,0.950381679389313,0.9502290345313602,0.950377426731463,0.9076923076923077,0.9060606060606061,0.9071179265687275,0.04268937169700526,0.0432595001627355
distinctive_top6,l1,2.0,none,1,0.9846743295019157,0.9846723044397464,0.9847554312564455,0.7878787878787878,0.787878787878788,0.7897681266102318,0.19679554162312785,0.19498730464621372
distinctive_top6,l1,2.0,none,2,0.9808429118773946,0.9807963354474983,0.9808337894544792,0.8333333333333334,0.8333333333333335,0.8335137085137085,0.14750957854406122,0.14732008094077065
distinctive_top6,l1,2.0,none,3,0.9694656488549618,0.969520789288231,0.9697335216006729,0.8923076923076924,0.8939393939393939,0.8937780056201109,0.07715795654726942,0.07595551598056205
distinctive_top6,l1,2.0,none,4,0.9961832061068703,0.9962121212121212,0.9961685823754789,0.7230769230769231,0.7257575757575757,0.7206114857009998,0.2731062830299472,0.27555709667447914
distinctive_top6,l1,2.0,none,5,0.9732824427480916,0.9732205778717407,0.9732586291869749,0.9230769230769231,0.9212121212121213,0.9215557833978886,0.050205519671168486,0.05170284578908635
distinctive_top6,l1,2.0,balanced,1,0.9846743295019157,0.9846723044397464,0.9847554312564455,0.7878787878787878,0.787878787878788,0.7897681266102318,0.19679554162312785,0.19498730464621372
distinctive_top6,l1,2.0,balanced,2,0.9846743295019157,0.9846723044397464,0.9846240816310559,0.8333333333333334,0.8333333333333335,0.8335137085137085,0.15134099616858232,0.15111037311734732
distinctive_top6,l1,2.0,balanced,3,0.9694656488549618,0.969520789288231,0.9697335216006729,0.8923076923076924,0.8939393939393939,0.8937780056201109,0.07715795654726942,0.07595551598056205
distinctive_top6,l1,2.0,balanced,4,0.9961832061068703,0.9962121212121212,0.9961685823754789,0.7076923076923077,0.7106060606060606,0.7069534770429912,0.28849089841456255,0.28921510533248773
distinctive_top6,l1,2.0,balanced,5,0.9732824427480916,0.9732205778717407,0.9732586291869749,0.9230769230769231,0.9212121212121213,0.9215557833978886,0.050205519671168486,0.05170284578908635
distinctive_top6,l1,4.0,none,1,1.0,1.0,1.0,0.803030303030303,0.8030303030303031,0.8041189931350115,0.19696969696969702,0.19588100686498855
distinctive_top6,l1,4.0,none,2,1.0,1.0,1.0,0.7878787878787878,0.7878787878787877,0.7881118881118881,0.21212121212121215,0.21188811188811185
distinctive_top6,l1,4.0,none,3,0.9923664122137404,0.9924242424242425,0.9924242424242425,0.8461538461538461,0.846969696969697,0.8467984189723321,0.1462125660598943,0.14562582345191044
distinctive_top6,l1,4.0,none,4,1.0,1.0,1.0,0.7384615384615385,0.7409090909090909,0.7377769289533994,0.2615384615384615,0.2622230710466006
distinctive_top6,l1,4.0,none,5,0.9961832061068703,0.9962121212121212,0.9962116320117094,0.9076923076923077,0.9060606060606061,0.9064905346369877,0.08849089841456259,0.08972109737472167
distinctive_top6,l1,4.0,balanced,1,1.0,1.0,1.0,0.803030303030303,0.8030303030303031,0.8041189931350115,0.19696969696969702,0.19588100686498855
distinctive_top6,l1,4.0,balanced,2,1.0,1.0,1.0,0.7878787878787878,0.7878787878787877,0.7881118881118881,0.21212121212121215,0.21188811188811185
distinctive_top6,l1,4.0,balanced,3,0.9923664122137404,0.9924242424242425,0.9924242424242425,0.8461538461538461,0.846969696969697,0.8467984189723321,0.1462125660598943,0.14562582345191044
distinctive_top6,l1,4.0,balanced,4,1.0,1.0,1.0,0.7384615384615385,0.7409090909090909,0.7377769289533994,0.2615384615384615,0.2622230710466006
distinctive_top6,l1,4.0,balanced,5,0.9961832061068703,0.9962121212121212,0.9962116320117094,0.9076923076923077,0.9060606060606061,0.9064905346369877,0.08849089841456259,0.08972109737472167
distinctive_top6,l1,8.0,none,1,1.0,1.0,1.0,0.803030303030303,0.8030303030303031,0.8049196417617469,0.19696969696969702,0.1950803582382531
