team,leader_driver,teammate_driver,season,round,session_key,event_name,leader_lap_key,teammate_lap_key,LapTimeSeconds_leader,LapTimeSeconds_teammate,LapTimeSeconds_leader_minus_teammate,LapTimeSeconds_abs_gap,speed_mean_leader,speed_mean_teammate,speed_mean_leader_minus_teammate,speed_mean_abs_gap,speed_min_leader,speed_min_teammate,speed_min_leader_minus_teammate,speed_min_abs_gap,speed_q10_leader,speed_q10_teammate,speed_q10_leader_minus_teammate,speed_q10_abs_gap,speed_q50_leader,speed_q50_teammate,speed_q50_leader_minus_teammate,speed_q50_abs_gap,speed_q90_leader,speed_q90_teammate,speed_q90_leader_minus_teammate,speed_q90_abs_gap,speed_std_leader,speed_std_teammate,speed_std_leader_minus_teammate,speed_std_abs_gap,throttle_mean_leader,throttle_mean_teammate,throttle_mean_leader_minus_teammate,throttle_mean_abs_gap,throttle_zero_frac_leader,throttle_zero_frac_teammate,throttle_zero_frac_leader_minus_teammate,throttle_zero_frac_abs_gap,throttle_full_frac_leader,throttle_full_frac_teammate,throttle_full_frac_leader_minus_teammate,throttle_full_frac_abs_gap,throttle_mid_frac_leader,throttle_mid_frac_teammate,throttle_mid_frac_leader_minus_teammate,throttle_mid_frac_abs_gap,throttle_diff_abs_mean_leader,throttle_diff_abs_mean_teammate,throttle_diff_abs_mean_leader_minus_teammate,throttle_diff_abs_mean_abs_gap,brake_active_frac_leader,brake_active_frac_teammate,brake_active_frac_leader_minus_teammate,brake_active_frac_abs_gap,brake_on_count_leader,brake_on_count_teammate,brake_on_count_leader_minus_teammate,brake_on_count_abs_gap,first_brake_frac_pos_leader,first_brake_frac_pos_teammate,first_brake_frac_pos_leader_minus_teammate,first_brake_frac_pos_abs_gap,last_brake_frac_pos_leader,last_brake_frac_pos_teammate,last_brake_frac_pos_leader_minus_teammate,last_brake_frac_pos_abs_gap,rpm_mean_leader,rpm_mean_teammate,rpm_mean_leader_minus_teammate,rpm_mean_abs_gap,rpm_std_leader,rpm_std_teammate,rpm_std_leader_minus_teammate,rpm_std_abs_gap,rpm_diff_abs_mean_leader,rpm_diff_abs_mean_teammate,rpm_diff_abs_mean_leader_minus_teammate,rpm_diff_abs_mean_abs_gap,gear_mean_leader,gear_mean_teammate,gear_mean_leader_minus_teammate,gear_mean_abs_gap,gear_change_count_leader,gear_change_count_teammate,gear_change_count_leader_minus_teammate,gear_change_count_abs_gap
Red Bull Racing,VER,PER,2021,18,2021_18_Q,Mexico City Grand Prix,2021_r18_Q_VER_lap13,2021_r18_Q_PER_lap15,76.225,76.342,-0.11700000000000443,0.11700000000000443,201.05379746835442,200.46056782334384,0.593229645010581,0.593229645010581,62.0,67.0,-5.0,5.0,97.0,94.0,3.0,3.0,198.5,195.0,3.5,3.5,318.0,318.0,0.0,0.0,83.32003866223486,83.06678640391733,0.25325225831753073,0.25325225831753073,62.164556962025316,61.905362776025235,0.25919418600008015,0.25919418600008015,0.23734177215189872,0.21451104100946372,0.022830731142435,0.022830731142435,0.5063291139240507,0.5110410094637224,-0.004711895539671773,0.004711895539671773,0.2563291139240506,0.2744479495268139,-0.018118835602763284,0.018118835602763284,6.723809523809524,6.177215189873418,0.5465943339361061,0.5465943339361061,0.2120253164556962,0.21766561514195584,-0.005640298686259648,0.005640298686259648,11,10,1,1,0.15873015873015872,0.15822784810126583,0.000502310628892888,0.000502310628892888,0.9206349206349206,0.9208860759493671,-0.0002511553144465273,0.0002511553144465273,10265.300632911392,10114.895899053628,150.40473385776386,150.40473385776386,1572.5666518187063,1678.7942625103171,-106.22761069161083,106.22761069161083,412.12380952380954,380.09177215189874,32.0320373719108,32.0320373719108,5.012658227848101,5.066246056782334,-0.05358782893423264,0.05358782893423264,33,36,-3,3
Red Bull Racing,VER,PER,2021,19,2021_19_Q,São Paulo Grand Prix,2021_r19_Q_VER_lap13,2021_r19_Q_PER_lap21,68.372,68.483,-0.1110000000000042,0.1110000000000042,223.38947368421051,223.22535211267606,0.1641215715344515,0.1641215715344515,89.0,88.0,1.0,1.0,121.0,123.0,-2.0,2.0,234.0,233.0,1.0,1.0,314.6,313.0,1.6000000000000227,1.6000000000000227,69.10096125636026,68.77734798087187,0.32361327548839824,0.32361327548839824,72.51929824561404,72.84154929577464,-0.3222510501606024,0.3222510501606024,0.18596491228070175,0.16901408450704225,0.0169508277736595,0.0169508277736595,0.624561403508772,0.6373239436619719,-0.012762540153199886,0.012762540153199886,0.18947368421052632,0.1936619718309859,-0.004188287620459585,0.004188287620459585,5.316901408450704,5.342756183745583,-0.025854775294878785,0.025854775294878785,0.17192982456140352,0.17253521126760563,-0.0006053867062021101,0.0006053867062021101,7,7,0,0,0.04225352112676056,0.038869257950530034,0.0033842631762305286,0.0033842631762305286,0.7852112676056338,0.7879858657243817,-0.0027745981187479174,0.0027745981187479174,10682.673684210526,10747.778169014084,-65.10448480355808,65.10448480355808,1039.7231935469204,1051.488762879401,-11.765569332480709,11.765569332480709,297.4718309859155,318.77031802120143,-21.298487035285916,21.298487035285916,5.589473684210526,5.535211267605634,0.054262416604892394,0.054262416604892394,33,31,2,2
Red Bull Racing,VER,PER,2021,1,2021_1_Q,Bahrain Grand Prix,2021_r01_Q_VER_lap14,2021_r01_Q_PER_lap10,88.997,90.659,-1.6620000000000061,1.6620000000000061,218.3423180592992,214.904,3.438318059299206,3.438318059299206,74.0,75.0,-1.0,1.0,112.0,113.4,-1.4000000000000057,1.4000000000000057,231.0,226.0,5.0,5.0,302.0,298.0,4.0,4.0,67.83030347275968,67.29122087179806,0.5390826009616205,0.5390826009616205,73.13477088948787,70.76,2.3747708894878627,2.3747708894878627,0.1752021563342318,0.208,-0.032797843665768184,0.032797843665768184,0.633423180592992,0.6133333333333333,0.020089847259658677,0.020089847259658677,0.19137466307277629,0.17866666666666667,0.012707996406109617,0.012707996406109617,4.65945945945946,4.44385026737968,0.21560919207978024,0.21560919207978024,0.18059299191374664,0.18666666666666668,-0.006073674752920033,0.006073674752920033,8,8,0,0,0.07837837837837838,0.07754010695187166,0.0008382714265067204,0.0008382714265067204,0.9081081081081082,0.9117647058823529,-0.003656597774244763,0.003656597774244763,10504.528301886792,10379.048,125.4803018867915,125.4803018867915,1284.5290739272527,1333.6539420936872,-49.12486816643445,49.12486816643445,343.0864864864865,349.94919786096256,-6.862711374476078,6.862711374476078,5.539083557951482,5.458666666666667,0.08041689128481533,0.08041689128481533,46,50,-4,4
Red Bull Racing,VER,PER,2021,20,2021_20_Q,Qatar Grand Prix,2021_r20_Q_VER_lap14,2021_r20_Q_PER_lap11,81.424,82.346,-0.921999999999997,0.921999999999997,238.19526627218934,235.72222222222223,2.4730440499671147,2.4730440499671147,102.0,101.0,1.0,1.0,167.0,163.0,4.0,4.0,248.0,246.0,2.0,2.0,283.6,281.0,2.6000000000000227,2.6000000000000227,47.796089892158896,48.58178131150764,-0.7856914193487441,0.7856914193487441,79.54733727810651,78.60233918128655,0.9449980968199583,0.9449980968199583,0.10650887573964497,0.07017543859649122,0.03633343714315375,0.03633343714315375,0.7011834319526628,0.6900584795321637,0.011124952420499046,0.011124952420499046,0.19230769230769232,0.23976608187134502,-0.0474583895636527,0.0474583895636527,5.41246290801187,5.255131964809384,0.15733094320248586,0.15733094320248586,0.1242603550295858,0.13742690058479531,-0.013166545555209519,0.013166545555209519,7,8,-1,1,0.050445103857566766,0.0469208211143695,0.0035242827431972643,0.0035242827431972643,0.8753709198813057,0.8709677419354839,0.00440317794582179,0.00440317794582179,10873.600591715976,10897.906432748538,-24.305841032561148,24.305841032561148,676.6796029905929,758.3599084539526,-81.68030546335967,81.68030546335967,260.3353115727003,256.8181818181818,3.5171297545184643,3.5171297545184643,5.988165680473373,5.856725146198831,0.1314405342745424,0.1314405342745424,33,32,1,1
Red Bull Racing,VER,PER,2021,21,2021_21_Q,Saudi Arabian Grand Prix,2021_r21_Q_VER_lap16,2021_r21_Q_PER_lap15,87.653,87.946,-0.29299999999999216,0.29299999999999216,250.95054945054946,249.6584699453552,1.2920795051942662,1.2920795051942662,96.0,87.0,9.0,9.0,162.3,161.0,1.3000000000000114,1.3000000000000114,265.0,262.0,3.0,3.0,314.0,315.0,-1.0,1.0,58.60718348137997,59.01108112199577,-0.4038976406158028,0.4038976406158028,82.5467032967033,81.72677595628416,0.8199273404191416,0.8199273404191416,0.0989010989010989,0.08743169398907104,0.011469404912027859,0.011469404912027859,0.771978021978022,0.7568306010928961,0.015147420885125884,0.015147420885125884,0.12912087912087913,0.1557377049180328,-0.02661682579715366,0.02661682579715366,4.37465564738292,4.213698630136986,0.16095701724593425,0.16095701724593425,0.12912087912087913,0.12021857923497267,0.008902299885906462,0.008902299885906462,8,7,1,1,0.049586776859504134,0.049315068493150684,0.00027170836635345,0.00027170836635345,0.8925619834710744,0.8931506849315068,-0.0005887014604324392,0.0005887014604324392,10952.03021978022,10925.696721311475,26.333498468744438,26.333498468744438,647.0300631852559,752.7921930069643,-105.76212982170841,105.76212982170841,246.30027548209367,267.0931506849315,-20.79287520283785,20.79287520283785,6.376373626373627,6.341530054644808,0.03484357172881847,0.03484357172881847,39,40,-1,1
Red Bull Racing,VER,PER,2021,22,2021_22_Q,Abu Dhabi Grand Prix,2021_r22_Q_VER_lap15,2021_r22_Q_PER_lap23,82.109,82.947,-0.8380000000000081,0.8380000000000081,228.53508771929825,226.8463768115942,1.688710907704035,1.688710907704035,70.0,74.0,-4.0,4.0,127.0,119.19999999999999,7.800000000000011,7.800000000000011,245.0,243.0,2.0,2.0,311.80000000000007,312.6,-0.7999999999999545,0.7999999999999545,67.63454233275478,69.37593196463924,-1.7413896318844593,1.7413896318844593,75.046783625731,74.74492753623188,0.30185608949911114,0.30185608949911114,0.14035087719298245,0.1391304347826087,0.001220442410373751,0.001220442410373751,0.6578947368421053,0.6666666666666666,-0.00877192982456132,0.00877192982456132,0.20175438596491227,0.19420289855072465,0.007551487414187624,0.007551487414187624,4.844574780058651,4.965116279069767,-0.12054149901111622,0.12054149901111622,0.15497076023391812,0.14782608695652175,0.007144673277396374,0.007144673277396374,7,6,1,1,0.04985337243401759,0.046511627906976744,0.003341744527040849,0.003341744527040849,0.9560117302052786,0.9563953488372093,-0.00038361863193070445,0.00038361863193070445,10686.652046783625,10667.898550724638,18.753496058987366,18.753496058987366,1089.7930789006898,1102.3615894888808,-12.568510588190975,12.568510588190975,311.366568914956,308.3313953488372,3.0351735661188286,3.0351735661188286,5.7894736842105265,5.733333333333333,0.05614035087719316,0.05614035087719316,42,44,-2,2
Red Bull Racing,VER,PER,2021,2,2021_2_Q,Emilia Romagna Grand Prix,2021_r02_Q_VER_lap19,2021_r02_Q_PER_lap17,74.498,74.446,0.05200000000000671,0.05200000000000671,237.2,237.50485436893203,-0.3048543689320411,0.3048543689320411,109.0,110.0,-1.0,1.0,148.0,147.8,0.19999999999998863,0.19999999999998863,247.0,249.0,-2.0,2.0,311.20000000000005,309.4,1.8000000000000682,1.8000000000000682,57.055857488836395,57.24296709250315,-0.18710960366675522,0.18710960366675522,78.43870967741935,78.50485436893204,-0.0661446915126902,0.0661446915126902,0.11935483870967742,0.12944983818770225,-0.010094999478024835,0.010094999478024835,0.7032258064516129,0.7087378640776699,-0.005512057626056999,0.005512057626056999,0.1774193548387097,0.16181229773462782,0.015607057104081862,0.015607057104081862,5.70873786407767,5.409090909090909,0.29964695498676086,0.29964695498676086,0.15161290322580645,0.13915857605177995,0.012454327174026503,0.012454327174026503,9,8,1,1,0.1262135922330097,0.12337662337662338,0.002836968856386332,0.002836968856386332,0.9029126213592233,0.9025974025974026,0.0003152187618207236,0.0003152187618207236,10987.283870967742,10956.747572815533,30.536298152208474,30.536298152208474,754.304538387657,738.8355182898438,15.4690200978132,15.4690200978132,293.705501618123,262.31168831168833,31.39381330643465,31.39381330643465,5.848387096774194,5.841423948220065,0.0069631485541288285,0.0069631485541288285,35,36,-1,1
Red Bull Racing,VER,PER,2021,3,2021_3_Q,Portuguese Grand Prix,2021_r03_Q_VER_lap16,2021_r03_Q_PER_lap9,78.209,78.845,-0.6359999999999957,0.6359999999999957,213.320987654321,211.9296636085627,1.3913240457582958,1.3913240457582958,77.0,74.0,3.0,3.0,110.9,108.0,2.9000000000000057,2.9000000000000057,230.5,225.0,5.5,5.5,296.4,295.0,1.3999999999999773,1.3999999999999773,68.78473211691772,69.4320381456006,-0.6473060286828769,0.6473060286828769,71.21913580246914,70.03363914373088,1.1854966587382592,1.1854966587382592,0.21296296296296297,0.18960244648318042,0.023360516479782545,0.023360516479782545,0.6265432098765432,0.5902140672782875,0.036329142598255704,0.036329142598255704,0.16049382716049382,0.22018348623853212,-0.059689659078038304,0.059689659078038304,4.755417956656347,4.588957055214724,0.1664609014416225,0.1664609014416225,0.17592592592592593,0.17737003058103976,-0.001444104655113826,0.001444104655113826,7,7,0,0,0.08668730650154799,0.08588957055214724,0.0007977359494007463,0.0007977359494007463,0.8142414860681114,0.8128834355828221,0.0013580504852893638,0.0013580504852893638,10413.882716049382,10565.648318042813,-151.76560199343112,151.76560199343112,1337.6291622402573,1361.0338912903776,-23.404729050120295,23.404729050120295,328.58204334365325,338.80981595092027,-10.227772607267013,10.227772607267013,5.395061728395062,5.204892966360856,0.1901687620342054,0.1901687620342054,37,35,2,2
Red Bull Racing,VER,PER,2021,4,2021_4_Q,Spanish Grand Prix,2021_r04_Q_VER_lap10,2021_r04_Q_PER_lap11,76.777,77.669,-0.8919999999999959,0.8919999999999959,219.64375,217.34876543209876,2.2949845679012526,2.2949845679012526,86.0,91.0,-5.0,5.0,134.0,130.3,3.6999999999999886,3.6999999999999886,223.5,220.5,3.0,3.0,305.1,303.7,1.400000000000034,1.400000000000034,62.299493738414085,63.14820126930396,-0.8487075308898753,0.8487075308898753,73.096875,72.0246913580247,1.0721836419753004,1.0721836419753004,0.16875,0.16358024691358025,0.005169753086419759,0.005169753086419759,0.63125,0.6388888888888888,-0.007638888888888862,0.007638888888888862,0.2,0.19753086419753085,0.002469135802469158,0.002469135802469158,5.586206896551724,5.386996904024768,0.19920999252695637,0.19920999252695637,0.1625,0.1574074074074074,0.005092592592592593,0.005092592592592593,8,8,0,0,0.11285266457680251,0.11145510835913312,0.0013975562176693906,0.0013975562176693906,0.877742946708464,0.8730650154798761,0.004677931228587839,0.004677931228587839,10594.890625,10518.907407407407,75.98321759259306,75.98321759259306,1225.67466569181,1266.7136305182107,-41.038964826400615,41.038964826400615,314.30094043887146,307.7770897832817,6.52385065558974,6.52385065558974,5.478125,5.432098765432099,0.04602623456790145,0.04602623456790145,32,33,-1,1
Red Bull Racing,VER,PER,2021,5,2021_5_Q,Monaco Grand Prix,2021_r05_Q_VER_lap18,2021_r05_Q_PER_lap18,70.576,71.019,-0.44300000000001205,0.44300000000001205,167.35494880546077,166.36610169491524,0.988847110545521,0.988847110545521,48.0,46.0,2.0,2.0,80.2,79.0,1.2000000000000028,1.2000000000000028,169.0,164.0,5.0,5.0,264.0,264.0,0.0,0.0,68.12626988446276,68.77866652854942,-0.6523966440866644,0.6523966440866644,57.67918088737201,57.52542372881356,0.15375715855845584,0.15375715855845584,0.2764505119453925,0.22372881355932203,0.052721698386070465,0.052721698386070465,0.45733788395904434,0.4542372881355932,0.0031005958234511244,0.0031005958234511244,0.26621160409556316,0.3220338983050847,-0.05582229420952156,0.05582229420952156,7.863013698630137,7.761904761904762,0.10110893672537546,0.10110893672537546,0.24914675767918087,0.24067796610169492,0.008468791577485951,0.008468791577485951,13,15,-2,2,0.017123287671232876,0.017006802721088437,0.00011648495014443885,0.00011648495014443885,0.9075342465753424,0.9081632653061225,-0.0006290187307800288,0.0006290187307800288,10109.42662116041,10045.979661016949,63.44696014346118,63.44696014346118,1717.0344413699252,1742.5278239592026,-25.493382589277417,25.493382589277417,511.5821917808219,491.76190476190476,19.820287018917156,19.820287018917156,3.9419795221843,3.8949152542372882,0.047064267947011906,0.047064267947011906,40,41,-1,1
Red Bull Racing,VER,PER,2021,6,2021_6_Q,Azerbaijan Grand Prix,2021_r06_Q_VER_lap16,2021_r06_Q_PER_lap10,101.563,101.63,-0.06699999999999307,0.06699999999999307,211.09478672985782,210.9078014184397,0.1869853114181126,0.1869853114181126,71.0,70.0,1.0,1.0,107.1,104.2,2.8999999999999915,2.8999999999999915,212.5,212.0,0.5,0.5,316.0,316.8,-0.8000000000000114,0.8000000000000114,79.01691403964539,79.43406762926779,-0.41715358962240146,0.41715358962240146,69.3175355450237,69.76832151300236,-0.45078596797866055,0.45078596797866055,0.2014218009478673,0.1867612293144208,0.0146605716334465,0.0146605716334465,0.6208530805687204,0.6170212765957447,0.003831803972975667,0.003831803972975667,0.17772511848341233,0.19621749408983452,-0.018492375606422196,0.018492375606422196,5.458432304038005,5.028436018957346,0.4299962850806587,0.4299962850806587,0.1966824644549763,0.19621749408983452,0.0004649703651417869,0.0004649703651417869,12,11,1,1,0.019002375296912115,0.018957345971563982,4.5029325348132365e-05,4.5029325348132365e-05,0.7624703087885986,0.7606635071090048,0.0018068016795937947,0.0018068016795937947,10426.74644549763,10470.385342789597,-43.638897291966714,43.638897291966714,1451.4750068989886,1431.5843079539247,19.890698945063832,19.890698945063832,383.938242280285,384.65876777251185,-0.7205254922268409,0.7205254922268409,5.317535545023697,5.293144208037825,0.024391336985871703,0.024391336985871703,51,56,-5,5
Red Bull Racing,VER,PER,2021,7,2021_7_Q,French Grand Prix,2021_r07_Q_VER_lap15,2021_r07_Q_PER_lap15,89.99,90.445,-0.4549999999999983,0.4549999999999983,230.94385026737967,229.77718832891247,1.1666619384672003,1.1666619384672003,83.0,80.0,3.0,3.0,132.0,127.0,5.0,5.0,240.5,241.0,-0.5,0.5,314.7,312.80000000000007,1.8999999999999204,1.8999999999999204,69.21346358309103,69.87525518203373,-0.661791598942699,0.661791598942699,71.04812834224599,70.93103448275862,0.11709385948736895,0.11709385948736895,0.1497326203208556,0.14588859416445624,0.003844026156399366,0.003844026156399366,0.606951871657754,0.6074270557029178,-0.000475184045163779,0.000475184045163779,0.24331550802139038,0.246684350132626,-0.003368842111235615,0.003368842111235615,5.592493297587131,5.212765957446808,0.37972734014032294,0.37972734014032294,0.16844919786096257,0.16710875331564987,0.0013404445453127078,0.0013404445453127078,10,9,1,1,0.04289544235924933,0.0425531914893617,0.0003422508698876295,0.0003422508698876295,0.8981233243967829,0.8962765957446809,0.0018467286521020032,0.0018467286521020032,10625.393048128342,10540.180371352784,85.21267677555807,85.21267677555807,1090.080491434816,1265.5954486802148,-175.51495724539882,175.51495724539882,292.1823056300268,286.468085106383,5.714220523643803,5.714220523643803,5.842245989304812,5.838196286472148,0.004049702832664259,0.004049702832664259,40,40,0,0
Red Bull Racing,VER,PER,2021,8,2021_8_Q,Styrian Grand Prix,2021_r08_Q_VER_lap15,2021_r08_Q_PER_lap20,63.841,64.168,-0.3270000000000053,0.3270000000000053,242.43233082706766,241.6954887218045,0.7368421052631504,0.7368421052631504,73.0,72.0,1.0,1.0,147.0,147.0,0.0,0.0,257.5,256.0,1.5,1.5,311.5,311.5,0.0,0.0,61.66358155666763,62.14111556548139,-0.4775340088137625,0.4775340088137625,78.54135338345864,76.95112781954887,1.5902255639097689,1.5902255639097689,0.13533834586466165,0.13909774436090225,-0.0037593984962406013,0.0037593984962406013,0.7142857142857143,0.6954887218045113,0.018796992481203034,0.018796992481203034,0.15037593984962405,0.16541353383458646,-0.015037593984962405,0.015037593984962405,5.1169811320754715,5.2981132075471695,-0.18113207547169807,0.18113207547169807,0.15413533834586465,0.15037593984962405,0.0037593984962406013,0.0037593984962406013,7,6,1,1,0.06037735849056604,0.05660377358490566,0.0037735849056603765,0.0037735849056603765,0.9169811320754717,0.9207547169811321,-0.0037735849056603765,0.0037735849056603765,10848.66917293233,10855.518796992481,-6.849624060150745,6.849624060150745,833.1050419335862,924.4045394066001,-91.29949747301384,91.29949747301384,297.1132075471698,297.70566037735847,-0.5924528301886767,0.5924528301886767,6.1992481203007515,6.101503759398496,0.09774436090225525,0.09774436090225525,32,35,-3,3
Red Bull Racing,VER,PER,2021,9,2021_9_Q,Austrian Grand Prix,2021_r09_Q_VER_lap11,2021_r09_Q_PER_lap22,63.72,63.99,-0.2700000000000031,0.2700000000000031,242.99622641509433,242.27169811320755,0.7245283018867781,0.7245283018867781,70.0,73.0,-3.0,3.0,148.4,149.20000000000002,-0.8000000000000114,0.8000000000000114,258.0,256.0,2.0,2.0,310.0,313.0,-3.0,3.0,61.37067568628331,62.012292211811236,-0.6416165255279225,0.6416165255279225,78.26037735849057,77.13207547169812,1.1283018867924568,1.1283018867924568,0.12075471698113208,0.12075471698113208,0.0,0.0,0.7132075471698113,0.7094339622641509,0.0037735849056603765,0.0037735849056603765,0.1660377358490566,0.16981132075471697,-0.0037735849056603765,0.0037735849056603765,5.287878787878788,5.3106060606060606,-0.022727272727272485,0.022727272727272485,0.13962264150943396,0.1320754716981132,0.007547169811320753,0.007547169811320753,8,5,3,3,0.06439393939393939,0.06060606060606061,0.0037878787878787845,0.0037878787878787845,0.9166666666666666,0.9166666666666666,0.0,0.0,10767.667924528301,10840.207547169812,-72.5396226415105,72.5396226415105,908.9085587098708,900.3044509988158,8.604107711055008,8.604107711055008,329.6287878787879,277.02272727272725,52.60606060606062,52.60606060606062,6.2679245283018865,6.181132075471698,0.08679245283018844,0.08679245283018844,29,30,-1,1
Red Bull Racing,VER,PER,2022,11,2022_11_Q,Austrian Grand Prix,2022_r11_Q_VER_lap17,2022_r11_Q_PER_lap20,64.984,65.404,-0.4200000000000017,0.4200000000000017,238.64462809917356,233.38524590163934,5.259382197534222,5.259382197534222,70.0,67.0,3.0,3.0,137.8,134.2,3.6000000000000227,3.6000000000000227,253.0,246.0,7.0,7.0,310.0,309.70000000000005,0.2999999999999545,0.2999999999999545,62.94974080398188,64.59617472924552,-1.6464339252636364,1.6464339252636364,75.7396694214876,75.16803278688525,0.5716366346023563,0.5716366346023563,0.1446280991735537,0.1721311475409836,-0.027503048367429894,0.027503048367429894,0.6735537190082644,0.6926229508196722,-0.01906923181140774,0.01906923181140774,0.18181818181818182,0.13524590163934427,0.04657228017883755,0.04657228017883755,6.1078838174273855,5.810699588477366,0.2971842289500195,0.2971842289500195,0.16942148760330578,0.1680327868852459,0.001388700718059882,0.001388700718059882,7,7,0,0,0.06224066390041494,0.0411522633744856,0.021088400525929342,0.021088400525929342,0.9087136929460581,0.9053497942386831,0.003363898707374968,0.003363898707374968,10688.561983471074,10588.430327868853,100.13165560222114,100.13165560222114,1022.6201064101095,1108.9077297730905,-86.28762336298098,86.28762336298098,309.18672199170123,336.60493827160496,-27.41821627990373,27.41821627990373,6.012396694214876,5.872950819672131,0.13944587454274426,0.13944587454274426,30,33,-3,3
Red Bull Racing,VER,PER,2022,12,2022_12_Q,French Grand Prix,2022_r12_Q_VER_lap13,2022_r12_Q_PER_lap19,91.176,91.335,-0.15899999999999181,0.15899999999999181,228.28445747800586,226.7091988130564,1.575258664949473,1.575258664949473,85.0,80.0,5.0,5.0,131.0,123.6,7.400000000000006,7.400000000000006,233.0,234.0,-1.0,1.0,319.0,314.80000000000007,4.199999999999932,4.199999999999932,70.45982183495519,71.94482636110813,-1.4850045261529345,1.4850045261529345,69.30498533724341,69.96142433234421,-0.6564389951007996,0.6564389951007996,0.17888563049853373,0.19881305637982197,-0.019927425881288235,0.019927425881288235,0.5982404692082112,0.6053412462908012,-0.0071007770825900485,0.0071007770825900485,0.22287390029325513,0.19584569732937684,0.027028202963878284,0.027028202963878284,5.458823529411765,5.3273809523809526,0.1314425770308123,0.1314425770308123,0.17595307917888564,0.18991097922848665,-0.013957900049601013,0.013957900049601013,12,9,3,3,0.03823529411764706,0.044642857142857144,-0.006407563025210082,0.006407563025210082,0.9029411764705882,0.9017857142857143,0.0011554621848739455,0.0011554621848739455,10585.346041055718,10560.747774480713,24.598266575005255,24.598266575005255,1116.3545809874358,1177.2093180292338,-60.85473704179799,60.85473704179799,328.7,316.76190476190476,11.93809523809523,11.93809523809523,5.651026392961877,5.629080118694362,0.021946274267515165,0.021946274267515165,40,44,-4,4
Red Bull Racing,VER,PER,2022,13,2022_13_Q,Hungarian Grand Prix,2022_r13_Q_VER_lap12,2022_r13_Q_PER_lap12,77.703,78.516,-0.8130000000000024,0.8130000000000024,198.93639575971733,197.90812720848058,1.0282685512367493,1.0282685512367493,94.0,96.0,-2.0,2.0,121.0,119.2,1.7999999999999972,1.7999999999999972,198.0,196.0,2.0,2.0,275.8,272.0,3.8000000000000114,3.8000000000000114,57.22367632059511,57.24594232290758,-0.022266002312470334,0.022266002312470334,64.80918727915194,64.6148409893993,0.19434628975264445,0.19434628975264445,0.1978798586572438,0.2049469964664311,-0.007067137809187302,0.007067137809187302,0.5265017667844523,0.5229681978798587,0.0035335689045935537,0.0035335689045935537,0.2756183745583039,0.27208480565371024,0.0035335689045936647,0.0035335689045936647,8.560283687943262,7.808510638297872,0.7517730496453892,0.7517730496453892,0.1978798586572438,0.21201413427561838,-0.014134275618374575,0.014134275618374575,11,11,0,0,0.07446808510638298,0.07446808510638298,0.0,0.0,0.9290780141843972,0.9219858156028369,0.007092198581560294,0.007092198581560294,10423.932862190813,10328.738515901061,95.1943462897525,95.1943462897525,1228.7509799197865,1262.4664571770136,-33.71547725722712,33.71547725722712,397.26241134751774,402.0851063829787,-4.822695035460981,4.822695035460981,4.872791519434629,4.904593639575972,-0.03180212014134298,0.03180212014134298,38,35,3,3
Red Bull Racing,VER,PER,2022,14,2022_14_Q,Belgian Grand Prix,2022_r14_Q_VER_lap8,2022_r14_Q_PER_lap8,103.665,104.462,-0.796999999999997,0.796999999999997,240.80719794344472,238.26785714285714,2.5393408005875813,2.5393408005875813,72.0,69.0,3.0,3.0,130.60000000000002,125.30000000000001,5.300000000000011,5.300000000000011,262.0,257.0,5.0,5.0,312.0,310.90000000000003,1.099999999999966,1.099999999999966,73.35414976851864,73.3995629686565,-0.04541320013785821,0.04541320013785821,74.46529562982005,76.02295918367346,-1.5576635538534163,1.5576635538534163,0.14138817480719795,0.14285714285714285,-0.0014689680499448965,0.0014689680499448965,0.6580976863753213,0.6811224489795918,-0.023024762604270554,0.023024762604270554,0.20051413881748073,0.1760204081632653,0.024493730654215423,0.024493730654215423,5.077319587628866,5.263427109974424,-0.1861075223455586,0.1861075223455586,0.14138817480719795,0.14030612244897958,0.0010820523582183716,0.0010820523582183716,8,7,1,1,0.030927835051546393,0.028132992327365727,0.0027948427241806656,0.0027948427241806656,0.961340206185567,0.9437340153452686,0.017606190840298463,0.017606190840298463,10682.786632390746,10601.676020408164,81.11061198258176,81.11061198258176,1130.000473600038,1241.4632318960764,-111.46275829603837,111.46275829603837,252.9742268041237,274.48849104859335,-21.514264244469643,21.514264244469643,6.043701799485861,5.974489795918367,0.06921200356749413,0.06921200356749413,36,38,-2,2
