Driver,speed_mean,speed_std,speed_min,speed_max,speed_median,speed_range,throttle_mean,throttle_std,throttle_max,throttle_median,brake_mean,brake_std,brake_max,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_median,gear_mean,gear_std,gear_min,gear_max,gear_median,throttle_zero_frac,throttle_low_frac,throttle_mid_frac,throttle_high_frac,throttle_full_frac,brake_active_frac,gear_change_count,brake_on_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,speed_diff_abs_max,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,throttle_diff_abs_max,brake_diff_std,brake_diff_abs_mean,brake_diff_abs_max,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,rpm_diff_abs_max,speed_cv,rpm_cv,speed_p10,speed_p25,speed_p75,speed_p90,throttle_p10,throttle_p25,throttle_p75,throttle_p90,brake_p90
ALB,-0.0523307168692411,0.012439056931610317,-0.07185451574636745,-0.004965441671411938,-0.06380623975078699,0.05778768807304093,-0.288651265880366,0.3367399528917696,0.025768262063683826,-0.19794480720658633,0.040307409910043134,0.04714800945993287,0.0,-0.048257781314808214,0.14510800450624747,-0.17083530259415056,0.6637149661001428,-0.12353233372588829,0.13814798916684093,0.13118557923016505,0.1034524130494357,0.0017503955754763227,0.18626604622859208,0.46841277716708385,0.28227151828973,0.1436309748629469,-0.2606762109932875,-0.30308521330736926,0.040307409910043134,0.026811594240656832,-0.257053278778444,0.07529877690643849,0.0452277451424361,0.020821099275572682,0.08474722165143542,-0.01800409922083053,0.031037743183338205,-0.08221445013402089,0.3978774624130752,-0.2448766221335042,-0.2493069663571037,0.0,-0.3008096125170059,-0.06800986539294786,-0.056421112425354816,0.12771598935789497,0.039050931507963633,0.13910250685261533,-0.006516130212464248,-0.051278909232311536,-0.04425076099629849,-0.010550903059912624,-0.35574697536636934,-0.27011249337404986,0.4375339180305848,0.3374419732274809,0.0
LEC,0.050652028809858286,-0.008521746770740229,0.06982263997976096,0.00023826495544111766,0.059587265013719776,-0.059790007285821206,0.25399490327673163,-0.7566194617246059,-0.3579445857569827,0.0024452915980175995,-0.22077654252361895,-0.23171609487580108,0.0,0.2959086719866175,-0.1852584156464392,0.15332638977027144,0.02336219141839978,0.2983262979829386,0.0035772626865309552,-0.0811303762232515,0.04284617106983052,0.0017503955754763227,0.0011170377584927781,-1.196206118872302,-0.4735954521602493,0.45887829191255336,0.07670142217847274,0.09070583429931811,-0.22077654252361895,0.10581804342543401,0.23962459714211645,0.0467493570804099,0.07110394014239667,-0.0049294824413281275,-0.026079853375097488,0.4452596389988582,-0.3388475846347155,-0.06957124731565645,-0.5794533567228789,0.24170033161113144,0.24389335822536912,0.0,0.022849871335710585,-0.1420401526312897,-0.10655098293371698,-0.31649864016047763,-0.028829629144222376,-0.19888525610184024,0.06506132692257166,0.0493082763882109,0.04225776559379771,0.02524357203552939,1.3106493722239447,0.24327007969369985,-0.9444947056990856,-0.6794854279080673,0.0
OCO,-0.05972178592142967,-0.0035065959787400893,-0.01740263966769694,-0.07191498202337768,-0.06576912840118457,-0.042065494405213025,-0.006297142439032101,0.1408196044212586,0.2863140229295685,0.06696178257861632,0.4096066028858103,0.41734162510617484,0.0,-0.2611369354467015,-0.0761302138815124,-0.048044464299516816,-0.7281411013330372,-0.4859527122232151,-0.15233415603055478,-0.06042017460231857,-0.03459513812633165,-0.0026742154625353795,-0.12372744616633452,0.3179913204435011,0.07440635142638118,-0.1658224909285197,0.036250674032346726,-0.07452053288520669,0.4096066028858103,0.1874674801576111,0.5796743184178411,0.23185103769392013,-0.0661502670210092,-0.03424913889503617,0.11395697636755678,-0.09742312470342814,-0.03889582725108845,-0.10170973769300107,0.33778971575508693,0.5169242842405124,0.5090427425536118,0.0,-0.009099909542976023,-0.08690213901741657,-0.010212429305714242,-0.22714618903586106,0.02680684447388117,-0.04099904634951333,-0.05809278936379112,-0.05741389456673397,-0.043413946490721084,-0.059414002630732946,-0.3200647928682322,-0.008985808858809561,0.38726171280232297,0.27651495028362993,0.0
SAI,-0.0017908161228858204,0.010136109814355889,-0.034523074367809756,0.016861216680110546,0.009703641895257294,0.04302362723606881,0.05476847532104877,-0.17861563139917142,0.025768262063683826,-0.03508873070150604,0.10702718225524638,0.11030900297314357,0.0,-0.022025053099858208,0.15148083426424375,0.05928302111366312,0.16331924832765574,0.16896633950865803,0.1408269663005423,-0.023547428799245075,-0.12718800781739512,-0.0026742154625353713,0.1535926917926922,-0.05030314489308522,-0.17601467249191097,0.33953859609730325,-0.058581243893869046,0.01902197237638706,0.10702718225524638,-0.17075172492748966,-0.06550037816173833,-0.11311510141662874,0.05611393487999084,0.007069577382927322,0.046685397904949355,-0.31940704623445776,-0.28886984710576796,0.05222760076617888,-0.5780054592130478,-0.05185060905695205,-0.06020277771995303,0.0,-0.22019487416697422,0.34327707175444,0.20244969708902114,0.5503330746489998,0.005034374989970203,0.13510775238695188,-0.02739680384779135,-0.0016215560506513862,0.005927953860667128,-0.005395527695357797,-0.2661373948855296,0.12331568796113722,-0.31654916039334247,-0.2718282562110284,0.0
VER,0.062072879157441065,-0.010426287381289963,0.0530134859105593,0.05877996450753784,0.05926508876107093,0.001061606978853045,-0.012933673316895,0.45698833532023997,0.025768262063683826,0.16420597376558946,-0.3267713109794621,-0.33348889488018885,0.0,0.0303626980829977,-0.03383019796285409,0.006474693406356418,-0.13252479274963505,0.13642901986270756,-0.130427283754813,0.03238571669643889,0.01254305008002793,0.0017503955754763227,-0.2167053251475064,0.46497222389208226,0.29108483091667764,-0.7730668973048528,0.20589934831522683,0.2668688747803509,-0.3267713109794621,-0.1490414700738472,-0.4873966415242112,-0.23862523505909794,-0.10647783191001359,0.010793770832188838,-0.2163889721075277,-0.01800409922083053,0.6296161399108463,0.2003681591596494,0.4174240787957943,-0.45344149965784275,-0.43526563006858693,0.0,0.5030855288237918,-0.04166355229939192,-0.025769949373631827,-0.12852810961759,-0.04148359056461502,-0.03261488940571125,0.025390040261262792,0.05993271163207954,0.03879742453019387,0.04893850625363904,-0.3793584306993365,-0.08540874034738968,0.4375339180305848,0.3374419732274809,0.0
