lap_key,Driver,Team,season,round,session_key,event_name,analysis_team,speed_mean_session_z,speed_min_session_z,speed_q10_session_z,speed_q50_session_z,speed_q90_session_z,speed_std_session_z,throttle_mean_session_z,throttle_zero_frac_session_z,throttle_full_frac_session_z,throttle_mid_frac_session_z,throttle_diff_abs_mean_session_z,brake_active_frac_session_z,brake_on_count_session_z,rpm_mean_session_z,rpm_std_session_z,rpm_diff_abs_mean_session_z,gear_mean_session_z,gear_change_count_session_z,PC1,PC2,explained_var_pc1,explained_var_pc2
2018_r15_Q_RIC_lap11,RIC,Red Bull Racing,2018,15,2018_15_Q,Singapore Grand Prix,Red Bull Racing,-0.7595411627939795,0.0,0.48381446146328716,0.27539552761294706,-0.9969277961190882,-0.35713957689562054,-0.2708808160525627,0.17150516171785912,0.1079404102204267,-0.3155920935663407,-1.1869176341922412,-1.05436737862976,-0.8660254037844387,-1.0658140412474415,-1.2236701168150552,-1.048598381843057,-0.602547772788915,1.224744871391589,-0.11382393883839284,-1.695865076660694,0.18784905675827218,0.16362449554120512
2018_r15_Q_VER_lap9,VER,Red Bull Racing,2018,15,2018_15_Q,Singapore Grand Prix,Red Bull Racing,0.635586330990765,-0.9258200997725514,1.174977977839423,1.1933806196561039,-0.7200034083082322,-1.2208606863938076,0.6563904839615772,-0.8395745281565843,1.3684006244475941,-0.7066292719233677,0.7056476631811256,-0.6491428399749583,-0.8660254037844387,-0.21130244943205267,-0.357037767550626,-0.59276662932772,-1.0904871231760773,-1.224744871391589,1.6834475325921898,-2.011333138276366,0.18784905675827218,0.16362449554120512
2018_r16_Q_BOT_lap16,BOT,Mercedes,2018,16,2018_16_Q,Russian Grand Prix,Mercedes,0.9736343640069401,1.0190493307301363,0.9199853569458573,1.1970112033291593,0.7506344606832962,0.57632789161576,-0.36045941430872896,0.8403310388434861,0.6826102842293333,-1.0359434059479466,0.2674966617269402,0.304700373592993,0.8660254037844387,0.8695876131644721,-0.29924083249367456,0.2145778128631215,0.9609427804367904,0.4531084446022082,1.603459011522856,-0.8482137589378088,0.18784905675827218,0.16362449554120512
2018_r16_Q_HAM_lap15,HAM,Mercedes,2018,16,2018_16_Q,Russian Grand Prix,Mercedes,0.7494138828517861,-0.6793662204867574,-0.5296885388476316,0.4488792012484348,0.9560712604492527,1.0989035662541071,1.4794248693509167,-1.183947002933861,-0.7968728135782704,1.3588386440890903,-1.4775179855970497,1.0863741663426192,0.8660254037844387,0.8624458062574624,1.4640188426686263,1.2666921854555913,0.7648417288105351,0.970946667004732,1.2482455157294259,3.8832966887053653,0.18784905675827218,0.16362449554120512
2018_r16_Q_RIC_lap2,RIC,Red Bull Racing,2018,16,2018_16_Q,Russian Grand Prix,Red Bull Racing,-0.8069012028174727,-1.0190493307301363,0.7527152920466177,-0.7481320020807246,-0.6716203069271598,-0.6687120660064204,-0.39315590798604,0.8172060274447983,-0.9156248599625391,-0.042602906112913105,0.6865898752555141,-1.311737182823663,-0.8660254037844387,-0.8618494982564989,-0.7930425666359914,-0.38541192447735956,-0.8978208705245726,-0.06472977780031547,-1.4775470074489947,-1.5810542711011437,0.18784905675827218,0.16362449554120512
2018_r16_Q_VER_lap2,VER,Red Bull Racing,2018,16,2018_16_Q,Russian Grand Prix,Red Bull Racing,-0.9161470440412536,0.6793662204867574,-1.1430121101448751,-0.8977584024968696,-1.0350854142053891,-1.0065193918634467,-0.7258095470561848,-0.4735900633544236,1.0298873893114626,-0.2802923320282336,0.5234314486146181,-0.07933735711195283,-0.8660254037844387,-0.8701839211654355,-0.37173544353896176,-1.0958580738413508,-0.8279636387227529,-1.3593253338066247,-1.3741575198033216,-1.4540286586664106,0.18784905675827218,0.16362449554120512
2018_r18_Q_BOT_lap16,BOT,Mercedes,2018,18,2018_18_Q,United States Grand Prix,Mercedes,0.3001203428248048,-1.088383865762598,-1.2543427177102555,0.40575133560034454,0.6252712971938265,0.8117491464488154,-1.4110551262285023,1.1161845681757856,-1.0417402590158404,0.2895645511260109,1.294970898671638,0.555849439721634,0.0,0.5701792202592728,0.5500130881057919,0.5958490154807135,1.1306556266690717,1.3055824196677337,-1.6133269962773293,1.117557507098583,0.18784905675827218,0.16362449554120512
2018_r18_Q_HAM_lap18,HAM,Mercedes,2018,18,2018_18_Q,United States Grand Prix,Mercedes,1.1176520734777986,0.25116550748367644,-0.3076689684949704,0.40575133560034454,1.032424700017715,0.9112567007166361,0.7822852836295199,-0.7813869446452725,-0.5942582135812119,0.9992783814172213,0.2802945944127517,1.014237511145502,0.0,1.1097678666236253,1.109630883040209,1.065338764205806,0.4511666312406175,-0.7833494518006403,1.0330373717340233,2.249832644558726,0.18784905675827218,0.16362449554120512
2018_r18_Q_RIC_lap10,RIC,Red Bull Racing,2018,18,2018_18_Q,United States Grand Prix,Red Bull Racing,-0.13628586312028798,1.255827537418382,1.0176742804064276,0.6762522260005742,-0.5380241394458424,-0.7468295309507113,0.6300409114849879,0.5700026149160764,1.1522064378718373,-1.3816585498410914,-0.7443047816385723,-1.248598841439018,0.0,-0.7130880997707751,-1.040767299380983,-1.085784846326031,-0.4255443974867616,0.26111648393354675,1.5042378148172877,-2.737591326634944,0.18784905675827218,0.16362449554120512
2018_r18_Q_VER_lap2,VER,Red Bull Racing,2018,18,2018_18_Q,United States Grand Prix,Red Bull Racing,-1.2814865531823025,-0.4186091791394607,0.544337405798785,-1.4877548972012633,-1.1196718577656768,-0.9761763162147457,-0.0012710688860298038,-0.9048002384465844,0.4837920347252194,0.09281561729786227,-0.8309607114458054,-0.321488109428118,0.0,-0.9668589871121228,-0.6188766717650224,-0.5754029333604993,-1.1562778604229136,-0.7833494518006403,-0.9239481902739827,-0.6297988250223644,0.18784905675827218,0.16362449554120512
2018_r19_Q_BOT_lap18,BOT,Mercedes,2018,19,2018_19_Q,Mexican Grand Prix,Mercedes,-0.8121646054095822,-0.14638501094227999,-0.5662785340200396,-0.6063390625908325,0.40608122436811683,0.7283767202851436,-0.9799744646892717,1.1861839034595592,0.5125961411667639,-0.9919955280164741,-1.105142163470437,0.03376555939580905,0.0,0.3380610753194472,0.8972642789221701,1.262012213020248,1.3016755803081395,0.14638501094227999,-1.510532380792578,-0.058231982698151157,0.18784905675827218,0.16362449554120512
2018_r19_Q_HAM_lap19,HAM,Mercedes,2018,19,2018_19_Q,Mexican Grand Prix,Mercedes,-0.7978692137337563,-1.3174650984805198,-0.3603590671036775,-1.0914103126634984,1.2182436731043664,0.9325667014197634,1.3972464321425604,-1.2348182018661815,-1.1916457461463712,1.3531986622994505,-0.0008907221570852182,0.12760120231509575,0.0,1.2601088391648374,0.8341872390638304,0.32912837025070457,0.25365673542061723,1.3174650984805198,-0.2701195284266968,3.2375594677226465,0.18784905675827218,0.16362449554120512
2018_r19_Q_RIC_lap14,RIC,Red Bull Racing,2018,19,2018_19_Q,Mexican Grand Prix,Red Bull Racing,1.2565082838543182,1.02469507659596,-0.5662785340200396,0.8488746876271654,-0.9381876562987663,-0.4984926635487951,-0.19650113698883187,-0.1587253431620702,1.0766378971844723,-0.4251055554917521,-0.21085711776061872,-1.2991985026889752,0.0,-0.6971857790531619,-0.8591574873283786,-0.9242860875152705,-0.9037011490973575,-0.43915503282683993,1.189710385374797,-1.8529683871856608,0.18784905675827218,0.16362449554120512
2018_r19_Q_VER_lap11,VER,Red Bull Racing,2018,19,2018_19_Q,Mexican Grand Prix,Red Bull Racing,0.3535255352888262,0.43915503282683993,1.4929161351436981,0.8488746876271654,-0.6861372411737328,-1.162450758156124,-0.22077083046443652,0.20735964156869258,-0.3975882922048873,0.06390242120877557,1.316890003388136,1.1378317409780563,0.0,-0.900984135431108,-0.8722940306576268,-0.6668544957556821,-0.651631166631354,-1.02469507659596,0.5909415238443889,-1.3263590978387945,0.18784905675827218,0.16362449554120512
2018_r01_Q_RIC_lap16,RIC,Red Bull Racing,2018,1,2018_1_Q,Australian Grand Prix,Red Bull Racing,-0.7071067811865476,-0.7071067811865476,-0.7071067811865475,-0.7071067811865475,-0.7071067811865476,0.7071067811865475,-0.7071067811865536,0.7071067811865478,-0.7071067811865475,-0.707106781186547,-0.7071067811865476,0.7071067811865495,0.7071067811865475,-0.7071067811865622,0.7071067811865465,0.7071067811865559,-0.7071067811865331,0.7071067811865475,-2.5535922294987228,0.4561020108563167,0.18784905675827218,0.16362449554120512
2018_r01_Q_VER_lap17,VER,Red Bull Racing,2018,1,2018_1_Q,Australian Grand Prix,Red Bull Racing,0.7071067811865476,0.7071067811865476,0.7071067811865475,0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865415,-0.7071067811865472,0.7071067811865475,0.707106781186548,0.7071067811865476,-0.7071067811865457,-0.7071067811865475,0.7071067811865328,-0.7071067811865486,-0.7071067811865391,0.7071067811865619,-0.7071067811865475,2.553592229498715,-0.45610201085630514,0.18784905675827218,0.16362449554120512
2018_r20_Q_BOT_lap13,BOT,Mercedes,2018,20,2018_20_Q,Brazilian Grand Prix,Mercedes,-0.26017647042853626,0.3904344047215152,-1.228259211101298,-0.8660254037844387,0.6106958553222473,0.6854842630318377,-1.4646871868119595,1.010206195166098,-0.8446818390049978,-0.4083672647815488,0.27991422779714464,-1.4541781207444235,-0.5,-0.6147258848102068,0.6538765023136582,-0.2077601379129552,1.093903912717171,0.4629100498862757,-1.9160512078041605,-0.15883496907057093,0.18784905675827218,0.16362449554120512
2018_r20_Q_HAM_lap16,HAM,Mercedes,2018,20,2018_20_Q,Brazilian Grand Prix,Mercedes,1.471090675750944,-1.4836507379417576,-0.3860243234889808,1.4433756729740645,1.05483829555661,1.0202566747615716,0.6097517095543417,-0.7450939470288089,-0.72503306054372,0.9658792006969074,-1.184985888190161,0.7706491514586178,1.5,1.492532188606181,1.0448912426500627,1.3822235532168834,0.5815729300840408,0.9258200997725514,1.5910128721947112,3.2430734938521044,0.18784905675827218,0.16362449554120512
2018_r20_Q_RIC_lap12,RIC,Red Bull Racing,2018,20,2018_20_Q,Brazilian Grand Prix,Red Bull Racing,-0.4730867479205971,0.7027819284987273,0.6667692860264132,-0.2886751345948129,-0.5804134162153634,-0.7216996464780191,0.6697867044028177,0.7008633985287286,1.2990739504047515,-1.212807296143635,1.19680698866082,0.1716763419376065,-0.5,-0.3711248403713106,-0.9867554217391658,-0.1649689831052696,-0.6623305661689064,0.0,-0.00891508676191436,-2.373440003641214,0.18784905675827218,0.16362449554120512
2018_r20_Q_VER_lap12,VER,Red Bull Racing,2018,20,2018_20_Q,Brazilian Grand Prix,Red Bull Racing,-0.7378274574017235,0.3904344047215152,0.9475142485638506,-0.2886751345948129,-1.0851207346635054,-0.9840412913153903,0.1851487728548002,-0.9659756466660153,0.27064094914394327,0.6552953602282756,-0.29173532826780363,0.5118526273481966,-0.5,-0.5066814634246263,-0.7120123232245532,-1.009494432198661,-1.0131462766323054,-1.3887301496588271,0.3339534223714028,-0.7107985211403214,0.18784905675827218,0.16362449554120512
2018_r21_Q_BOT_lap17,BOT,Mercedes,2018,21,2018_21_Q,Abu Dhabi Grand Prix,Mercedes,0.7602398996300145,-1.5,0.8574929257125451,0.5637345210021216,1.161895003862225,0.843363559996338,-0.644394693918253,1.0886708977719197,-0.6085470490007143,-0.7598753639276429,-0.6418168318252159,-0.6730741078514815,0.5,-1.2111053114407726,0.8610516958836756,-0.22097755005092165,1.248858525996268,-1.0954451150103321,-0.032018637578695275,0.22864441436727265,0.18784905675827218,0.16362449554120512
2018_r21_Q_HAM_lap17,HAM,Mercedes,2018,21,2018_21_Q,Abu Dhabi Grand Prix,Mercedes,0.9652106308048765,0.5,-1.0289915108550443,1.014722137803819,0.3872983346207417,0.8880065806071883,1.4861895307543844,-1.123763102349848,-1.0791928903281622,1.3244643336702067,0.006956464485307414,0.10107739394001346,0.5,1.2287054110477025,0.8571766508925872,1.3568838567284123,0.3641061020694908,1.0954451150103321,1.481608001386508,2.8821435175469667,0.18784905675827218,0.16362449554120512
2018_r21_Q_RIC_lap15,RIC,Red Bull Racing,2018,21,2018_21_Q,Abu Dhabi Grand Prix,Red Bull Racing,-0.8326091009295638,0.5,0.8574929257125451,-1.2402159462046676,-0.3872983346207417,-0.8917708574468025,-0.5250292662458595,0.5425872600711237,0.9866637776792642,-0.7867760542838236,-0.7749293997498667,-0.8033052016108176,0.5,0.09925562036002988,-1.0135224638839233,-1.0500804980042775,-0.8654385808182107,-0.5477225575051661,-0.26569923977495996,-2.20779934206913,0.18784905675827218,0.16362449554120512
2018_r21_Q_VER_lap11,VER,Red Bull Racing,2018,21,2018_21_Q,Abu Dhabi Grand Prix,Red Bull Racing,-0.8928414295052967,0.5,-0.6859943405700458,-0.338240712601273,-1.161895003862225,-0.8395992831566895,-0.31676557059030014,-0.5074950554931924,0.7010761616496123,0.22218708454125974,1.4097897670897666,1.3753019155222719,-1.5,-0.11685571996693798,-0.7047058828923423,-0.08582580867320877,-0.7475260472475541,0.5477225575051661,-1.183890124032852,-0.9029885898451129,0.18784905675827218,0.16362449554120512
2018_r02_Q_BOT_lap14,BOT,Mercedes,2018,2,2018_2_Q,Bahrain Grand Prix,Mercedes,0.5011143255752217,0.43503142007054857,0.3569817129653478,0.5307272538462089,0.5406826998049638,0.6547334743093602,0.49919312543027683,-0.3616225258068394,0.5152618538990478,-0.6071038908904959,0.49096777703592875,-0.6225558605939266,0.0,0.44162530826207597,0.985330566623739,1.022736791565619,0.5967484728041706,-1.4232712090741664,0.9617717970932893,0.1434557883734142,0.18784905675827218,0.16362449554120512
2018_r02_Q_HAM_lap12,HAM,Mercedes,2018,2,2018_2_Q,Bahrain Grand Prix,Mercedes,0.5129839250327515,0.5317050689751149,0.7207847325478681,0.4478820239775324,0.5366702122368392,0.5087481860869355,0.4800967398473538,-0.49465751027158444,0.476906866785396,-0.46269812768914886,0.6535487901862636,-0.3891866224943529,-0.7071067811865475,0.6312442287478096,0.73708360940946,0.5857783618972316,0.5291648301644414,0.25116550748367644,1.1577101370020564,-0.14537180924197307,0.18784905675827218,0.16362449554120512
2018_r02_Q_RIC_lap11,RIC,Red Bull Racing,2018,2,2018_2_Q,Bahrain Grand Prix,Red Bull Racing,0.48580894471866404,0.5317050689751149,0.40245709041316285,0.5203716001126244,0.420308072761187,0.32259720774252776,0.5205058045765155,-0.6343888865718021,0.5076251786124371,-0.4255929076144016,0.3434014606267496,-0.4813335364195758,-0.7071067811865475,0.4203758943362192,-0.8963932381101158,-0.40600347038018436,0.36710664201299176,0.25116550748367644,1.4833509640913778,-0.6002040885549873,0.18784905675827218,0.16362449554120512
2018_r02_Q_VER_lap3,VER,Red Bull Racing,2018,2,2018_2_Q,Bahrain Grand Prix,Red Bull Racing,-1.4999071953266379,-1.4984415580207784,-1.48022353592638,-1.4989808779363658,-1.497660984802989,-1.4860788681388253,-1.4997956698541468,1.4906689226502268,-1.4997938992968813,1.495394926194046,-1.487918027848942,1.493076019507854,1.414213562373095,-1.493245431346111,-0.8260209379230804,-1.202511683082666,-1.4930199449816046,0.9209401941068136,-3.6028328981867244,0.6021201094235474,0.18784905675827218,0.16362449554120512
2018_r03_Q_BOT_lap15,BOT,Mercedes,2018,3,2018_3_Q,Chinese Grand Prix,Mercedes,-0.5608096628674838,-0.40575133560034454,-0.3369749173459135,-1.088383865762598,0.6811845130782286,0.719485393654362,0.49324471290359334,0.9841756451127068,-0.12289286476766546,-1.0422261751021589,1.4569883434452926,-0.5668849141279829,-0.5,0.5514115491517899,1.2176439763107656,1.1826296834481755,1.0896554844463893,0.7833494518006403,-1.3834727869226986,0.1439856397257972,0.18784905675827218,0.16362449554120512
2018_r03_Q_HAM_lap14,HAM,Mercedes,2018,3,2018_3_Q,Chinese Grand Prix,Mercedes,1.1505317611202939,-1.2172540068010336,-1.1842261381013406,-0.4186091791394607,0.9873348560347326,0.9932672412911273,0.05191246798008132,-0.2545769855146886,-1.1690289218288052,0.5268978766820813,-0.6724686611377029,-0.9552480597184198,1.5,1.10344632935513,0.4192854889689581,0.4695457978501135,0.4436867505392646,0.7833494518006403,0.07553912356515002,2.3544572748806765,0.18784905675827218,0.16362449554120512
2018_r03_Q_RIC_lap8,RIC,Red Bull Racing,2018,3,2018_3_Q,Chinese Grand Prix,Red Bull Racing,0.47581498920109516,0.946753116400804,1.1649704285387072,1.255827537418382,-1.1251025103651386,-0.9767925984308699,0.8687838789179955,0.5572721847728356,0.01996657528262047,-0.6093311217988555,-0.6343706638034668,1.3122915967935052,-0.5,-1.0609607386583046,-0.8482455028086474,-0.9157311036130084,-0.29751027736644026,-0.26111648393354675,1.4557561380256114,-1.7260346417433716,0.18784905675827218,0.16362449554120512
2018_r03_Q_VER_lap11,VER,Red Bull Racing,2018,3,2018_3_Q,Chinese Grand Prix,Red Bull Racing,-1.0655370874537666,0.6762522260005742,0.3562306269085248,0.25116550748367644,-0.5434168587477878,-0.7359600365146268,-1.4139410598016702,-1.286870844370853,1.2719552113138501,1.124659420218933,-0.15014901850413942,0.20984137705289743,-0.5,-0.5938971398485916,-0.7886839624710738,-0.7364443776852875,-1.2358319576193022,-1.3055824196677337,-0.14782247466801313,-0.7724082728631277,0.18784905675827218,0.16362449554120512
2018_r04_Q_BOT_lap19,BOT,Mercedes,2018,4,2018_4_Q,Azerbaijan Grand Prix,Mercedes,-1.0590839780131307,0.2401922307076307,-0.24019223070762846,-0.8029550685469661,-0.3672765801557893,0.8037488366277967,-1.1762421848862368,0.8465172545155745,-0.18064689342255533,-0.8236625744042244,-1.4826229363345906,-1.4173680444167083,-0.5,0.08294391352822054,0.8146947662206069,0.8306128725229303,0.7313227959674026,1.3,-1.661688955666215,-0.5956458843671579,0.18784905675827218,0.16362449554120512
2018_r04_Q_HAM_lap19,HAM,Mercedes,2018,4,2018_4_Q,Azerbaijan Grand Prix,Mercedes,-0.4966633887009342,-1.2009611535381535,-1.0408329997330643,-0.8029550685469661,1.4935914259669099,0.892907467561881,1.1981831624251988,0.0038314535584265557,-1.2789373119266434,0.1358492507561208,0.6502885356143876,0.2700501653983478,1.5,1.170272075043702,0.8168826934309721,0.8953493915821491,0.8006597371647834,-1.1,-0.7493428054094385,2.834094558909,0.18784905675827218,0.16362449554120512
2018_r04_Q_RIC_lap19,RIC,Red Bull Racing,2018,4,2018_4_Q,Azerbaijan Grand Prix,Red Bull Racing,1.236944305005314,-0.2401922307076307,1.361089307343243,1.2617865362880896,-0.5631574229055324,-1.0905911855093426,0.28950474192941744,0.5550928021784566,1.0948215712153022,-0.6726024036792712,0.5437676936819579,0.21312352025256837,-0.5,-1.2740291943463928,-1.2268559990434724,-0.7656187819491453,-0.19562922694974422,0.1,1.6567950898566954,-2.262863306657141,0.18784905675827218,0.16362449554120512
2018_r04_Q_VER_lap18,VER,Red Bull Racing,2018,4,2018_4_Q,Azerbaijan Grand Prix,Red Bull Racing,0.31880306170880457,1.2009611535381535,-0.08006407690253903,0.3441236008058426,-0.5631574229055324,-0.6060651186803437,-0.31144571946838945,-1.405441510252459,0.36476263413388244,1.3604157273273758,0.28856670703824505,0.9341943587657945,-0.5,0.020813205774521247,-0.4047214606081006,-0.9603434821559361,-1.3363533061824207,-0.3,0.7542366712190067,0.024414632115308064,0.18784905675827218,0.16362449554120512
2018_r05_Q_BOT_lap12,BOT,Mercedes,2018,5,2018_5_Q,Spanish Grand Prix,Mercedes,0.8686344188926488,-0.1986798535597566,0.06796590597837943,0.3872983346207417,0.7842551402056479,0.8553583873546943,-0.4222582284446261,0.8055548908796768,0.2526563150606373,-0.7696241196916659,-0.26884650702332363,-0.4912892677330194,0.0,-0.11548748245439015,1.3472516615633916,0.9005174932296751,0.8434901569188032,0.5477225575051661,0.016318110573187654,0.03646384721489422,0.18784905675827218,0.16362449554120512
2018_r05_Q_HAM_lap15,HAM,Mercedes,2018,5,2018_5_Q,Spanish Grand Prix,Mercedes,0.8531363268511224,-0.9933992677987828,-1.4000976631546098,1.161895003862225,0.9168053047474543,0.8635215841896312,0.439290694488248,-0.3134867709315549,-1.4605505470988365,0.80648289467157,1.480908251739033,1.015522687648757,0.0,1.4440140230055403,0.1657763618144137,0.8297266050971464,0.8650621861295216,1.0954451150103321,0.20999358172267743,2.457149038202425,0.18784905675827218,0.16362449554120512
2018_r05_Q_RIC_lap16,RIC,Red Bull Racing,2018,5,2018_5_Q,Spanish Grand Prix,Red Bull Racing,-0.9938992888213722,-0.1986798535597566,0.9379295025016484,-1.161895003862225,-1.071447163379566,-1.0101355804863181,1.1379079079044407,0.786376189126581,0.7955882493043143,-0.9556019357286648,-0.5994937058864691,0.6294936833762176,0.0,-0.7617177680818236,-0.6765007049362601,-0.9084215023003063,-1.0550449624777882,-1.0954451150103321,-0.46421956774042505,-1.829187405415845,0.18784905675827218,0.16362449554120512
2018_r05_Q_VER_lap12,VER,Red Bull Racing,2018,5,2018_5_Q,Spanish Grand Prix,Red Bull Racing,-0.7278714569224262,1.390758974918296,0.394202254674613,-0.3872983346207417,-0.6296132815735614,-0.7087443910580002,-1.1549403739481001,-1.2784443090747026,0.41230598273389824,0.9187431607487602,-0.6125680388292443,-1.1537271032919532,0.0,-0.5668087724692931,-0.8365273184415438,-0.8218225960265152,-0.6535073805705247,-0.5477225575051661,0.23790787544455283,-0.6644254800014913,0.18784905675827218,0.16362449554120512
2018_r06_Q_BOT_lap24,BOT,Mercedes,2018,6,2018_6_Q,Monaco Grand Prix,Mercedes,-0.7071067811865844,0.7071067811865475,0.7071067811865476,0.0,-0.7071067811865475,0.7071067811865475,-0.7071067811865476,0.7071067811865466,0.7071067811865511,-0.7071067811865468,-0.7071067811865459,0.7071067811865475,-0.7071067811865475,-0.7071067811865476,-0.7071067811865476,-0.7071067811865476,0.7071067811865733,0.7071067811865476,-0.42587537355595895,-1.2387124795426214,0.18784905675827218,0.16362449554120512
