Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key
0 days 01:14:21.165000,HAM,44,0 days 00:01:21.164000,19.0,6.0,,,0 days 00:00:26.698000,0 days 00:00:22.066000,0 days 00:00:32.400000,0 days 01:13:26.699000,0 days 01:13:48.765000,0 days 01:14:21.165000,284.0,293.0,302.0,318.0,True,ULTRASOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,1,Australian Grand Prix,Q,81.164,26.698,22.066,32.4,,,2018_2022_q_backfill,2018_1_Q,ULTRASOFT,False,True,True,compound_inference,2018_r01_Q_HAM_lap19
0 days 01:14:14.214000,RIC,3,0 days 00:01:22.152000,16.0,6.0,,,0 days 00:00:27.240000,0 days 00:00:22.448000,0 days 00:00:32.464000,0 days 01:13:19.302000,0 days 01:13:41.750000,0 days 01:14:14.214000,277.0,288.0,296.0,308.0,True,ULTRASOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,1,Australian Grand Prix,Q,82.152,27.24,22.448,32.464,,,2018_2022_q_backfill,2018_1_Q,ULTRASOFT,False,True,True,compound_inference,2018_r01_Q_RIC_lap16
0 days 01:13:45.339000,SAI,55,0 days 00:01:23.577000,16.0,6.0,,,0 days 00:00:27.641000,0 days 00:00:22.695000,0 days 00:00:33.241000,0 days 01:12:49.403000,0 days 01:13:12.098000,0 days 01:13:45.339000,277.0,287.0,297.0,307.0,True,ULTRASOFT,2.0,True,Renault,1.0,,,,False,True,2018,1,Australian Grand Prix,Q,83.577,27.641,22.695,33.241,,,2018_2022_q_backfill,2018_1_Q,ULTRASOFT,False,True,True,compound_inference,2018_r01_Q_SAI_lap16
0 days 01:14:42.732000,VET,5,0 days 00:01:21.838000,19.0,6.0,,,0 days 00:00:27.018000,0 days 00:00:22.129000,0 days 00:00:32.691000,0 days 01:13:47.912000,0 days 01:14:10.041000,0 days 01:14:42.732000,284.0,295.0,306.0,320.0,True,ULTRASOFT,2.0,True,Ferrari,1.0,,,,False,True,2018,1,Australian Grand Prix,Q,81.838,27.018,22.129,32.691,,,2018_2022_q_backfill,2018_1_Q,ULTRASOFT,False,True,True,compound_inference,2018_r01_Q_VET_lap19
0 days 00:51:58.234000,ALO,14,0 days 00:01:30.212000,11.0,4.0,,,0 days 00:00:28.963000,0 days 00:00:38.640000,0 days 00:00:22.609000,0 days 00:50:56.985000,0 days 00:51:35.625000,0 days 00:51:58.234000,245.0,270.0,286.0,313.0,True,SUPERSOFT,2.0,True,McLaren,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,90.212,28.963,38.64,22.609,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_ALO_lap11
0 days 01:12:14.053000,BOT,77,0 days 00:01:28.124000,14.0,5.0,,,0 days 00:00:28.014000,0 days 00:00:37.981000,0 days 00:00:22.129000,0 days 01:11:13.943000,0 days 01:11:51.924000,0 days 01:12:14.053000,250.0,273.0,294.0,323.0,True,SUPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,88.124,28.014,37.981,22.129,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_BOT_lap14
0 days 01:11:51.661000,GAS,10,0 days 00:01:29.329000,17.0,6.0,,,0 days 00:00:28.413000,0 days 00:00:38.471000,0 days 00:00:22.445000,0 days 01:10:50.745000,0 days 01:11:29.216000,0 days 01:11:51.661000,244.0,270.0,290.0,320.0,True,SUPERSOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,89.329,28.413,38.471,22.445,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_GAS_lap17
0 days 01:04:57.470000,HAM,44,0 days 00:01:28.220000,12.0,4.0,,,0 days 00:00:28.081000,0 days 00:00:37.990000,0 days 00:00:22.149000,0 days 01:03:57.331000,0 days 01:04:35.321000,0 days 01:04:57.470000,247.0,274.0,294.0,323.0,True,SUPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,88.22,28.081,37.99,22.149,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_HAM_lap12
0 days 01:11:47.237000,OCO,31,0 days 00:01:29.874000,15.0,6.0,,,0 days 00:00:28.534000,0 days 00:00:38.691000,0 days 00:00:22.649000,0 days 01:10:45.897000,0 days 01:11:24.588000,0 days 01:11:47.237000,246.0,270.0,292.0,320.0,True,SUPERSOFT,2.0,True,Force India,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,89.874,28.534,38.691,22.649,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_OCO_lap15
0 days 01:12:59.352000,RIC,3,0 days 00:01:28.398000,11.0,4.0,,,0 days 00:00:28.275000,0 days 00:00:38.042000,0 days 00:00:22.081000,0 days 01:11:59.229000,0 days 01:12:37.271000,0 days 01:12:59.352000,247.0,270.0,289.0,316.0,True,SUPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,88.398,28.275,38.042,22.081,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_RIC_lap11
0 days 00:51:26.467000,SAI,55,0 days 00:01:29.802000,11.0,4.0,,,0 days 00:00:28.661000,0 days 00:00:38.688000,0 days 00:00:22.453000,0 days 00:50:25.326000,0 days 00:51:04.014000,0 days 00:51:26.467000,248.0,271.0,291.0,315.0,True,SUPERSOFT,2.0,True,Renault,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,89.802,28.661,38.688,22.453,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_SAI_lap11
0 days 01:12:39.090000,VET,5,0 days 00:01:27.958000,11.0,4.0,,,0 days 00:00:27.989000,0 days 00:00:37.893000,0 days 00:00:22.076000,0 days 01:11:39.121000,0 days 01:12:17.014000,0 days 01:12:39.090000,252.0,273.0,297.0,322.0,True,SUPERSOFT,2.0,True,Ferrari,1.0,,,,False,True,2018,2,Bahrain Grand Prix,Q,87.958,27.989,37.893,22.076,,,2018_2022_q_backfill,2018_2_Q,SUPERSOFT,False,True,True,compound_inference,2018_r02_Q_VET_lap11
0 days 00:43:35.295000,ALO,14,0 days 00:01:33.232000,10.0,4.0,,,0 days 00:00:24.628000,0 days 00:00:27.899000,0 days 00:00:40.705000,0 days 00:42:26.691000,0 days 00:42:54.590000,0 days 00:43:35.295000,270.0,266.0,263.0,325.0,True,ULTRASOFT,2.0,True,McLaren,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,93.232,24.628,27.899,40.705,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_ALO_lap10
0 days 00:56:24.559000,BOT,77,0 days 00:01:31.625000,15.0,4.0,,,0 days 00:00:24.322000,0 days 00:00:27.268000,0 days 00:00:40.035000,0 days 00:55:17.256000,0 days 00:55:44.524000,0 days 00:56:24.559000,279.0,274.0,270.0,326.0,True,ULTRASOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,91.625,24.322,27.268,40.035,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_BOT_lap15
0 days 00:23:04.233000,GAS,10,0 days 00:01:34.101000,8.0,3.0,,,0 days 00:00:24.990000,0 days 00:00:28.118000,0 days 00:00:40.993000,0 days 00:21:55.122000,0 days 00:22:23.240000,0 days 00:23:04.233000,270.0,266.0,262.0,322.0,True,ULTRASOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,94.101,24.99,28.118,40.993,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_GAS_lap8
0 days 00:56:39.781000,HAM,44,0 days 00:01:31.675000,14.0,4.0,,,0 days 00:00:24.341000,0 days 00:00:27.289000,0 days 00:00:40.045000,0 days 00:55:32.447000,0 days 00:55:59.736000,0 days 00:56:39.781000,278.0,274.0,270.0,326.0,True,ULTRASOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,91.675,24.341,27.289,40.045,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_HAM_lap14
0 days 00:44:16.030000,OCO,31,0 days 00:01:33.057000,8.0,3.0,,,0 days 00:00:24.481000,0 days 00:00:27.802000,0 days 00:00:40.774000,0 days 00:43:07.454000,0 days 00:43:35.256000,0 days 00:44:16.030000,274.0,269.0,265.0,324.0,True,ULTRASOFT,2.0,True,Force India,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,93.057,24.481,27.802,40.774,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_OCO_lap8
0 days 00:56:18.316000,RIC,3,0 days 00:01:31.948000,8.0,3.0,,,0 days 00:00:24.360000,0 days 00:00:27.307000,0 days 00:00:40.281000,0 days 00:55:10.728000,0 days 00:55:38.035000,0 days 00:56:18.316000,274.0,270.0,267.0,321.0,True,ULTRASOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,91.948,24.36,27.307,40.281,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_RIC_lap8
0 days 01:04:48.659000,SAI,55,0 days 00:01:32.819000,17.0,6.0,,,0 days 00:00:24.579000,0 days 00:00:27.686000,0 days 00:00:40.554000,0 days 01:03:40.419000,0 days 01:04:08.105000,0 days 01:04:48.659000,274.0,268.0,267.0,321.0,True,ULTRASOFT,2.0,True,Renault,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,92.819,24.579,27.686,40.554,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_SAI_lap17
0 days 01:04:25.449000,VET,5,0 days 00:01:31.095000,13.0,5.0,,,0 days 00:00:24.044000,0 days 00:00:27.122000,0 days 00:00:39.929000,0 days 01:03:18.398000,0 days 01:03:45.520000,0 days 01:04:25.449000,280.0,273.0,271.0,326.0,True,ULTRASOFT,2.0,True,Ferrari,1.0,,,,False,True,2018,3,Chinese Grand Prix,Q,91.095,24.044,27.122,39.929,,,2018_2022_q_backfill,2018_3_Q,ULTRASOFT,False,True,True,compound_inference,2018_r03_Q_VET_lap13
0 days 00:45:24.303000,ALO,14,0 days 00:01:44.019000,15.0,4.0,,,0 days 00:00:36.133000,0 days 00:00:41.762000,0 days 00:00:26.124000,0 days 00:44:16.417000,0 days 00:44:58.179000,0 days 00:45:24.303000,227.0,234.0,320.0,308.0,True,ULTRASOFT,3.0,True,McLaren,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,104.019,36.133,41.762,26.124,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_ALO_lap15
0 days 01:04:02.764000,BOT,77,0 days 00:01:41.837000,19.0,5.0,,,0 days 00:00:35.499000,0 days 00:00:41.155000,0 days 00:00:25.183000,0 days 01:02:56.426000,0 days 01:03:37.581000,0 days 01:04:02.764000,222.0,226.0,329.0,315.0,True,ULTRASOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,101.837,35.499,41.155,25.183,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_BOT_lap19
0 days 00:11:52.726000,GAS,10,0 days 00:01:44.496000,4.0,1.0,,,0 days 00:00:36.395000,0 days 00:00:42.229000,0 days 00:00:25.872000,0 days 00:10:44.625000,0 days 00:11:26.854000,0 days 00:11:52.726000,215.0,227.0,323.0,304.0,True,ULTRASOFT,3.0,True,Toro Rosso,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,104.496,36.395,42.229,25.872,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_GAS_lap4
0 days 01:04:07.396000,HAM,44,0 days 00:01:41.677000,19.0,5.0,,,0 days 00:00:35.296000,0 days 00:00:41.158000,0 days 00:00:25.223000,0 days 01:03:01.015000,0 days 01:03:42.173000,0 days 01:04:07.396000,225.0,231.0,329.0,316.0,True,ULTRASOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,101.677,35.296,41.158,25.223,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_HAM_lap19
0 days 00:44:51.131000,OCO,31,0 days 00:01:42.967000,13.0,3.0,,,0 days 00:00:36.012000,0 days 00:00:41.626000,0 days 00:00:25.329000,0 days 00:43:44.176000,0 days 00:44:25.802000,0 days 00:44:51.131000,220.0,209.0,326.0,316.0,True,ULTRASOFT,2.0,True,Force India,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,102.967,36.012,41.626,25.329,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_OCO_lap13
0 days 01:05:18.565000,RIC,3,0 days 00:01:41.911000,19.0,5.0,,,0 days 00:00:35.629000,0 days 00:00:40.863000,0 days 00:00:25.419000,0 days 01:04:12.283000,0 days 01:04:53.146000,0 days 01:05:18.565000,221.0,223.0,326.0,312.0,True,ULTRASOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,101.911,35.629,40.863,25.419,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_RIC_lap19
0 days 01:04:44.403000,SAI,55,0 days 00:01:43.351000,19.0,6.0,,,0 days 00:00:36.218000,0 days 00:00:41.573000,0 days 00:00:25.560000,0 days 01:03:37.270000,0 days 01:04:18.843000,0 days 01:04:44.403000,214.0,218.0,328.0,310.0,True,ULTRASOFT,2.0,True,Renault,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,103.351,36.218,41.573,25.56,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_SAI_lap19
0 days 00:11:58.446000,VET,5,0 days 00:01:43.129000,4.0,1.0,,,0 days 00:00:35.961000,0 days 00:00:41.569000,0 days 00:00:25.599000,0 days 00:10:51.278000,0 days 00:11:32.847000,0 days 00:11:58.446000,228.0,212.0,325.0,307.0,True,ULTRASOFT,3.0,True,Ferrari,1.0,,,,False,True,2018,4,Azerbaijan Grand Prix,Q,103.129,35.961,41.569,25.599,,,2018_2022_q_backfill,2018_4_Q,ULTRASOFT,False,True,True,compound_inference,2018_r04_Q_VET_lap4
0 days 01:03:36.391000,ALO,14,0 days 00:01:17.721000,20.0,6.0,,,0 days 00:00:22.119000,0 days 00:00:28.913000,0 days 00:00:26.689000,0 days 01:02:40.789000,0 days 01:03:09.702000,0 days 01:03:36.391000,285.0,298.0,281.0,311.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,77.721,22.119,28.913,26.689,,,2018_2022_q_backfill,2018_5_Q,SOFT,False,True,True,compound_inference,2018_r05_Q_ALO_lap20
0 days 01:03:40.988000,BOT,77,0 days 00:01:16.213000,12.0,4.0,,,0 days 00:00:21.528000,0 days 00:00:28.366000,0 days 00:00:26.319000,0 days 01:02:46.303000,0 days 01:03:14.669000,0 days 01:03:40.988000,293.0,300.0,291.0,322.0,True,SUPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,76.213,21.528,28.366,26.319,,,2018_2022_q_backfill,2018_5_Q,SUPERSOFT,False,True,True,compound_inference,2018_r05_Q_BOT_lap12
0 days 00:32:33.535000,GAS,10,0 days 00:01:19.306000,12.0,3.0,,,0 days 00:00:22.440000,0 days 00:00:29.656000,0 days 00:00:27.210000,0 days 00:31:36.669000,0 days 00:32:06.325000,0 days 00:32:33.535000,284.0,298.0,283.0,312.0,True,SUPERSOFT,7.0,False,Toro Rosso,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,79.306,22.44,29.656,27.21,,,2018_2022_q_backfill,2018_5_Q,SUPERSOFT,False,True,True,compound_inference,2018_r05_Q_GAS_lap12
0 days 01:03:23.647000,HAM,44,0 days 00:01:16.173000,15.0,5.0,,,0 days 00:00:21.531000,0 days 00:00:28.316000,0 days 00:00:26.326000,0 days 01:02:29.005000,0 days 01:02:57.321000,0 days 01:03:23.647000,293.0,309.0,290.0,320.0,True,SUPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,76.173,21.531,28.316,26.326,,,2018_2022_q_backfill,2018_5_Q,SUPERSOFT,False,True,True,compound_inference,2018_r05_Q_HAM_lap15
0 days 00:34:00.877000,OCO,31,0 days 00:01:18.696000,13.0,3.0,,,0 days 00:00:22.025000,0 days 00:00:29.643000,0 days 00:00:27.028000,0 days 00:33:04.206000,0 days 00:33:33.849000,0 days 00:34:00.877000,286.0,294.0,287.0,324.0,True,SUPERSOFT,3.0,True,Force India,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,78.696,22.025,29.643,27.028,,,2018_2022_q_backfill,2018_5_Q,SUPERSOFT,False,True,True,compound_inference,2018_r05_Q_OCO_lap13
0 days 01:01:17.978000,RIC,3,0 days 00:01:16.818000,16.0,5.0,,,0 days 00:00:21.972000,0 days 00:00:28.687000,0 days 00:00:26.159000,0 days 01:00:23.132000,0 days 01:00:51.819000,0 days 01:01:17.978000,285.0,297.0,282.0,312.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,76.818,21.972,28.687,26.159,,,2018_2022_q_backfill,2018_5_Q,SOFT,False,True,True,compound_inference,2018_r05_Q_RIC_lap16
0 days 01:04:06.806000,SAI,55,0 days 00:01:17.790000,18.0,5.0,,,0 days 00:00:21.990000,0 days 00:00:29.074000,0 days 00:00:26.726000,0 days 01:03:11.006000,0 days 01:03:40.080000,0 days 01:04:06.806000,287.0,297.0,283.0,314.0,True,SUPERSOFT,2.0,True,Renault,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,77.79,21.99,29.074,26.726,,,2018_2022_q_backfill,2018_5_Q,SUPERSOFT,False,True,True,compound_inference,2018_r05_Q_SAI_lap18
0 days 01:04:13.054000,VET,5,0 days 00:01:16.305000,15.0,4.0,,,0 days 00:00:21.551000,0 days 00:00:28.555000,0 days 00:00:26.199000,0 days 01:03:18.300000,0 days 01:03:46.855000,0 days 01:04:13.054000,291.0,299.0,289.0,321.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2018,5,Spanish Grand Prix,Q,76.305,21.551,28.555,26.199,,,2018_2022_q_backfill,2018_5_Q,SOFT,False,True,True,compound_inference,2018_r05_Q_VET_lap15
0 days 01:01:44.341000,ALO,14,0 days 00:01:12.110000,23.0,6.0,,,0 days 00:00:18.858000,0 days 00:00:34.054000,0 days 00:00:19.198000,0 days 01:00:51.089000,0 days 01:01:25.143000,0 days 01:01:44.341000,221.0,203.0,267.0,279.0,True,HYPERSOFT,2.0,True,McLaren,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,72.11,18.858,34.054,19.198,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_ALO_lap23
0 days 01:03:41.258000,BOT,77,0 days 00:01:11.441000,24.0,6.0,,,0 days 00:00:18.745000,0 days 00:00:33.702000,0 days 00:00:18.994000,0 days 01:02:48.562000,0 days 01:03:22.264000,0 days 01:03:41.258000,225.0,209.0,274.0,284.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,71.441,18.745,33.702,18.994,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_BOT_lap24
0 days 01:04:03.192000,GAS,10,0 days 00:01:12.221000,28.0,6.0,,,0 days 00:00:19.011000,0 days 00:00:33.951000,0 days 00:00:19.259000,0 days 01:03:09.982000,0 days 01:03:43.933000,0 days 01:04:03.192000,223.0,202.0,264.0,278.0,True,HYPERSOFT,4.0,True,Toro Rosso,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,72.221,19.011,33.951,19.259,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_GAS_lap28
0 days 01:03:53.831000,HAM,44,0 days 00:01:11.232000,21.0,5.0,,,0 days 00:00:18.594000,0 days 00:00:33.446000,0 days 00:00:19.192000,0 days 01:03:01.193000,0 days 01:03:34.639000,0 days 01:03:53.831000,225.0,207.0,272.0,285.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,71.232,18.594,33.446,19.192,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_HAM_lap21
0 days 01:04:08.421000,OCO,31,0 days 00:01:12.061000,26.0,6.0,,,0 days 00:00:19.063000,0 days 00:00:33.795000,0 days 00:00:19.203000,0 days 01:03:15.423000,0 days 01:03:49.218000,0 days 01:04:08.421000,220.0,204.0,273.0,285.0,True,HYPERSOFT,2.0,True,Force India,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,72.061,19.063,33.795,19.203,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_OCO_lap26
0 days 00:55:44.556000,RIC,3,0 days 00:01:10.810000,13.0,4.0,,,0 days 00:00:18.638000,0 days 00:00:33.393000,0 days 00:00:18.779000,0 days 00:54:52.384000,0 days 00:55:25.777000,0 days 00:55:44.556000,220.0,212.0,269.0,281.0,True,HYPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,70.81,18.638,33.393,18.779,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_RIC_lap13
0 days 01:04:17.630000,SAI,55,0 days 00:01:12.130000,27.0,5.0,,,0 days 00:00:18.967000,0 days 00:00:33.828000,0 days 00:00:19.335000,0 days 01:03:24.467000,0 days 01:03:58.295000,0 days 01:04:17.630000,218.0,208.0,270.0,286.0,True,HYPERSOFT,2.0,True,Renault,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,72.13,18.967,33.828,19.335,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_SAI_lap27
0 days 01:03:31.848000,VET,5,0 days 00:01:11.039000,19.0,5.0,,,0 days 00:00:18.674000,0 days 00:00:33.443000,0 days 00:00:18.922000,0 days 01:02:39.483000,0 days 01:03:12.926000,0 days 01:03:31.848000,226.0,209.0,274.0,286.0,True,HYPERSOFT,2.0,True,Ferrari,1.0,,,,False,True,2018,6,Monaco Grand Prix,Q,71.039,18.674,33.443,18.922,,,2018_2022_q_backfill,2018_6_Q,HYPERSOFT,False,True,True,compound_inference,2018_r06_Q_VET_lap19
0 days 00:43:47.910000,ALO,14,0 days 00:01:12.856000,13.0,4.0,,,0 days 00:00:20.015000,0 days 00:00:23.353000,0 days 00:00:29.488000,0 days 00:42:55.069000,0 days 00:43:18.422000,0 days 00:43:47.910000,257.0,278.0,286.0,316.0,True,HYPERSOFT,2.0,True,McLaren,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,72.856,20.015,23.353,29.488,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_ALO_lap13
0 days 00:54:36.999000,BOT,77,0 days 00:01:10.857000,16.0,4.0,,,0 days 00:00:19.423000,0 days 00:00:22.693000,0 days 00:00:28.741000,0 days 00:53:45.565000,0 days 00:54:08.258000,0 days 00:54:36.999000,265.0,286.0,299.0,324.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,70.857,19.423,22.693,28.741,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_BOT_lap16
0 days 01:04:18.856000,HAM,44,0 days 00:01:10.996000,20.0,5.0,,,0 days 00:00:19.430000,0 days 00:00:22.697000,0 days 00:00:28.869000,0 days 01:03:27.290000,0 days 01:03:49.987000,0 days 01:04:18.856000,265.0,285.0,297.0,321.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,70.996,19.43,22.697,28.869,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_HAM_lap20
0 days 01:03:44.720000,OCO,31,0 days 00:01:12.084000,13.0,4.0,,,0 days 00:00:19.930000,0 days 00:00:23.200000,0 days 00:00:28.954000,0 days 01:02:52.566000,0 days 01:03:15.766000,0 days 01:03:44.720000,263.0,286.0,296.0,324.0,True,HYPERSOFT,2.0,True,Force India,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,72.084,19.93,23.2,28.954,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_OCO_lap13
0 days 01:04:36.254000,RIC,3,0 days 00:01:11.116000,17.0,5.0,,,0 days 00:00:19.523000,0 days 00:00:22.672000,0 days 00:00:28.921000,0 days 01:03:44.661000,0 days 01:04:07.333000,0 days 01:04:36.254000,263.0,284.0,293.0,320.0,True,HYPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,71.116,19.523,22.672,28.921,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_RIC_lap17
0 days 00:36:19.632000,SAI,55,0 days 00:01:12.097000,5.0,2.0,,,0 days 00:00:19.987000,0 days 00:00:22.951000,0 days 00:00:29.159000,0 days 00:35:27.522000,0 days 00:35:50.473000,0 days 00:36:19.632000,262.0,284.0,294.0,324.0,True,HYPERSOFT,2.0,True,Renault,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,72.097,19.987,22.951,29.159,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_SAI_lap5
0 days 01:04:30.025000,VET,5,0 days 00:01:10.764000,17.0,5.0,,,0 days 00:00:19.480000,0 days 00:00:22.626000,0 days 00:00:28.658000,0 days 01:03:38.741000,0 days 01:04:01.367000,0 days 01:04:30.025000,267.0,289.0,297.0,323.0,True,HYPERSOFT,2.0,True,Ferrari,1.0,,,,False,True,2018,7,Canadian Grand Prix,Q,70.764,19.48,22.626,28.658,,,2018_2022_q_backfill,2018_7_Q,HYPERSOFT,False,True,True,compound_inference,2018_r07_Q_VET_lap17
