Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather
0 days 00:45:58.222000,GAS,10,0 days 00:01:24.958000,8.0,3.0,,,0 days 00:00:17.371000,0 days 00:00:36.594000,0 days 00:00:30.993000,0 days 00:44:50.635000,0 days 00:45:27.229000,0 days 00:45:58.222000,290.0,319.0,220.0,326.0,True,SOFT,5.0,False,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.958,17.371,36.594,30.993,False,True
0 days 00:54:18.785000,GAS,10,0 days 00:01:24.078000,11.0,4.0,,,0 days 00:00:17.202000,0 days 00:00:36.091000,0 days 00:00:30.785000,0 days 00:53:11.909000,0 days 00:53:48,0 days 00:54:18.785000,291.0,322.0,216.0,326.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.078,17.202,36.091,30.785,False,True
0 days 01:07:50.442000,GAS,10,0 days 00:01:24.548000,14.0,5.0,,,0 days 00:00:17.345000,0 days 00:00:36.378000,0 days 00:00:30.825000,0 days 01:06:43.239000,0 days 01:07:19.617000,0 days 01:07:50.442000,291.0,320.0,217.0,326.0,True,SOFT,5.0,False,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.548,17.345,36.378,30.825,False,True
0 days 00:24:11.286000,HAM,44,0 days 00:01:25.158000,2.0,1.0,,,0 days 00:00:17.596000,0 days 00:00:36.580000,0 days 00:00:30.982000,0 days 00:23:03.724000,0 days 00:23:40.304000,0 days 00:24:11.286000,289.0,323.0,218.0,326.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,85.158,17.596,36.58,30.982,False,True
0 days 00:32:01.633000,HAM,44,0 days 00:01:24.437000,5.0,2.0,,,0 days 00:00:17.331000,0 days 00:00:36.592000,0 days 00:00:30.514000,0 days 00:30:54.527000,0 days 00:31:31.119000,0 days 00:32:01.633000,289.0,320.0,221.0,326.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.437,17.331,36.592,30.514,False,True
0 days 00:44:49.372000,HAM,44,0 days 00:01:24.826000,8.0,3.0,,,0 days 00:00:17.395000,0 days 00:00:36.506000,0 days 00:00:30.925000,0 days 00:43:41.941000,0 days 00:44:18.447000,0 days 00:44:49.372000,288.0,320.0,221.0,323.0,True,SOFT,5.0,False,Mercedes,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.826,17.395,36.506,30.925,False,True
0 days 00:55:04.141000,HAM,44,0 days 00:01:24.359000,11.0,4.0,,,0 days 00:00:17.278000,0 days 00:00:36.258000,0 days 00:00:30.823000,0 days 00:53:57.060000,0 days 00:54:33.318000,0 days 00:55:04.141000,290.0,320.0,220.0,324.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.359,17.278,36.258,30.823,False,True
0 days 00:23:36.874000,OCO,31,0 days 00:01:25.099000,2.0,1.0,,,0 days 00:00:17.374000,0 days 00:00:36.555000,0 days 00:00:31.170000,0 days 00:22:29.149000,0 days 00:23:05.704000,0 days 00:23:36.874000,290.0,322.0,220.0,326.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,85.099,17.374,36.555,31.17,False,True
0 days 00:33:16.335000,OCO,31,0 days 00:01:24.565000,5.0,2.0,,,0 days 00:00:17.235000,0 days 00:00:36.260000,0 days 00:00:31.070000,0 days 00:32:09.005000,0 days 00:32:45.265000,0 days 00:33:16.335000,292.0,322.0,220.0,328.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.565,17.235,36.26,31.07,False,True
0 days 00:45:41.397000,OCO,31,0 days 00:01:25.058000,8.0,3.0,,,0 days 00:00:17.322000,0 days 00:00:36.490000,0 days 00:00:31.246000,0 days 00:44:33.661000,0 days 00:45:10.151000,0 days 00:45:41.397000,291.0,321.0,220.0,327.0,True,SOFT,5.0,False,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,85.058,17.322,36.49,31.246,False,True
0 days 00:54:48.313000,OCO,31,0 days 00:01:24.391000,11.0,4.0,,,0 days 00:00:17.197000,0 days 00:00:36.271000,0 days 00:00:30.923000,0 days 00:53:41.119000,0 days 00:54:17.390000,0 days 00:54:48.313000,292.0,322.0,216.0,327.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.391,17.197,36.271,30.923,False,True
0 days 00:23:28.267000,STR,18,0 days 00:01:25.201000,2.0,1.0,,,0 days 00:00:17.461000,0 days 00:00:36.765000,0 days 00:00:30.975000,0 days 00:22:20.527000,0 days 00:22:57.292000,0 days 00:23:28.267000,288.0,313.0,218.0,321.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,85.201,17.461,36.765,30.975,False,True
0 days 00:32:25.760000,STR,18,0 days 00:01:24.405000,5.0,2.0,,,0 days 00:00:17.182000,0 days 00:00:36.277000,0 days 00:00:30.946000,0 days 00:31:18.537000,0 days 00:31:54.814000,0 days 00:32:25.760000,288.0,320.0,219.0,324.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.405,17.182,36.277,30.946,False,True
0 days 00:45:04.860000,STR,18,0 days 00:01:24.817000,8.0,3.0,,,0 days 00:00:17.363000,0 days 00:00:36.506000,0 days 00:00:30.948000,0 days 00:43:57.406000,0 days 00:44:33.912000,0 days 00:45:04.860000,288.0,316.0,217.0,324.0,True,SOFT,5.0,False,Aston Martin,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.817,17.363,36.506,30.948,False,True
0 days 00:54:36.969000,STR,18,0 days 00:01:24.422000,11.0,4.0,,,0 days 00:00:17.235000,0 days 00:00:36.378000,0 days 00:00:30.809000,0 days 00:53:29.782000,0 days 00:54:06.160000,0 days 00:54:36.969000,288.0,318.0,220.0,323.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.422,17.235,36.378,30.809,False,True
0 days 00:22:18.613000,ALB,23,0 days 00:01:24.580000,2.0,1.0,,,0 days 00:00:17.307000,0 days 00:00:36.175000,0 days 00:00:31.098000,0 days 00:21:11.340000,0 days 00:21:47.515000,0 days 00:22:18.613000,293.0,325.0,220.0,333.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.58,17.307,36.175,31.098,False,True
0 days 00:29:32.324000,ALB,23,0 days 00:01:24.298000,5.0,2.0,,,0 days 00:00:17.225000,0 days 00:00:36.239000,0 days 00:00:30.834000,0 days 00:28:25.251000,0 days 00:29:01.490000,0 days 00:29:32.324000,293.0,323.0,220.0,327.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.298,17.225,36.239,30.834,False,True
0 days 00:44:24.681000,ALB,23,0 days 00:01:24.965000,8.0,3.0,,,0 days 00:00:17.320000,0 days 00:00:36.467000,0 days 00:00:31.178000,0 days 00:43:17.036000,0 days 00:43:53.503000,0 days 00:44:24.681000,293.0,323.0,220.0,328.0,True,SOFT,5.0,False,Williams,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.965,17.32,36.467,31.178,False,True
0 days 00:51:35.998000,ALB,23,0 days 00:01:24.439000,11.0,4.0,,,0 days 00:00:17.180000,0 days 00:00:36.330000,0 days 00:00:30.929000,0 days 00:50:28.739000,0 days 00:51:05.069000,0 days 00:51:35.998000,294.0,321.0,221.0,325.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.439,17.18,36.33,30.929,False,True
0 days 00:22:23.485000,RIC,3,0 days 00:01:24.840000,2.0,1.0,,,0 days 00:00:17.492000,0 days 00:00:36.521000,0 days 00:00:30.827000,0 days 00:21:16.137000,0 days 00:21:52.658000,0 days 00:22:23.485000,287.0,322.0,220.0,324.0,True,SOFT,2.0,True,AlphaTauri,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.84,17.492,36.521,30.827,False,True
0 days 00:33:00.174000,RIC,3,0 days 00:01:24.461000,5.0,2.0,,,0 days 00:00:17.318000,0 days 00:00:36.453000,0 days 00:00:30.690000,0 days 00:31:53.031000,0 days 00:32:29.484000,0 days 00:33:00.174000,288.0,321.0,219.0,324.0,True,SOFT,2.0,True,AlphaTauri,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.461,17.318,36.453,30.69,False,True
0 days 00:45:31.135000,RIC,3,0 days 00:01:24.929000,8.0,3.0,,,0 days 00:00:17.497000,0 days 00:00:36.430000,0 days 00:00:31.002000,0 days 00:44:23.703000,0 days 00:45:00.133000,0 days 00:45:31.135000,287.0,320.0,220.0,324.0,True,SOFT,5.0,False,AlphaTauri,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.929,17.497,36.43,31.002,False,True
0 days 00:53:58.970000,RIC,3,0 days 00:01:24.442000,11.0,4.0,,,0 days 00:00:17.305000,0 days 00:00:36.399000,0 days 00:00:30.738000,0 days 00:52:51.833000,0 days 00:53:28.232000,0 days 00:53:58.970000,289.0,321.0,221.0,324.0,True,SOFT,2.0,True,AlphaTauri,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.442,17.305,36.399,30.738,False,True
0 days 00:23:46.727000,SAI,55,0 days 00:01:24.818000,2.0,1.0,,,0 days 00:00:17.425000,0 days 00:00:36.484000,0 days 00:00:30.909000,0 days 00:22:39.334000,0 days 00:23:15.818000,0 days 00:23:46.727000,287.0,322.0,219.0,326.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.818,17.425,36.484,30.909,False,True
0 days 00:33:44.691000,SAI,55,0 days 00:01:24.738000,5.0,2.0,,,0 days 00:00:17.355000,0 days 00:00:36.581000,0 days 00:00:30.802000,0 days 00:32:37.308000,0 days 00:33:13.889000,0 days 00:33:44.691000,289.0,321.0,219.0,328.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.738,17.355,36.581,30.802,False,True
0 days 00:22:50.721000,MAG,20,0 days 00:01:25.653000,2.0,1.0,,,0 days 00:00:17.326000,0 days 00:00:36.941000,0 days 00:00:31.386000,0 days 00:21:42.394000,0 days 00:22:19.335000,0 days 00:22:50.721000,289.0,323.0,217.0,327.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,85.653,17.326,36.941,31.386,False,True
0 days 00:33:31.111000,MAG,20,0 days 00:01:24.764000,5.0,2.0,,,0 days 00:00:17.347000,0 days 00:00:36.424000,0 days 00:00:30.993000,0 days 00:32:23.694000,0 days 00:33:00.118000,0 days 00:33:31.111000,289.0,322.0,219.0,328.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.764,17.347,36.424,30.993,False,True
0 days 00:23:11.471000,BOT,77,0 days 00:01:24.973000,2.0,1.0,,,0 days 00:00:17.459000,0 days 00:00:36.638000,0 days 00:00:30.876000,0 days 00:22:03.957000,0 days 00:22:40.595000,0 days 00:23:11.471000,286.0,323.0,220.0,326.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.973,17.459,36.638,30.876,False,True
0 days 00:33:09.840000,BOT,77,0 days 00:01:24.788000,5.0,2.0,,,0 days 00:00:17.401000,0 days 00:00:36.540000,0 days 00:00:30.847000,0 days 00:32:02.453000,0 days 00:32:38.993000,0 days 00:33:09.840000,288.0,323.0,219.0,327.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.788,17.401,36.54,30.847,False,True
0 days 00:33:06.160000,ZHO,24,0 days 00:01:25.159000,5.0,2.0,,,0 days 00:00:17.332000,0 days 00:00:37.008000,0 days 00:00:30.819000,0 days 00:31:58.333000,0 days 00:32:35.341000,0 days 00:33:06.160000,289.0,321.0,219.0,326.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,85.159,17.332,37.008,30.819,False,True
0 days 00:21:56.977000,SAR,2,0 days 00:01:24.722000,2.0,1.0,,,0 days 00:00:17.243000,0 days 00:00:36.216000,0 days 00:00:31.263000,0 days 00:20:49.498000,0 days 00:21:25.714000,0 days 00:21:56.977000,293.0,323.0,220.0,329.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.722,17.243,36.216,31.263,False,True
0 days 00:29:38.933000,SAR,2,0 days 00:01:24.532000,5.0,2.0,,,0 days 00:00:17.177000,0 days 00:00:36.185000,0 days 00:00:31.170000,0 days 00:28:31.578000,0 days 00:29:07.763000,0 days 00:29:38.933000,293.0,324.0,220.0,328.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.532,17.177,36.185,31.17,False,True
0 days 00:23:51.011000,VER,1,0 days 00:01:30.031000,2.0,1.0,,,0 days 00:00:28.787000,0 days 00:00:38.580000,0 days 00:00:22.664000,0 days 00:22:49.767000,0 days 00:23:28.347000,0 days 00:23:51.011000,242.0,270.0,288.0,316.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.031,28.787,38.58,22.664,False,True
0 days 00:45:09.390000,VER,1,0 days 00:01:29.374000,8.0,3.0,,,0 days 00:00:28.509000,0 days 00:00:38.387000,0 days 00:00:22.478000,0 days 00:44:08.525000,0 days 00:44:46.912000,0 days 00:45:09.390000,242.0,271.0,287.0,327.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.374,28.509,38.387,22.478,False,True
0 days 01:05:23.162000,VER,1,0 days 00:01:29.421000,13.0,5.0,,,0 days 00:00:28.686000,0 days 00:00:38.361000,0 days 00:00:22.374000,0 days 01:04:22.427000,0 days 01:05:00.788000,0 days 01:05:23.162000,241.0,272.0,286.0,320.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.421,28.686,38.361,22.374,False,True
0 days 01:14:03.304000,VER,1,0 days 00:01:29.179000,16.0,6.0,,,0 days 00:00:28.535000,0 days 00:00:38.269000,0 days 00:00:22.375000,0 days 01:13:02.660000,0 days 01:13:40.929000,0 days 01:14:03.304000,242.0,271.0,288.0,320.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.179,28.535,38.269,22.375,False,True
0 days 00:17:08.097000,LEC,16,0 days 00:01:31.260000,2.0,1.0,,,0 days 00:00:29.522000,0 days 00:00:39.009000,0 days 00:00:22.729000,0 days 00:16:06.359000,0 days 00:16:45.368000,0 days 00:17:08.097000,240.0,273.0,283.0,313.0,True,MEDIUM,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,91.26,29.522,39.009,22.729,False,True
0 days 00:24:46.468000,LEC,16,0 days 00:01:30.243000,5.0,2.0,,,0 days 00:00:29.067000,0 days 00:00:38.589000,0 days 00:00:22.587000,0 days 00:23:45.292000,0 days 00:24:23.881000,0 days 00:24:46.468000,243.0,272.0,286.0,316.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.243,29.067,38.589,22.587,False,True
0 days 00:44:57.281000,LEC,16,0 days 00:01:30.094000,9.0,4.0,,,0 days 00:00:29.014000,0 days 00:00:38.507000,0 days 00:00:22.573000,0 days 00:43:56.201000,0 days 00:44:34.708000,0 days 00:44:57.281000,242.0,273.0,287.0,316.0,True,SOFT,5.0,False,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.094,29.014,38.507,22.573,False,True
0 days 00:53:32.342000,LEC,16,0 days 00:01:29.165000,12.0,5.0,,,0 days 00:00:28.843000,0 days 00:00:38.059000,0 days 00:00:22.263000,0 days 00:52:32.020000,0 days 00:53:10.079000,0 days 00:53:32.342000,243.0,274.0,288.0,317.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.165,28.843,38.059,22.263,False,True
0 days 01:06:06.800000,LEC,16,0 days 00:01:29.480000,15.0,6.0,,,0 days 00:00:28.863000,0 days 00:00:38.344000,0 days 00:00:22.273000,0 days 01:05:06.183000,0 days 01:05:44.527000,0 days 01:06:06.800000,243.0,273.0,288.0,317.0,True,SOFT,3.0,False,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.48,28.863,38.344,22.273,False,True
0 days 01:14:18.259000,LEC,16,0 days 00:01:29.407000,18.0,7.0,,,0 days 00:00:28.762000,0 days 00:00:38.276000,0 days 00:00:22.369000,0 days 01:13:17.614000,0 days 01:13:55.890000,0 days 01:14:18.259000,242.0,273.0,287.0,316.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.407,28.762,38.276,22.369,False,True
0 days 00:24:00.707000,RUS,63,0 days 00:01:30.350000,2.0,1.0,,,0 days 00:00:29.102000,0 days 00:00:38.727000,0 days 00:00:22.521000,0 days 00:22:59.459000,0 days 00:23:38.186000,0 days 00:24:00.707000,242.0,269.0,286.0,311.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.35,29.102,38.727,22.521,False,True
0 days 00:45:29.541000,RUS,63,0 days 00:01:30.698000,7.0,3.0,,,0 days 00:00:29.246000,0 days 00:00:38.861000,0 days 00:00:22.591000,0 days 00:44:28.089000,0 days 00:45:06.950000,0 days 00:45:29.541000,240.0,269.0,285.0,314.0,True,SOFT,7.0,False,Mercedes,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.698,29.246,38.861,22.591,False,True
0 days 00:54:18.552000,RUS,63,0 days 00:01:29.922000,10.0,4.0,,,0 days 00:00:28.954000,0 days 00:00:38.610000,0 days 00:00:22.358000,0 days 00:53:17.584000,0 days 00:53:56.194000,0 days 00:54:18.552000,242.0,270.0,286.0,316.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.922,28.954,38.61,22.358,False,True
0 days 01:05:12.518000,RUS,63,0 days 00:01:29.603000,13.0,5.0,,,0 days 00:00:28.800000,0 days 00:00:38.503000,0 days 00:00:22.300000,0 days 01:04:11.715000,0 days 01:04:50.218000,0 days 01:05:12.518000,243.0,271.0,287.0,316.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.603,28.8,38.503,22.3,False,True
0 days 01:13:47.498000,RUS,63,0 days 00:01:29.485000,16.0,6.0,,,0 days 00:00:28.800000,0 days 00:00:38.421000,0 days 00:00:22.264000,0 days 01:12:46.813000,0 days 01:13:25.234000,0 days 01:13:47.498000,243.0,271.0,286.0,311.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.485,28.8,38.421,22.264,False,True
0 days 00:16:58.973000,SAI,55,0 days 00:01:31.208000,2.0,1.0,,,0 days 00:00:29.760000,0 days 00:00:38.878000,0 days 00:00:22.570000,0 days 00:15:57.525000,0 days 00:16:36.403000,0 days 00:16:58.973000,238.0,273.0,284.0,311.0,True,MEDIUM,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,91.208,29.76,38.878,22.57,False,True
0 days 00:25:06.710000,SAI,55,0 days 00:01:29.909000,5.0,2.0,,,0 days 00:00:29.008000,0 days 00:00:38.409000,0 days 00:00:22.492000,0 days 00:24:05.809000,0 days 00:24:44.218000,0 days 00:25:06.710000,242.0,273.0,284.0,314.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.909,29.008,38.409,22.492,False,True
0 days 00:44:46,SAI,55,0 days 00:01:30.425000,8.0,3.0,,,0 days 00:00:29.068000,0 days 00:00:38.827000,0 days 00:00:22.530000,0 days 00:43:44.643000,0 days 00:44:23.470000,0 days 00:44:46,242.0,273.0,287.0,317.0,True,SOFT,5.0,False,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.425,29.068,38.827,22.53,False,True
0 days 00:53:04.243000,SAI,55,0 days 00:01:29.573000,11.0,4.0,,,0 days 00:00:28.890000,0 days 00:00:38.346000,0 days 00:00:22.337000,0 days 00:52:03.560000,0 days 00:52:41.906000,0 days 00:53:04.243000,242.0,273.0,288.0,316.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.573,28.89,38.346,22.337,False,True
0 days 01:05:57.944000,SAI,55,0 days 00:01:29.608000,14.0,5.0,,,0 days 00:00:28.851000,0 days 00:00:38.404000,0 days 00:00:22.353000,0 days 01:04:57.187000,0 days 01:05:35.591000,0 days 01:05:57.944000,242.0,273.0,285.0,315.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.608,28.851,38.404,22.353,False,True
0 days 01:14:26.286000,SAI,55,0 days 00:01:29.507000,17.0,6.0,,,0 days 00:00:28.850000,0 days 00:00:38.298000,0 days 00:00:22.359000,0 days 01:13:25.629000,0 days 01:14:03.927000,0 days 01:14:26.286000,242.0,273.0,284.0,320.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.507,28.85,38.298,22.359,False,True
0 days 00:24:24.732000,PER,11,0 days 00:01:30.221000,2.0,1.0,,,0 days 00:00:28.939000,0 days 00:00:38.598000,0 days 00:00:22.684000,0 days 00:23:23.450000,0 days 00:24:02.048000,0 days 00:24:24.732000,241.0,271.0,280.0,317.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.221,28.939,38.598,22.684,False,True
0 days 00:45:18.368000,PER,11,0 days 00:01:29.932000,8.0,3.0,,,0 days 00:00:28.738000,0 days 00:00:38.653000,0 days 00:00:22.541000,0 days 00:44:17.174000,0 days 00:44:55.827000,0 days 00:45:18.368000,241.0,271.0,287.0,321.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.932,28.738,38.653,22.541,False,True
0 days 01:05:42.214000,PER,11,0 days 00:01:30.030000,13.0,5.0,,,0 days 00:00:28.817000,0 days 00:00:38.687000,0 days 00:00:22.526000,0 days 01:04:41.001000,0 days 01:05:19.688000,0 days 01:05:42.214000,241.0,271.0,287.0,320.0,True,SOFT,4.0,False,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.03,28.817,38.687,22.526,False,True
0 days 01:14:33.657000,PER,11,0 days 00:01:29.537000,16.0,6.0,,,0 days 00:00:28.804000,0 days 00:00:38.323000,0 days 00:00:22.410000,0 days 01:13:32.924000,0 days 01:14:11.247000,0 days 01:14:33.657000,241.0,271.0,288.0,320.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.537,28.804,38.323,22.41,False,True
0 days 00:23:43.326000,ALO,14,0 days 00:01:30.179000,2.0,1.0,,,0 days 00:00:28.889000,0 days 00:00:38.697000,0 days 00:00:22.593000,0 days 00:22:42.036000,0 days 00:23:20.733000,0 days 00:23:43.326000,243.0,267.0,287.0,313.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.179,28.889,38.697,22.593,False,True
0 days 00:44:33.185000,ALO,14,0 days 00:01:30.136000,7.0,3.0,,,0 days 00:00:29.088000,0 days 00:00:38.642000,0 days 00:00:22.406000,0 days 00:43:32.137000,0 days 00:44:10.779000,0 days 00:44:33.185000,242.0,268.0,286.0,318.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.136,29.088,38.642,22.406,False,True
0 days 00:53:21.620000,ALO,14,0 days 00:01:29.801000,10.0,4.0,,,0 days 00:00:28.909000,0 days 00:00:38.518000,0 days 00:00:22.374000,0 days 00:52:20.728000,0 days 00:52:59.246000,0 days 00:53:21.620000,243.0,267.0,287.0,319.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.801,28.909,38.518,22.374,False,True
0 days 01:10:15.243000,ALO,14,0 days 00:01:29.542000,13.0,5.0,,,0 days 00:00:28.830000,0 days 00:00:38.236000,0 days 00:00:22.476000,0 days 01:09:14.531000,0 days 01:09:52.767000,0 days 01:10:15.243000,243.0,268.0,284.0,314.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.542,28.83,38.236,22.476,False,True
0 days 00:23:27.733000,NOR,4,0 days 00:01:30.143000,2.0,1.0,,,0 days 00:00:28.983000,0 days 00:00:38.576000,0 days 00:00:22.584000,0 days 00:22:26.573000,0 days 00:23:05.149000,0 days 00:23:27.733000,243.0,273.0,287.0,309.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.143,28.983,38.576,22.584,False,True
0 days 00:43:52.193000,NOR,4,0 days 00:01:29.941000,6.0,3.0,,,0 days 00:00:28.836000,0 days 00:00:38.585000,0 days 00:00:22.520000,0 days 00:42:51.088000,0 days 00:43:29.673000,0 days 00:43:52.193000,242.0,273.0,287.0,313.0,True,SOFT,3.0,False,McLaren,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.941,28.836,38.585,22.52,False,True
0 days 01:04:56.609000,NOR,4,0 days 00:01:29.679000,11.0,5.0,,,0 days 00:00:29.006000,0 days 00:00:38.307000,0 days 00:00:22.366000,0 days 01:03:55.936000,0 days 01:04:34.243000,0 days 01:04:56.609000,244.0,273.0,286.0,313.0,True,SOFT,4.0,False,McLaren,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.679,29.006,38.307,22.366,False,True
0 days 01:12:44.247000,NOR,4,0 days 00:01:29.614000,14.0,6.0,,,0 days 00:00:29.045000,0 days 00:00:38.207000,0 days 00:00:22.362000,0 days 01:11:43.678000,0 days 01:12:21.885000,0 days 01:12:44.247000,242.0,273.0,286.0,312.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.614,29.045,38.207,22.362,False,True
0 days 00:23:09.612000,PIA,81,0 days 00:01:30.692000,2.0,1.0,,,0 days 00:00:29.243000,0 days 00:00:38.780000,0 days 00:00:22.669000,0 days 00:22:08.163000,0 days 00:22:46.943000,0 days 00:23:09.612000,243.0,271.0,286.0,311.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.692,29.243,38.78,22.669,False,True
