season,round,event_name,session_name,session_date,country,location,official_event_name,n_results_rows,n_laps_rows,n_unique_drivers_in_laps,lap_columns_count,results_columns_count,has_compound,has_tyre_life,has_track_status,has_is_personal_best,has_is_accurate,sample_lap_time_seconds_mean,laps_export_path,results_export_path,status
2019,21,Abu Dhabi Grand Prix,R,2019-12-01 13:10:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2019,20,1075,20,37,26,True,True,True,True,True,104.93876722532588,exports\backfill_qr_raw_laps\2019_R21_R_laps.csv,exports\backfill_qr_results\2019_R21_R_results.csv,ok
2020,1,Austrian Grand Prix,Q,2020-07-04 13:00:00,Austria,Spielberg,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2020,20,298,20,37,26,True,True,True,True,True,76.32752709359606,exports\backfill_qr_raw_laps\2020_R01_Q_laps.csv,exports\backfill_qr_results\2020_R01_Q_results.csv,ok
2020,1,Austrian Grand Prix,R,2020-07-05 13:10:00,Austria,Spielberg,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2020,20,1061,20,37,26,True,True,True,True,True,77.04799616490891,exports\backfill_qr_raw_laps\2020_R01_R_laps.csv,exports\backfill_qr_results\2020_R01_R_results.csv,ok
2020,2,Styrian Grand Prix,Q,2020-07-11 13:00:00,Austria,Spielberg,FORMULA 1 PIRELLI GROSSER PREIS DER STEIERMARK 2020,20,495,20,37,26,True,True,True,True,True,85.8672742316785,exports\backfill_qr_raw_laps\2020_R02_Q_laps.csv,exports\backfill_qr_results\2020_R02_Q_results.csv,ok
2020,2,Styrian Grand Prix,R,2020-07-12 13:10:00,Austria,Spielberg,FORMULA 1 PIRELLI GROSSER PREIS DER STEIERMARK 2020,20,1226,20,37,26,True,True,True,True,True,71.36690367346938,exports\backfill_qr_raw_laps\2020_R02_R_laps.csv,exports\backfill_qr_results\2020_R02_R_results.csv,ok
2020,3,Hungarian Grand Prix,Q,2020-07-18 13:00:00,Hungary,Budapest,FORMULA 1 ARAMCO MAGYAR NAGYDÍJ 2020,20,324,20,37,26,True,True,True,True,True,87.52970175438595,exports\backfill_qr_raw_laps\2020_R03_Q_laps.csv,exports\backfill_qr_results\2020_R03_Q_results.csv,ok
2020,3,Hungarian Grand Prix,R,2020-07-19 13:10:00,Hungary,Budapest,FORMULA 1 ARAMCO MAGYAR NAGYDÍJ 2020,20,1327,20,37,26,True,True,True,True,True,84.12020889894418,exports\backfill_qr_raw_laps\2020_R03_R_laps.csv,exports\backfill_qr_results\2020_R03_R_results.csv,ok
2020,4,British Grand Prix,Q,2020-08-01 13:00:00,Great Britain,Silverstone,FORMULA 1 PIRELLI BRITISH GRAND PRIX 2020,20,295,20,37,26,True,True,True,True,True,98.89515789473684,exports\backfill_qr_raw_laps\2020_R04_Q_laps.csv,exports\backfill_qr_results\2020_R04_Q_results.csv,ok
2020,4,British Grand Prix,R,2020-08-02 13:10:00,Great Britain,Silverstone,FORMULA 1 PIRELLI BRITISH GRAND PRIX 2020,20,898,20,37,26,True,True,True,True,True,97.20713284132842,exports\backfill_qr_raw_laps\2020_R04_R_laps.csv,exports\backfill_qr_results\2020_R04_R_results.csv,ok
2020,5,70th Anniversary Grand Prix,Q,2020-08-08 13:00:00,Great Britain,Silverstone,EMIRATES FORMULA 1 70TH ANNIVERSARY GRAND PRIX 2020,20,270,20,37,26,True,True,True,True,True,99.15386627906976,exports\backfill_qr_raw_laps\2020_R05_Q_laps.csv,exports\backfill_qr_results\2020_R05_Q_results.csv,ok
2020,5,70th Anniversary Grand Prix,R,2020-08-09 13:10:00,Great Britain,Silverstone,EMIRATES FORMULA 1 70TH ANNIVERSARY GRAND PRIX 2020,20,1025,20,37,26,True,True,True,True,True,93.38448975609758,exports\backfill_qr_raw_laps\2020_R05_R_laps.csv,exports\backfill_qr_results\2020_R05_R_results.csv,ok
2020,6,Spanish Grand Prix,Q,2020-08-15 13:00:00,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2020,20,260,20,37,26,True,True,True,True,True,89.05761349693252,exports\backfill_qr_raw_laps\2020_R06_Q_laps.csv,exports\backfill_qr_results\2020_R06_Q_results.csv,ok
2020,6,Spanish Grand Prix,R,2020-08-16 13:10:00,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2020,20,1274,20,37,26,True,True,True,True,True,85.3050070643642,exports\backfill_qr_raw_laps\2020_R06_R_laps.csv,exports\backfill_qr_results\2020_R06_R_results.csv,ok
2020,7,Belgian Grand Prix,Q,2020-08-29 13:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2020,20,243,20,37,26,True,True,True,True,True,117.48605479452054,exports\backfill_qr_raw_laps\2020_R07_Q_laps.csv,exports\backfill_qr_results\2020_R07_Q_results.csv,ok
2020,7,Belgian Grand Prix,R,2020-08-30 13:10:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2020,20,769,20,37,26,True,True,True,True,True,111.23903982930298,exports\backfill_qr_raw_laps\2020_R07_R_laps.csv,exports\backfill_qr_results\2020_R07_R_results.csv,ok
2020,8,Italian Grand Prix,Q,2020-09-05 13:00:00,Italy,Monza,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,20,284,20,37,26,True,True,True,True,True,91.96802732240435,exports\backfill_qr_raw_laps\2020_R08_Q_laps.csv,exports\backfill_qr_results\2020_R08_Q_results.csv,ok
2020,8,Italian Grand Prix,R,2020-09-06 13:10:00,Italy,Monza,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,20,926,20,37,26,True,True,True,True,True,90.29627784026997,exports\backfill_qr_raw_laps\2020_R08_R_laps.csv,exports\backfill_qr_results\2020_R08_R_results.csv,ok
2020,9,Tuscan Grand Prix,Q,2020-09-12 13:00:00,Italy,Mugello,FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,20,239,20,37,26,True,True,True,True,True,100.62082781456954,exports\backfill_qr_raw_laps\2020_R09_Q_laps.csv,exports\backfill_qr_results\2020_R09_Q_results.csv,ok
2020,9,Tuscan Grand Prix,R,2020-09-13 13:10:00,Italy,Mugello,FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,20,786,20,37,26,True,True,True,True,True,93.22782369146005,exports\backfill_qr_raw_laps\2020_R09_R_laps.csv,exports\backfill_qr_results\2020_R09_R_results.csv,ok
2020,10,Russian Grand Prix,Q,2020-09-26 12:00:00,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,20,273,20,37,26,True,True,True,True,True,107.07972483221477,exports\backfill_qr_raw_laps\2020_R10_Q_laps.csv,exports\backfill_qr_results\2020_R10_Q_results.csv,ok
2020,10,Russian Grand Prix,R,2020-09-27 11:10:00,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,20,948,20,37,26,True,True,True,True,True,102.69189359267736,exports\backfill_qr_raw_laps\2020_R10_R_laps.csv,exports\backfill_qr_results\2020_R10_R_results.csv,ok
2020,11,Eifel Grand Prix,Q,2020-10-10 13:00:00,Germany,Nürburgring,FORMULA 1 ARAMCO GROSSER PREIS DER EIFEL 2020,20,302,20,37,26,True,True,True,True,True,100.2246898148148,exports\backfill_qr_raw_laps\2020_R11_Q_laps.csv,exports\backfill_qr_results\2020_R11_Q_results.csv,ok
2020,11,Eifel Grand Prix,R,2020-10-11 12:10:00,Germany,Nürburgring,FORMULA 1 ARAMCO GROSSER PREIS DER EIFEL 2020,20,1019,20,37,26,True,True,True,True,True,95.9291137487636,exports\backfill_qr_raw_laps\2020_R11_R_laps.csv,exports\backfill_qr_results\2020_R11_R_results.csv,ok
2020,12,Portuguese Grand Prix,Q,2020-10-24 14:00:00,Portugal,Portimão,FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2020,20,381,20,37,26,True,True,True,True,True,87.87653401360545,exports\backfill_qr_raw_laps\2020_R12_Q_laps.csv,exports\backfill_qr_results\2020_R12_Q_results.csv,ok
2020,12,Portuguese Grand Prix,R,2020-10-25 13:10:00,Portugal,Portimão,FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2020,20,1288,20,37,26,True,True,True,True,True,83.51684860248447,exports\backfill_qr_raw_laps\2020_R12_R_laps.csv,exports\backfill_qr_results\2020_R12_R_results.csv,ok
2020,13,Emilia Romagna Grand Prix,Q,2020-10-31 13:00:00,Italy,Imola,FORMULA 1 EMIRATES GRAN PREMIO DELL'EMILIA ROMAGNA 2020,20,330,20,37,26,True,True,True,True,True,87.77826382978724,exports\backfill_qr_raw_laps\2020_R13_Q_laps.csv,exports\backfill_qr_results\2020_R13_Q_results.csv,ok
2020,13,Emilia Romagna Grand Prix,R,2020-11-01 12:10:00,Italy,Imola,FORMULA 1 EMIRATES GRAN PREMIO DELL'EMILIA ROMAGNA 2020,20,1131,20,37,26,True,True,True,True,True,84.14757180851065,exports\backfill_qr_raw_laps\2020_R13_R_laps.csv,exports\backfill_qr_results\2020_R13_R_results.csv,ok
2020,14,Turkish Grand Prix,Q,2020-11-14 12:00:00,Turkey,Istanbul,FORMULA 1 DHL TURKISH GRAND PRIX 2020,20,378,20,37,26,True,True,True,True,True,123.67733064516128,exports\backfill_qr_raw_laps\2020_R14_Q_laps.csv,exports\backfill_qr_results\2020_R14_Q_results.csv,ok
2020,14,Turkish Grand Prix,R,2020-11-15 10:10:00,Turkey,Istanbul,FORMULA 1 DHL TURKISH GRAND PRIX 2020,20,1077,20,37,26,True,True,True,True,True,108.04241488372094,exports\backfill_qr_raw_laps\2020_R14_R_laps.csv,exports\backfill_qr_results\2020_R14_R_results.csv,ok
2020,15,Bahrain Grand Prix,Q,2020-11-28 14:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,20,243,20,37,26,True,True,True,True,True,101.53896296296296,exports\backfill_qr_raw_laps\2020_R15_Q_laps.csv,exports\backfill_qr_results\2020_R15_Q_results.csv,ok
2020,15,Bahrain Grand Prix,R,2020-11-29 14:10:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,20,1019,20,37,26,True,True,True,True,True,103.03174634655532,exports\backfill_qr_raw_laps\2020_R15_R_laps.csv,exports\backfill_qr_results\2020_R15_R_results.csv,ok
2020,16,Sakhir Grand Prix,Q,2020-12-05 17:00:00,Bahrain,Sakhir,FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,20,334,20,37,26,True,True,True,True,True,65.61814957264957,exports\backfill_qr_raw_laps\2020_R16_Q_laps.csv,exports\backfill_qr_results\2020_R16_Q_results.csv,ok
2020,16,Sakhir Grand Prix,R,2020-12-06 17:10:00,Bahrain,Sakhir,FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,20,1534,20,37,26,True,True,True,True,True,63.15025930764206,exports\backfill_qr_raw_laps\2020_R16_R_laps.csv,exports\backfill_qr_results\2020_R16_R_results.csv,ok
2020,17,Abu Dhabi Grand Prix,Q,2020-12-12 13:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,20,266,20,37,26,True,True,True,True,True,111.15272067039106,exports\backfill_qr_raw_laps\2020_R17_Q_laps.csv,exports\backfill_qr_results\2020_R17_Q_results.csv,ok
2020,17,Abu Dhabi Grand Prix,R,2020-12-13 13:10:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,20,1044,20,37,26,True,True,True,True,True,105.9105401960784,exports\backfill_qr_raw_laps\2020_R17_R_laps.csv,exports\backfill_qr_results\2020_R17_R_results.csv,ok
2021,1,Bahrain Grand Prix,Q,2021-03-27 15:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,20,251,20,37,26,True,True,True,True,True,103.60103821656053,exports\backfill_qr_raw_laps\2021_R01_Q_laps.csv,exports\backfill_qr_results\2021_R01_Q_results.csv,ok
2021,1,Bahrain Grand Prix,R,2021-03-28 15:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,20,1027,20,37,26,True,True,True,True,True,99.90260412573672,exports\backfill_qr_raw_laps\2021_R01_R_laps.csv,exports\backfill_qr_results\2021_R01_R_results.csv,ok
2021,2,Emilia Romagna Grand Prix,Q,2021-04-17 12:00:00,Italy,Imola,FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,20,318,20,37,26,True,True,True,True,True,86.55801570680627,exports\backfill_qr_raw_laps\2021_R02_Q_laps.csv,exports\backfill_qr_results\2021_R02_Q_results.csv,ok
2021,2,Emilia Romagna Grand Prix,R,2021-04-18 13:00:00,Italy,Imola,FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,20,1127,20,37,26,True,True,True,True,True,92.9834433272395,exports\backfill_qr_raw_laps\2021_R02_R_laps.csv,exports\backfill_qr_results\2021_R02_R_results.csv,ok
2021,3,Portuguese Grand Prix,Q,2021-05-01 14:00:00,Portugal,Portimão,FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,20,364,20,37,26,True,True,True,True,True,90.32748134328358,exports\backfill_qr_raw_laps\2021_R03_Q_laps.csv,exports\backfill_qr_results\2021_R03_Q_results.csv,ok
2021,3,Portuguese Grand Prix,R,2021-05-02 14:00:00,Portugal,Portimão,FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,20,1245,20,37,26,True,True,True,True,True,87.31556591639871,exports\backfill_qr_raw_laps\2021_R03_R_laps.csv,exports\backfill_qr_results\2021_R03_R_results.csv,ok
2021,4,Spanish Grand Prix,Q,2021-05-08 13:00:00,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2021,20,257,20,37,26,True,True,True,True,True,91.21598148148148,exports\backfill_qr_raw_laps\2021_R04_Q_laps.csv,exports\backfill_qr_results\2021_R04_Q_results.csv,ok
2021,4,Spanish Grand Prix,R,2021-05-09 13:00:00,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2021,20,1247,20,37,26,True,True,True,True,True,86.26580240963855,exports\backfill_qr_raw_laps\2021_R04_R_laps.csv,exports\backfill_qr_results\2021_R04_R_results.csv,ok
2021,5,Monaco Grand Prix,Q,2021-05-22 13:00:00,Monaco,Monte Carlo,FORMULA 1 GRAND PRIX DE MONACO 2021,20,425,19,37,26,True,True,True,True,True,83.97066381766382,exports\backfill_qr_raw_laps\2021_R05_Q_laps.csv,exports\backfill_qr_results\2021_R05_Q_results.csv,ok
2021,5,Monaco Grand Prix,R,2021-05-23 13:00:00,Monaco,Monte Carlo,FORMULA 1 GRAND PRIX DE MONACO 2021,20,1420,20,37,26,True,True,True,True,True,77.45793159379409,exports\backfill_qr_raw_laps\2021_R05_R_laps.csv,exports\backfill_qr_results\2021_R05_R_results.csv,ok
2021,6,Azerbaijan Grand Prix,Q,2021-06-05 12:00:00,Azerbaijan,Baku,FORMULA 1 AZERBAIJAN GRAND PRIX 2021,20,284,20,37,26,True,True,True,True,True,116.19853030303032,exports\backfill_qr_raw_laps\2021_R06_Q_laps.csv,exports\backfill_qr_results\2021_R06_Q_results.csv,ok
2021,6,Azerbaijan Grand Prix,R,2021-06-06 12:00:00,Azerbaijan,Baku,FORMULA 1 AZERBAIJAN GRAND PRIX 2021,20,943,20,37,26,True,True,True,True,True,110.3856875,exports\backfill_qr_raw_laps\2021_R06_R_laps.csv,exports\backfill_qr_results\2021_R06_R_results.csv,ok
2021,7,French Grand Prix,Q,2021-06-19 13:00:00,France,Le Castellet,FORMULA 1 EMIRATES GRAND PRIX DE FRANCE 2021,20,270,20,37,26,True,True,True,True,True,109.16074576271188,exports\backfill_qr_raw_laps\2021_R07_Q_laps.csv,exports\backfill_qr_results\2021_R07_Q_results.csv,ok
2021,7,French Grand Prix,R,2021-06-20 13:00:00,France,Le Castellet,FORMULA 1 EMIRATES GRAND PRIX DE FRANCE 2021,20,1051,20,37,26,True,True,True,True,True,100.6159590865842,exports\backfill_qr_raw_laps\2021_R07_R_laps.csv,exports\backfill_qr_results\2021_R07_R_results.csv,ok
2021,8,Styrian Grand Prix,Q,2021-06-26 13:00:00,Austria,Spielberg,FORMULA 1 BWT GROSSER PREIS DER STEIERMARK 2021,20,314,20,37,26,True,True,True,True,True,80.93907762557077,exports\backfill_qr_raw_laps\2021_R08_Q_laps.csv,exports\backfill_qr_results\2021_R08_Q_results.csv,ok
2021,8,Styrian Grand Prix,R,2021-06-27 13:00:00,Austria,Spielberg,FORMULA 1 BWT GROSSER PREIS DER STEIERMARK 2021,20,1296,20,37,26,True,True,True,True,True,71.27431298299847,exports\backfill_qr_raw_laps\2021_R08_R_laps.csv,exports\backfill_qr_results\2021_R08_R_results.csv,ok
2021,9,Austrian Grand Prix,Q,2021-07-03 13:00:00,Austria,Spielberg,FORMULA 1 BWT GROSSER PREIS VON ÖSTERREICH 2021,20,299,20,37,26,True,True,True,True,True,79.26968811881187,exports\backfill_qr_raw_laps\2021_R09_Q_laps.csv,exports\backfill_qr_results\2021_R09_Q_results.csv,ok
2021,9,Austrian Grand Prix,R,2021-07-04 13:00:00,Austria,Spielberg,FORMULA 1 BWT GROSSER PREIS VON ÖSTERREICH 2021,20,1338,20,37,26,True,True,True,True,True,72.03909131736526,exports\backfill_qr_raw_laps\2021_R09_R_laps.csv,exports\backfill_qr_results\2021_R09_R_results.csv,ok
2021,10,British Grand Prix,Q,2021-07-16 17:00:00,Great Britain,Silverstone,FORMULA 1 PIRELLI BRITISH GRAND PRIX 2021,20,302,20,37,26,True,True,True,True,True,100.88948557692308,exports\backfill_qr_raw_laps\2021_R10_Q_laps.csv,exports\backfill_qr_results\2021_R10_Q_results.csv,ok
2021,10,British Grand Prix,R,2021-07-18 14:00:00,Great Britain,Silverstone,FORMULA 1 PIRELLI BRITISH GRAND PRIX 2021,20,970,20,37,26,True,True,True,True,True,95.16289945945948,exports\backfill_qr_raw_laps\2021_R10_R_laps.csv,exports\backfill_qr_results\2021_R10_R_results.csv,ok
2021,11,Hungarian Grand Prix,Q,2021-07-31 13:00:00,Hungary,Budapest,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2021,20,253,19,37,26,True,True,True,True,True,90.03665822784811,exports\backfill_qr_raw_laps\2021_R11_Q_laps.csv,exports\backfill_qr_results\2021_R11_Q_results.csv,ok
2021,11,Hungarian Grand Prix,R,2021-08-01 13:00:00,Hungary,Budapest,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2021,20,985,20,37,26,True,True,True,True,True,85.22772526315791,exports\backfill_qr_raw_laps\2021_R11_R_laps.csv,exports\backfill_qr_results\2021_R11_R_results.csv,ok
2021,12,Belgian Grand Prix,Q,2021-08-28 13:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2021,20,344,20,37,26,True,True,True,True,True,129.9897248908297,exports\backfill_qr_raw_laps\2021_R12_Q_laps.csv,exports\backfill_qr_results\2021_R12_Q_results.csv,ok
2021,12,Belgian Grand Prix,R,2021-08-29 13:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2021,20,60,20,37,26,True,True,True,True,True,225.82395,exports\backfill_qr_raw_laps\2021_R12_R_laps.csv,exports\backfill_qr_results\2021_R12_R_results.csv,ok
2021,13,Dutch Grand Prix,Q,2021-09-04 13:00:00,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2021,20,280,20,37,26,True,True,True,True,True,83.16339884393064,exports\backfill_qr_raw_laps\2021_R13_Q_laps.csv,exports\backfill_qr_results\2021_R13_Q_results.csv,ok
2021,13,Dutch Grand Prix,R,2021-09-05 13:00:00,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2021,20,1361,20,37,26,True,True,True,True,True,77.11578912564292,exports\backfill_qr_raw_laps\2021_R13_R_laps.csv,exports\backfill_qr_results\2021_R13_R_results.csv,ok
2021,14,Italian Grand Prix,Q,2021-09-10 16:00:00,Italy,Monza,FORMULA 1 HEINEKEN GRAN PREMIO D’ITALIA 2021,20,290,20,37,26,True,True,True,True,True,95.60012169312172,exports\backfill_qr_raw_laps\2021_R14_Q_laps.csv,exports\backfill_qr_results\2021_R14_Q_results.csv,ok
2021,14,Italian Grand Prix,R,2021-09-12 13:00:00,Italy,Monza,FORMULA 1 HEINEKEN GRAN PREMIO D’ITALIA 2021,20,892,20,37,26,True,True,True,True,True,90.57947546728973,exports\backfill_qr_raw_laps\2021_R14_R_laps.csv,exports\backfill_qr_results\2021_R14_R_results.csv,ok
2021,15,Russian Grand Prix,Q,2021-09-25 12:00:00,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2021,20,361,20,37,26,True,True,True,True,True,118.65355319148938,exports\backfill_qr_raw_laps\2021_R15_Q_laps.csv,exports\backfill_qr_results\2021_R15_Q_results.csv,ok
2021,15,Russian Grand Prix,R,2021-09-26 12:00:00,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2021,20,1025,20,37,26,True,True,True,True,True,104.22047890088322,exports\backfill_qr_raw_laps\2021_R15_R_laps.csv,exports\backfill_qr_results\2021_R15_R_results.csv,ok
2021,16,Turkish Grand Prix,Q,2021-10-09 12:00:00,Turkey,Istanbul,FORMULA 1 ROLEX TURKISH GRAND PRIX 2021,20,395,20,37,26,True,True,True,True,True,96.65405315614618,exports\backfill_qr_raw_laps\2021_R16_Q_laps.csv,exports\backfill_qr_results\2021_R16_Q_results.csv,ok
2021,16,Turkish Grand Prix,R,2021-10-10 12:00:00,Turkey,Istanbul,FORMULA 1 ROLEX TURKISH GRAND PRIX 2021,20,1147,20,37,26,True,True,True,True,True,95.78551134380452,exports\backfill_qr_raw_laps\2021_R16_R_laps.csv,exports\backfill_qr_results\2021_R16_R_results.csv,ok
2021,17,United States Grand Prix,Q,2021-10-23 21:00:00,United States,Austin,FORMULA 1 ARAMCO UNITED STATES GRAND PRIX 2021,20,249,20,37,26,True,True,True,True,True,108.98354088050316,exports\backfill_qr_raw_laps\2021_R17_Q_laps.csv,exports\backfill_qr_results\2021_R17_Q_results.csv,ok
2021,17,United States Grand Prix,R,2021-10-24 19:00:00,United States,Austin,FORMULA 1 ARAMCO UNITED STATES GRAND PRIX 2021,20,1044,20,37,26,True,True,True,True,True,103.7375641762452,exports\backfill_qr_raw_laps\2021_R17_R_laps.csv,exports\backfill_qr_results\2021_R17_R_results.csv,ok
2021,18,Mexico City Grand Prix,Q,2021-11-06 20:00:00,Mexico,Mexico City,FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2021,20,311,20,37,26,True,True,True,True,True,90.27684816753926,exports\backfill_qr_raw_laps\2021_R18_Q_laps.csv,exports\backfill_qr_results\2021_R18_Q_results.csv,ok
2021,18,Mexico City Grand Prix,R,2021-11-07 19:00:00,Mexico,Mexico City,FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2021,20,1261,20,37,26,True,True,True,True,True,85.12855679110406,exports\backfill_qr_raw_laps\2021_R18_R_laps.csv,exports\backfill_qr_results\2021_R18_R_results.csv,ok
2021,19,São Paulo Grand Prix,Q,2021-11-12 19:00:00,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DE SÃO PAULO 2021,20,323,20,37,26,True,True,True,True,True,82.36678475336322,exports\backfill_qr_raw_laps\2021_R19_Q_laps.csv,exports\backfill_qr_results\2021_R19_Q_results.csv,ok
2021,19,São Paulo Grand Prix,R,2021-11-14 17:00:00,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DE SÃO PAULO 2021,20,1360,20,37,26,True,True,True,True,True,79.61181911764706,exports\backfill_qr_raw_laps\2021_R19_R_laps.csv,exports\backfill_qr_results\2021_R19_R_results.csv,ok
2021,20,Qatar Grand Prix,Q,2021-11-20 14:00:00,Qatar,Lusail,FORMULA 1 OOREDOO QATAR GRAND PRIX 2021,20,310,20,37,26,True,True,True,True,True,104.91148803827751,exports\backfill_qr_raw_laps\2021_R20_Q_laps.csv,exports\backfill_qr_results\2021_R20_Q_results.csv,ok
2021,20,Qatar Grand Prix,R,2021-11-21 14:00:00,Qatar,Lusail,FORMULA 1 OOREDOO QATAR GRAND PRIX 2021,20,1114,20,37,26,True,True,True,True,True,90.71021602160216,exports\backfill_qr_raw_laps\2021_R20_R_laps.csv,exports\backfill_qr_results\2021_R20_R_results.csv,ok
2021,21,Saudi Arabian Grand Prix,Q,2021-12-04 17:00:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2021,20,359,20,37,26,True,True,True,True,True,107.56990774907749,exports\backfill_qr_raw_laps\2021_R21_Q_laps.csv,exports\backfill_qr_results\2021_R21_Q_results.csv,ok
2021,21,Saudi Arabian Grand Prix,R,2021-12-05 17:30:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2021,20,845,20,37,26,True,True,True,True,True,100.19881805745555,exports\backfill_qr_raw_laps\2021_R21_R_laps.csv,exports\backfill_qr_results\2021_R21_R_results.csv,ok
2021,22,Abu Dhabi Grand Prix,Q,2021-12-11 13:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2021,20,328,20,37,26,True,True,True,True,True,99.49492342342342,exports\backfill_qr_raw_laps\2021_R22_Q_laps.csv,exports\backfill_qr_results\2021_R22_Q_results.csv,ok
2021,22,Abu Dhabi Grand Prix,R,2021-12-12 13:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2021,20,1000,19,37,26,True,True,True,True,True,93.38142669362993,exports\backfill_qr_raw_laps\2021_R22_R_laps.csv,exports\backfill_qr_results\2021_R22_R_results.csv,ok
2022,1,Bahrain Grand Prix,Q,2022-03-19 15:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022,20,256,20,37,26,True,True,True,True,True,103.0011090909091,exports\backfill_qr_raw_laps\2022_R01_Q_laps.csv,exports\backfill_qr_results\2022_R01_Q_results.csv,ok
2022,1,Bahrain Grand Prix,R,2022-03-20 15:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022,20,1125,20,37,26,True,True,True,True,True,102.90455813953488,exports\backfill_qr_raw_laps\2022_R01_R_laps.csv,exports\backfill_qr_results\2022_R01_R_results.csv,ok
2022,2,Saudi Arabian Grand Prix,Q,2022-03-26 17:00:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2022,20,327,20,37,26,True,True,True,True,True,105.63153051643194,exports\backfill_qr_raw_laps\2022_R02_Q_laps.csv,exports\backfill_qr_results\2022_R02_Q_results.csv,ok
2022,2,Saudi Arabian Grand Prix,R,2022-03-27 17:00:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2022,20,820,18,37,26,True,True,True,True,True,99.20653886010363,exports\backfill_qr_raw_laps\2022_R02_R_laps.csv,exports\backfill_qr_results\2022_R02_R_results.csv,ok
